8.030152218673905591e+05
8.019857881189965410e+05
8.011561329530529911e+05
8.004539306818229379e+05
8.247470495613595704e+05
8.242767195694429101e+05
8.238929391871456755e+05
8.235785917553167092e+05
8.233197560675292043e+05
8.231052520826143445e+05
8.229261444543149555e+05
8.227752910235346062e+05
8.226469942624004325e+05
8.225367041466367664e+05
8.224407906783822691e+05
8.223563499254327035e+05
8.471736718296502950e+05
8.471057038260259433e+05
8.470435732775483048e+05
8.469861048827421619e+05
8.469323542670331663e+05
8.468815732569607208e+05
8.468331628368723905e+05
8.467866448224993655e+05
8.467416396865193965e+05
8.466978383042359492e+05
8.466549996235925937e+05
8.466129294450356392e+05
7.346996587046339409e+05
7.333586789419819834e+05
7.323798327269569272e+05
7.315723191269634990e+05
7.395014617957625305e+05
7.389403380630229367e+05
7.384663760795277776e+05
7.380619940435645403e+05
7.377131566614325857e+05
7.374086575641314266e+05
7.371395570174317108e+05
7.368987128622372402e+05
7.366804253766887123e+05
7.364801445365109248e+05
7.362942381498561008e+05
7.361198066724924138e+05
7.439296265471520601e+05
7.437716678191133542e+05
7.436195443522356218e+05
7.434720830390291521e+05
7.433283416989060352e+05
7.431875699644192355e+05
7.430491688199167838e+05
7.429126600811291719e+05
7.427776620267491089e+05
7.426438699200513074e+05
7.425110383210076252e+05
7.423789774180365494e+05
1.092641493245017715e+06
1.091710788867339492e+06
1.091025936778445262e+06
1.090481701500360388e+06
1.122330945327231660e+06
1.122021423522823956e+06
1.121798565432834905e+06
1.121645164427160285e+06
1.121547279553499538e+06
1.121493730770682916e+06
1.121475573956510518e+06
1.121485673533842433e+06
1.121518329780820757e+06
1.121568992673169822e+06
1.121634032213028055e+06
1.121710544468190987e+06
1.154062016810844187e+06
1.154155001815332565e+06
1.154253824274967425e+06
1.154357306694287807e+06
1.154464509086691309e+06
1.154574683278717566e+06
1.154687225866741966e+06
1.154801660860481206e+06
1.154917606538627762e+06
1.155034758164457045e+06
1.155152872491926420e+06
1.155271755321481731e+06
6.294255891565784113e+05
6.283698275759934913e+05
6.278868222005623393e+05
6.277726081815939397e+05
6.386088522915439680e+05
6.388948002317119390e+05
6.392866136519098654e+05
6.397551462501354981e+05
6.402818584793973714e+05
6.408538589894350152e+05
6.414615893419624772e+05
6.420976945612401469e+05
6.427563959419121966e+05
6.434331193258566782e+05
6.441242193573105615e+05
6.448267964920410886e+05
6.555772626051750267e+05
6.562963124892310007e+05
6.570212020224196604e+05
