web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572900068-1290","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/2412-Foothill-Blvd-Boulevard-Unit-58-Calistoga-CA-94515/2083802386_zpid/","Calistoga, CA 94515","For sale","2412 Foothill Blvd. Boulevard Unit: # 58,","","","","","1,536","2","2","null","$119,000","Mobile / Manufactured","1972","Other","Central","Mobile / Manufactured","$77","$3,000/mo","4","6","null","No Data","null","null","null","null"
"1572900083-1295","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/920-Highland-Ct-Calistoga-CA-94515/111416080_zpid/","Calistoga, CA 94515","New construction","920 Highland Ct,","","","","","3,124","3","4","$2,121,591","$2,199,900","Single Family","2019","Forced air","Central","Single Family","0.48 acres","null","4","6","null","{""targetDiv"":""gpt-ad-deadb3ea-e6d3-46b9-a819-e0a81c3539c4"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""920 Highland Ct"",""bd"":""3"",""fsbid"":""14667"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""111416080"",""lot"":""3"",""zestibuck"":""2-2_499m"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""2199900"",""sqft"":""3124"",""posting_url"":""https://ryderhomes.com/communities/northern-california/calistoga/calistoga-estates/lot-2/"",""state"":""CA"",""mlong"":""-122.598565"",""cnty"":""Napa"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94515"",""mlat"":""38.581611"",""plid"":""28702170"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2nel8e4w20vj1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""2010-2019"",""zestimate"":""2121591"",""premieragent"":""no"",""builderChatId"":""14667-822074"",""dma"":""37""}}","null","null","null","null"
"1572900161-1320","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/Butts-Canyon-Rd-Pope-Valley-CA-95461/2082563384_zpid/","Pope Valley, CA 95461","For sale by owner","Butts Canyon Rd,","","","","","null","40 acres","null","None","$209,000","null","null","null","null","null","null","$1,900/mo","4","null","null","No Data","null","null","null","null"
"1572900142-1314","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/144-Wisteria-Dr-Calistoga-CA-94515/2082718869_zpid/","Calistoga, CA 94515","For sale","144 Wisteria Dr,","","","","","1,052","2","2","$126,788","$135,000","Mobile / Manufactured","1972","No Data","No Data","Mobile / Manufactured","$128","$2,990/mo","4","6","null","{""targetDiv"":""gpt-ad-f6f3ee86-beb1-4b5c-bfa6-606dc87fdc7b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94515"",""aamgnrc1"":""144 Wisteria Dr"",""mlat"":""38.581044"",""bd"":""2"",""fsbid"":""14311"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbfnslwxelvr1000000000.jpg"",""zusr"":""true"",""city"":""Calistoga"",""proptp"":""mm"",""pid"":""2082718869"",""price_band"":""z100"",""yrblt"":""1970-1979"",""zestimate"":""126788"",""zestibuck"":""100-149k"",""listtp"":""buy_agent"",""zguidh"":""-6095461341291364923"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""135000"",""sqft"":""1052"",""posting_url"":"""",""mlong"":""-122.57165"",""state"":""CA"",""prange"":""100-149k""}}","null","null","null","null"
"1572900192-1326","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/community/calistoga-estates/2083689475_zpid/","Calistoga, CA 94515","New construction","Buildable plan: Lot 2, Calistoga Estates,","","","","","3,124","3","4","$2,075,092","$2,199,900","Single Family","2019","Forced air","Central","Single Family","No Data","null","4","6","null","No Data","null","null","null","null"
"1572900086-1296","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/1703-Maggie-Ave-Calistoga-CA-94515/19400640_zpid/","Calistoga, CA 94515","For sale","1703 Maggie Ave,","","","","","1,990","3","2","null","$1,095,000","Single Family","1990","Other","None","Single Family","10,454 sqft","$4,000/mo","4","6","null","{""targetDiv"":""gpt-ad-fefe04bb-35d1-4cfa-ac24-9dfeb9fafd26"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1703 Maggie Ave"",""bd"":""3"",""fsbid"":""2877"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""19400640"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""1243839457045375661"",""sqftrange"":""1500-1999"",""price"":""1095000"",""sqft"":""1990"",""posting_url"":""https://www.coldwellbanker.com/property/1703-Maggie-Ave-Calistoga-CA-94515/7292161/detail"",""mlong"":""-122.586422"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94515"",""mlat"":""38.587934"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISuwotimbhvp0v1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1068200"",""premieragent"":""no""}}","null","null","null","null"
"1572900014-1272","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/2400-Grant-St-Calistoga-CA-94515/124739014_zpid/","Calistoga, CA 94515","For sale","2400 Grant St,","2","https://www.zillow.com/calistoga-ca/2_p/","","","440","1","1","null","$9,950,000","Single Family","1968","No Data","No Data","Single Family","17.96 acres","$25,000/mo","4","6","null","{""targetDiv"":""gpt-ad-8ef1c30e-898b-47d5-b03c-690220651485"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94515"",""aamgnrc1"":""2400 Grant St"",""mlat"":""38.590606"",""bd"":""1"",""fsbid"":""4398"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7emc10q5m4w11000000000.jpg"",""zusr"":""true"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""124739014"",""yrblt"":""1960-1969"",""lot"":""9"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-2548291772775258838"",""premieragent"":""no"",""sqftrange"":""0-499"",""price"":""9950000"",""sqft"":""440"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/1190821-2400-Grant-St-Calistoga-CA-94515?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.588147"",""state"":""CA"",""prange"":""9m-9_999m""}}","null","null","null","null"
"1572900145-1315","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/1503-Lake-St-Calistoga-CA-94515/129657350_zpid/","Calistoga, CA 94515","For sale","1503 Lake St,","","","","","3,590","5","7","$2,946,658","$3,150,000","Single Family","1890","Other","Central","Single Family","0.36 acres","$7,500/mo","4","6","null","No Data","null","null","null","null"
"1572900195-1327","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/1704-Emerald-Dr-LOT-1706-Calistoga-CA-94515/2082178238_zpid/","Calistoga, CA 94515","Lot/land","1704 Emerald Dr LOT 1706,","","","","","null","0.25 acres","null","null","$995,000","null","null","null","null","null","null","null","4","6","null","{""targetDiv"":""gpt-ad-f7c1aaf4-f5be-40c6-ad40-7fc105172f2d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Lot 1706"",""zip"":""94515"",""aamgnrc1"":""1704 Emerald Dr"",""mlat"":""38.58713"",""bd"":""0"",""fsbid"":""14642"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj79b6lo56ckt1000000000.jpg"",""zusr"":""true"",""city"":""Calistoga"",""proptp"":""lot"",""pid"":""2082178238"",""lot"":""2,3"",""listtp"":""buy_agent"",""zguidh"":""-2734600127465686809"",""premieragent"":""no"",""price"":""995000"",""posting_url"":""http://www.nvestates.com"",""mlong"":""-122.582752"",""state"":""CA"",""prange"":""900-999k""}}","null","null","null","null"
"1572900158-1319","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/200-Foothill-Blvd-Calistoga-CA-94515/19401252_zpid/","Calistoga, CA 94515","For sale","200 Foothill Blvd,","","","","","3,617","4","3","null","$2,375,000","Single Family","1956","Radiant","Central","Single Family","2.67 acres","$7,500/mo","4","6","null","{""targetDiv"":""gpt-ad-eeecdf66-b958-4352-bb77-6f3e03e13b3b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""200 Foothill Blvd"",""bd"":""4"",""fsbid"":""6038"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""19401252"",""lot"":""7"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-412912779681882223"",""sqftrange"":""3500-3999"",""price"":""2375000"",""sqft"":""3617"",""posting_url"":""http://www.bhgre.com/property/200-Foothill-Blvd-Calistoga-CA-94515/94583543/detail"",""mlong"":""-122.57054"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94515"",""mlat"":""38.573033"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7uis3rcvp8gd1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1940-1959"",""zestimate"":""2177083"",""premieragent"":""no""}}","null","null","null","null"
"1572900057-1287","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/1640-Greenwood-Ave-Calistoga-CA-94515/19401370_zpid/","Calistoga, CA 94515","For sale","1640 Greenwood Ave,","2","https://www.zillow.com/calistoga-ca/2_p/","","","6,410","4","5","$4,120,416","$4,495,000","Single Family","2004","Other","Central","Single Family","3.23 acres","$25,000/mo","4","6","null","{""targetDiv"":""gpt-ad-1b1eed4a-2b62-407d-9c32-79a1133c4643"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1640 Greenwood Ave"",""bd"":""4"",""fsbid"":""13601"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""19401370"",""lot"":""7"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3055643184009754282"",""sqftrange"":""6000-6999"",""price"":""4495000"",""sqft"":""6410"",""posting_url"":""http://greathomes.org/mls/property/21904623"",""mlong"":""-122.595315"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""94515"",""mlat"":""38.589744"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33v0ctcim57d1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2000-2009"",""zestimate"":""4120416"",""premieragent"":""no""}}","null","null","null","null"
"1572900132-1311","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/18901-State-Highway-128-Calistoga-CA-94515/15825280_zpid/","Calistoga, CA 94515","For sale","18901 State Highway 128,","","","","","null","2","null","$1,708,405","$1,750,000","Single Family","2007","Forced air","Central","Single Family","11.15 acres","null","4","6","null","{""targetDiv"":""gpt-ad-9dc869e3-29ea-4a8e-b8c1-3343dfdf54be"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""18901 State Highway 128"",""bd"":""2"",""fsbid"":""13478"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""15825280"",""lot"":""9"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-2252055180167038910"",""sqftrange"":""500-999"",""price"":""1750000"",""sqft"":""850"",""posting_url"":""https://sthelena.evrealestate.com/mls=RHN21923604?s=zillow"",""mlong"":""-122.647584"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94515"",""mlat"":""38.605363"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzfaam56xn8jn0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2000-2009"",""zestimate"":""1708405"",""premieragent"":""no""}}","null","null","null","null"
"1572900049-1284","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/4050-Lake-County-Hwy-Calistoga-CA-94515/19401974_zpid/","Calistoga, CA 94515","For sale","4050 Lake County Hwy,","2","https://www.zillow.com/calistoga-ca/2_p/","","","1,472","2","2","$705,841","$725,000","Single Family","1937","Other","None","Single Family","1.72 acres","$2,800/mo","null","null","null","No Data","null","null","null","null"
"1572900148-1316","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/40-Rosedale-Rd-Calistoga-CA-94515/19402868_zpid/","Calistoga, CA 94515","For sale","40 Rosedale Rd,","","","","","3,790","3","6","$5,686,792","$6,000,000","Single Family","1988","Other","No Data","Single Family","0.92 acres","$17,500/mo","4","6","null","{""targetDiv"":""gpt-ad-78651858-4e31-43d6-851e-738ca8c10ed3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""40 Rosedale Rd"",""bd"":""3"",""fsbid"":""14224"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""19402868"",""lot"":""5"",""zestibuck"":""5m-5_999m"",""listtp"":""buy_agent"",""zguidh"":""-9216394547348593686"",""sqftrange"":""3500-3999"",""price"":""6000000"",""sqft"":""3790"",""posting_url"":"""",""mlong"":""-122.558973"",""state"":""CA"",""park"":""yes"",""prange"":""6m-6_999m"",""zip"":""94515"",""mlat"":""38.58516"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfkoofn8psuhn0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1980-1989"",""zestimate"":""5686792"",""premieragent"":""no""}}","null","null","null","null"
"1572900186-1324","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/3131-State-Highway-128-Calistoga-CA-94515/19402088_zpid/","Calistoga, CA 94515","For sale","3131 State Highway 128,","","","","","1,792","3","2","null","$1,395,000","Single Family","1962","Forced air","Central","Single Family","1.06 acres","$3,550/mo","4","6","null","No Data","null","null","null","null"
"1572900151-1317","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/908-Champagne-N-Calistoga-CA-94515/2093298640_zpid/","Calistoga, CA 94515","For sale","908 Champagne N,","","","","","1,472","3","2","$272,102","$279,500","Mobile / Manufactured","2018","No Data","No Data","Mobile / Manufactured","$190","$3,250/mo","4","6","null","No Data","null","null","null","null"
"1572899992-1265","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/8807-Franz-Valley-Rd-Calistoga-CA-94515/2098439176_zpid/","Calistoga, CA 94515","For sale","8807 Franz Valley Rd,","2","https://www.zillow.com/calistoga-ca/2_p/","","","775","1","1","null","$1,499,000","Single Family","1954","No Data","No Data","Single Family","61.49 acres","$1,900/mo","4","6","null","{""targetDiv"":""gpt-ad-3b2eaa78-9020-4913-a689-0c8d1921396f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94515"",""aamgnrc1"":""8807 Franz Valley Rd"",""mlat"":""38.5833"",""bd"":""1"",""fsbid"":""2877"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISustagy7k25d60000000000.jpg"",""zusr"":""true"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""2098439176"",""yrblt"":""1940-1959"",""lot"":""11"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""1728632084636198927"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""1499000"",""sqft"":""775"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBNG7D5N/"",""mlong"":""-122.679"",""state"":""CA"",""prange"":""1-1_499m""}}","null","null","null","null"
"1572899988-1264","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/9010-Franz-Valley-Rd-Calistoga-CA-94515/15825289_zpid/","Calistoga, CA 94515","Lot/land","9010 Franz Valley Rd,","2","https://www.zillow.com/calistoga-ca/2_p/","","","null","12.35 acres","null","None","$3,100,000","null","null","null","null","null","null","$2,500/mo","4","6","null","{""targetDiv"":""gpt-ad-f556381b-f874-42b7-8780-0d283849a041"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94515"",""aamgnrc1"":""9010 Franz Valley Rd"",""mlat"":""38.584148"",""bd"":""3"",""fsbid"":""14224"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwopz8d70yti0000000000.jpg"",""zusr"":""true"",""city"":""Calistoga"",""proptp"":""lot"",""pid"":""15825289"",""yrblt"":""1960-1969"",""lot"":""9"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-2926033062328729758"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""3100000"",""sqft"":""945"",""posting_url"":"""",""mlong"":""-122.679833"",""state"":""CA"",""prange"":""3m-3_999m""}}","null","null","null","null"
"1572900124-1308","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/313-Chablis-S-Calistoga-CA-94515/2132880520_zpid/","Calistoga, CA 94515","For sale","313 Chablis S,","","","","","1,800","2","2","$203,566","$210,000","Mobile / Manufactured","1978","No Data","No Data","Mobile / Manufactured","$117","$3,250/mo","4","6","null","No Data","null","null","null","null"
"1572900109-1304","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/520-Sherry-N-Calistoga-CA-94515/63073170_zpid/","Calistoga, CA 94515","For sale","520 Sherry N,","","","","","1,476","3","2","null","$237,000","Mobile / Manufactured","2001","Other","Central","Mobile / Manufactured","$161","$1,800/mo","4","6","null","{""targetDiv"":""gpt-ad-c7f21a48-26e2-46ea-8e45-4e1b09b1f2f5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94515"",""aamgnrc1"":""520 Sherry N"",""mlat"":""38.580331"",""bd"":""3"",""fsbid"":""6038"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrx653ymv4hnd1000000000.jpg"",""zusr"":""true"",""city"":""Calistoga"",""proptp"":""mm"",""pid"":""63073170"",""price_band"":""z200"",""yrblt"":""2000-2009"",""zestimate"":""231396"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""zguidh"":""-1133598376613691244"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""237000"",""sqft"":""1476"",""posting_url"":""http://www.bhgre.com/property/520-Sherry-N-Calistoga-CA-94515/7320590/detail"",""mlong"":""-122.569519"",""state"":""CA"",""prange"":""200-249k""}}","null","null","null","null"
"1572900135-1312","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Calistoga-CA-94515/2082788045_zpid/","Calistoga, CA 94515","For sale","(undisclosed Address),","","","","","1,204","2","2","$762,884","$780,000","Single Family","1920","No Data","No Data","Single Family","0.33 acres","$3,200/mo","4","6","null","{""targetDiv"":""gpt-ad-b9378f02-c9e1-4c05-a511-9a91bcb50fd1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""(undisclosed Address)"",""bd"":""2"",""fsbid"":""13601"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""2082788045"",""lot"":""3"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""5498396215174759676"",""sqftrange"":""1000-1499"",""price"":""780000"",""sqft"":""1204"",""posting_url"":""http://greathomes.org/mls/property/21923388"",""mlong"":""-122.58242"",""state"":""CA"",""prange"":""700-799k"",""zip"":""94515"",""mlat"":""38.58256"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzvuorwp5ug1l1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1920-1939"",""zestimate"":""762884"",""premieragent"":""no""}}","null","null","null","null"
"1572899944-1256","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/2412-Foothill-Blvd-SPC-130-Calistoga-CA-94515/2139832631_zpid/","Calistoga, CA 94515","For sale","2412 Foothill Blvd SPC 130,","","","3","https://www.zillow.com/calistoga-ca/3_p/","1,248","2","2","null","$125,000","Mobile / Manufactured","1977","Other","Central","Mobile / Manufactured","$100","$2,950/mo","4","6","null","No Data","null","null","null","null"
"1572900026-1276","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/4447-Lake-County-Hwy-Calistoga-CA-94515/19401930_zpid/","Calistoga, CA 94515","Lot/land","4447 Lake County Hwy,","2","https://www.zillow.com/calistoga-ca/2_p/","","","null","0.95 acres","null","None","$199,000","null","null","null","null","null","null","null","4","6","null","No Data","null","null","null","null"
"1572900113-1305","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/3029-Foothill-Blvd-Calistoga-CA-94515/19402167_zpid/","Calistoga, CA 94515","For sale","3029 Foothill Blvd,","","","","","2,350","4","3","$1,711,815","$1,800,000","Single Family","1921","Forced air","Other","Single Family","5.25 acres","$3,600/mo","4","6","null","No Data","null","null","null","null"
"1572900177-1321","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/417-Burgundy-S-Calistoga-CA-94515/2087626629_zpid/","Calistoga, CA 94515","For sale","417 Burgundy S,","","","","","1,536","2","2","$163,853","$169,000","Mobile / Manufactured","1974","No Data","No Data","Mobile / Manufactured","$110","$3,000/mo","4","6","null","No Data","null","null","null","null"
"1572900180-1322","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/11490-Franz-Valley-Rd-Calistoga-CA-94515/300263999_zpid/","Calistoga, CA 94515","Lot/land","11490 Franz Valley Rd,","","","","","null","50.75 acres","null","None","$7,900,000","null","null","null","null","null","null","$2,850/mo","4","6","null","No Data","null","null","null","null"
"1572899918-1252","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/0-Franz-Valley-School-Rd-Calistoga-CA-94515/2098652071_zpid/","Calistoga, CA 94515","Lot/land","0 Franz Valley School Rd,","","","3","https://www.zillow.com/calistoga-ca/3_p/","null","28.5 acres","null","None","$1,950,000","null","null","null","null","null","null","$2,305/mo","4","6","null","No Data","null","null","null","null"
"1572900126-1309","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/8655-Franz-Valley-School-Rd-Calistoga-CA-94515/2098883435_zpid/","Calistoga, CA 94515","Lot/land","8655 Franz Valley School Rd,","","","","","null","14.1 acres","null","None","$795,000","null","null","null","null","null","null","$2,305/mo","4","6","null","{""targetDiv"":""gpt-ad-f31d5e75-9e1f-4b28-9ed3-f0f00304672c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94515"",""aamgnrc1"":""8655 Franz Valley School Rd"",""mlat"":""38.586101"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrl15ajnqpl4a1000000000.jpg"",""zusr"":""true"",""city"":""Calistoga"",""proptp"":""lot"",""pid"":""2098883435"",""lot"":""9"",""listtp"":""buy_agent"",""zguidh"":""1134659635669621275"",""premieragent"":""no"",""price"":""795000"",""posting_url"":""http://greathomes.org/mls/property/21923393"",""mlong"":""-122.662482"",""state"":""CA"",""prange"":""700-799k""}}","null","null","null","null"
"1572900155-1318","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/4000-Peterson-Dr-Calistoga-CA-94515/19402817_zpid/","Calistoga, CA 94515","For sale","4000 Peterson Dr,","","","","","852","2","1","$539,261","$550,000","Single Family","1977","Other","None","Single Family","8,712 sqft","$2,500/mo","4","6","null","No Data","null","null","null","null"
"1572900197-1328","https://www.zillow.com/homes/calistoga-CA_rb/","","https://www.zillow.com/homedetails/3225-Lake-County-Hwy-Calistoga-CA-94515/19402022_zpid/","Calistoga, CA 94515","For sale","3225 Lake County Hwy,","","","","","3,038","3","3","null","$3,475,000","Single Family","1959","Other","Central","Single Family","36.31 acres","$3,900/mo","4","6","null","{""targetDiv"":""gpt-ad-21896600-503d-4b2d-a04c-d523936c3beb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3225 Lake County Hwy"",""bd"":""3"",""fsbid"":""13753"",""city"":""Calistoga"",""proptp"":""sfh"",""pid"":""19402022"",""lot"":""10"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-2117257241552747830"",""sqftrange"":""3000-3499"",""price"":""3475000"",""sqft"":""3038"",""posting_url"":""https://www.pacificunion.com/real-estate/3225-lake-county-highway-calistoga-ca-94515/21928068/79579131"",""mlong"":""-122.598138"",""state"":""CA"",""prange"":""3m-3_999m"",""zip"":""94515"",""mlat"":""38.60942"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzvesby57xogk0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1940-1959"",""zestimate"":""2079001"",""premieragent"":""no""}}","null","null","null","null"
