web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572920307-2148","https://www.zillow.com/homes/san-burno-CA_rb/","","https://www.zillow.com/homedetails/4220-Coyote-Dr-Ione-CA-95640/18198231_zpid/","Ione, CA 95640","For sale","4220 Coyote Dr,","1,723","3","3","null","$359,500","Single Family","2004","Forced air","Central","2 spaces","0.64 acres","$1,600/mo","3","3","6","null","Frame, Stucco","Composition","Propane, Propane Tank Leased","$1,481"
"1572920526-2213","https://www.zillow.com/homes/san-burno-CA_rb/","","https://www.zillow.com/homedetails/2374-Village-Dr-Ione-CA-95640/95383560_zpid/","Ione, CA 95640","Lot/land","2374 Village Dr,","null","0.5 acres","null","null","$20,000","null","null","null","null","null","null","null","3","3","6","null","Paved","Corner Lot, Corner, Sloped UpSee all","Gas Within 500 Ft","$142"
"1572920396-2175","https://www.zillow.com/homes/san-burno-CA_rb/","","https://www.zillow.com/homedetails/4390-Cheyenne-Dr-Ione-CA-95640/69232819_zpid/","Ione, CA 95640","For sale","4390 Cheyenne Dr,","1,876","3","3","null","$367,000","Single Family","2005","Other","Central","2 spaces","0.5 acres","$1,700/mo","3","3","6","null","Other","null","null","$2,649"
"1572920298-2147","https://www.zillow.com/homes/san-burno-CA_rb/","","https://www.zillow.com/homedetails/2946-Village-Dr-Ione-CA-95640/95433228_zpid/","Ione, CA 95640","Lot/land","2946 Village Dr,","null","0.51 acres","null","null","$20,000","null","null","null","null","null","null","null","3","3","6","null","Single Family","Public Maintained Road","Elect Within 500 Ft","$162"
"1572920610-2235","https://www.zillow.com/homes/san-burno-CA_rb/","","https://www.zillow.com/homedetails/3101-Inyo-Ct-143-Ione-CA-95640/2082195986_zpid/","Ione, CA 95640","Lot/land","3101 Inyo Ct # 143,","null","1.07 acres","null","None","$35,000","null","null","null","null","null","null","null","3","3","6","null","null","null","null","null"
"1572920672-2245","https://www.zillow.com/homes/san-burno-CA_rb/","","https://www.zillow.com/homedetails/3705-Teepee-Ct-Ione-CA-95640/18198276_zpid/","Ione, CA 95640","For sale","3705 Teepee Ct,","1,700","3","2","$343,810","$349,000","Single Family","1971","Other","Central","No Data","1.09 acres","$1,350/mo","3","3","6","null","No","null","null","$3,185"
"1572920487-2202","https://www.zillow.com/homes/san-burno-CA_rb/","","https://www.zillow.com/homedetails/2781-Cheyenne-Ct-Ione-CA-95640/95443203_zpid/","Ione, CA 95640","Lot/land","2781 Cheyenne Ct,","null","0.56 acres","null","null","$20,000","null","null","null","null","null","null","null","3","3","6","null","Paved","Single Family","Electricity Connected","$175"
