web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572896606-279","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/227-Wisteria-Dr-East-Palo-Alto-CA-94303/15587639_zpid/","East Palo Alto, CA 94303","For sale","227 Wisteria Dr,","","","1,480","3","2","$1,008,352","$969,000","Single Family","1951","Forced air","Central","Single Family","5,000 sqft","$4,200/mo","2","2","8","{""targetDiv"":""gpt-ad-f0b1825d-09b5-441e-8b5a-6fc3b94fae31"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""227 Wisteria Dr"",""bd"":""3"",""fsbid"":""16701"",""city"":""East_Palo_Alto"",""proptp"":""sfh"",""pid"":""15587639"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-306660101685647848"",""sqftrange"":""1000-1499"",""price"":""969000"",""sqft"":""1480"",""posting_url"":""http://www.YourSunnyvaleAgent.com"",""mlong"":""-122.125477"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94303"",""mlat"":""37.458047"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3fsy9gh10w9w0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1940-1959"",""zestimate"":""1008352"",""premieragent"":""no""}}","null","null","null","null"
"1572896568-266","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/2772-Georgetown-St-East-Palo-Alto-CA-94303/15584671_zpid/","East Palo Alto, CA 94303","For sale","2772 Georgetown St,","","","1,070","3","1","null","$879,000","Single Family","1953","Wall","None","Single Family","5,000 sqft","$3,800/mo","2","8","null","{""targetDiv"":""gpt-ad-00294e50-8f63-45ed-a11d-a63196e97ffd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2772 Georgetown St"",""bd"":""3"",""fsbid"":""4383"",""city"":""East_Palo_Alto"",""proptp"":""sfh"",""pid"":""15584671"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-6819995002732213781"",""sqftrange"":""1000-1499"",""price"":""879000"",""sqft"":""1070"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/east-palo-alto/2772-georgetown-st/pid_31874314/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.136736"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94303"",""mlat"":""37.480117"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzfyo591f9qtb1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1940-1959"",""zestimate"":""882143"",""premieragent"":""no""}}","null","null","null","null"
"1572896559-263","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/395-Larkspur-Dr-East-Palo-Alto-CA-94303/15587118_zpid/","East Palo Alto, CA 94303","For sale","395 Larkspur Dr,","","","1,246","4","2","$917,500","$899,988","Single Family","1954","Forced air","None","Single Family","5,998 sqft","$4,500/mo","2","2","8","{""targetDiv"":""gpt-ad-a24f61d0-9641-497e-9bca-76c9214f17a0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""395 Larkspur Dr"",""bd"":""4"",""fsbid"":""13698"",""city"":""East_Palo_Alto"",""proptp"":""sfh"",""pid"":""15587118"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5533856740854616068"",""sqftrange"":""1000-1499"",""price"":""899988"",""sqft"":""1246"",""posting_url"":"""",""mlong"":""-122.127716"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94303"",""mlat"":""37.460838"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISblmw3o4z1xic0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1940-1959"",""zestimate"":""917500"",""premieragent"":""no""}}","null","null","null","null"
"1572896591-273","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/475-Bell-St-East-Palo-Alto-CA-94303/15585841_zpid/","East Palo Alto, CA 94303","For sale","475 Bell St,","","","1,580","4","2","$1,279,019","$1,229,950","Single Family","1947","Baseboard","None","Single Family","10,201 sqft","$4,100/mo","2","2","8","{""targetDiv"":""gpt-ad-e235fa47-191c-4243-8e4c-67b2783b140e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""475 Bell St"",""bd"":""4"",""fsbid"":""13698"",""city"":""East_Palo_Alto"",""proptp"":""sfh"",""pid"":""15585841"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""3329759955020275119"",""sqftrange"":""1500-1999"",""price"":""1229950"",""sqft"":""1580"",""posting_url"":"""",""mlong"":""-122.143981"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94303"",""mlat"":""37.466036"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfgtlxdyn4d6u0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1940-1959"",""zestimate"":""1279019"",""premieragent"":""no""}}","null","null","null","null"
"1572896615-282","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/926-Garden-St-East-Palo-Alto-CA-94303/15586516_zpid/","East Palo Alto, CA 94303","For sale","926 Garden St,","","","830","2","1","$806,326","$799,000","Single Family","1949","No Data","None","Single Family","5,000 sqft","$3,400/mo","2","2","8","No Data","null","null","null","null"
"1572896601-277","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/1221-Westminster-Ave-East-Palo-Alto-CA-94303/15582337_zpid/","East Palo Alto, CA 94303","Pre-foreclosure / auction","1221 Westminster Ave,","","","null","3","null","$797,584","$797,584","Single Family","1944","No Data","No Data","Single Family","5,793 sqft","null","2","8","null","{""targetDiv"":""gpt-ad-f61496e7-161e-4f6e-8547-0871eb7639b6"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1221 Westminster Ave"",""bd"":""3"",""city"":""East_Palo_Alto"",""proptp"":""sfh"",""pid"":""15582337"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_foreclosure"",""zguidh"":""7434858423110557574"",""sqftrange"":""1000-1499"",""price"":""960945"",""sqft"":""1240"",""posting_url"":"""",""mlong"":""-122.152784"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94303"",""mlat"":""37.473003"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1940-1959"",""zestimate"":""960945"",""premieragent"":""no""}}","null","null","null","null"
"1572896620-283","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/2712-Fordham-St-East-Palo-Alto-CA-94303/15584809_zpid/","East Palo Alto, CA 94303","For sale","2712 Fordham St,","","","1,010","3","1","$899,129","$898,000","Single Family","1952","Forced air","Other","Single Family","7,200 sqft","$3,700/mo","2","8","null","No Data","null","null","null","null"
"1572896611-281","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/2123-Clarke-Ave-East-Palo-Alto-CA-94303/15586791_zpid/","East Palo Alto, CA 94303","For sale","2123 Clarke Ave,","","","1,986","4","3","$1,028,932","$999,000","Single Family","2016","Forced air","Central","Single Family","5,100 sqft","$4,200/mo","2","2","8","{""targetDiv"":""gpt-ad-c6be97f5-2145-4894-89f3-5500e155f315"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2123 Clarke Ave"",""bd"":""4"",""fsbid"":""13698"",""city"":""East_Palo_Alto"",""proptp"":""sfh"",""pid"":""15586791"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-3714790232658633196"",""sqftrange"":""1500-1999"",""price"":""999000"",""sqft"":""1986"",""posting_url"":"""",""mlong"":""-122.13498"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94303"",""mlat"":""37.463255"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3bxze3vxesnd1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1028932"",""premieragent"":""no""}}","null","null","null","null"
"1572896575-268","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/865-Runnymede-St-East-Palo-Alto-CA-94303/55007539_zpid/","East Palo Alto, CA 94303","For sale","865 Runnymede St,","","","5,000","5","6","$2,189,747","$2,200,000","Single Family","1980","Forced air","Central","Single Family","9,086 sqft","$4,500/mo","2","8","null","{""targetDiv"":""gpt-ad-10fd451d-75c6-493a-8838-ec2b17de2150"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""865 Runnymede St"",""bd"":""5"",""fsbid"":""14106"",""city"":""East_Palo_Alto"",""proptp"":""sfh"",""pid"":""55007539"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""5588978779491728889"",""sqftrange"":""5000-5999"",""price"":""2200000"",""sqft"":""5000"",""posting_url"":""http://teamtayeb.com"",""mlong"":""-122.135494"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94303"",""mlat"":""37.468883"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ajv2mfzfcer1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1980-1989"",""zestimate"":""2189747"",""premieragent"":""no""}}","null","null","null","null"
"1572896580-270","https://www.zillow.com/homes/east-palo-alto-ca_rb/","","https://www.zillow.com/homedetails/1165-Laurel-Ave-East-Palo-Alto-CA-94303/15582493_zpid/","East Palo Alto, CA 94303","For sale","1165 Laurel Ave,","","","1,172","3","2","$892,568","$898,888","Single Family","1949","No Data","No Data","Single Family","5,797 sqft","$3,475/mo","2","8","null","No Data","null","null","null","null"
