web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572899191-936","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/15269-Hume-Dr-Saratoga-CA-95070/19744608_zpid/","Saratoga, CA 95070","For sale","15269 Hume Dr,","","","5,088","4","4","$4,865,396","$4,999,800","Single Family","1980","Forced air","Central","Single Family","1.16 acres","$12,000/mo","9","9","10","{""targetDiv"":""gpt-ad-4347efb8-53b1-4d3a-b337-ef71a53b8322"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""15269 Hume Dr"",""bd"":""4"",""fsbid"":""13698"",""city"":""Saratoga"",""proptp"":""sfh"",""pid"":""19744608"",""lot"":""6"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""zguidh"":""769276850212534712"",""sqftrange"":""5000-5999"",""price"":""4999800"",""sqft"":""5088"",""posting_url"":""http://www.caroljeans.com"",""mlong"":""-122.02235"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""95070"",""mlat"":""37.245716"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbpd4vga8ve011000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Glen_Una"",""yrblt"":""1980-1989"",""zestimate"":""4865396"",""premieragent"":""no""}}","null","null","null","null"
"1572899092-848","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/18593-Lyons-Ct-Saratoga-CA-95070/19654854_zpid/","Saratoga, CA 95070","Pre-foreclosure","18593 Lyons Ct,","","","1,885","4","3","$1,634,931","$1,634,931","Single Family","1959","Forced air","None","Single Family","0.28 acres","null","9","7","8","{""targetDiv"":""gpt-ad-19ef4160-0e68-48d9-a752-d5f758583621"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""18593 Lyons Ct"",""bd"":""4"",""city"":""Saratoga"",""proptp"":""sfh"",""pid"":""19654854"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_foreclosure"",""zguidh"":""-8465082595327455887"",""sqftrange"":""1500-1999"",""price"":""1925000"",""sqft"":""1885"",""posting_url"":"""",""mlong"":""-121.995399"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""95070"",""mlat"":""37.270749"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7210osv4ju150000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Fruitvale"",""yrblt"":""1940-1959"",""zestimate"":""1969797"",""premieragent"":""no""}}","null","null","null","null"
"1572899058-827","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/12860-Paseo-Presada-Saratoga-CA-95070/19652112_zpid/","Saratoga, CA 95070","For sale","12860 Paseo Presada,","2","https://www.zillow.com/saratoga-ca/2_p/","2,740","4","3","$2,130,370","$2,198,000","Single Family","1950","Forced air","Central","Single Family","0.37 acres","$4,400/mo","7","7","8","{""targetDiv"":""gpt-ad-f64590ae-acd9-4aed-a0db-6d6d13f6039c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""12860 Paseo Presada"",""bd"":""4"",""fsbid"":""13698"",""city"":""Saratoga"",""proptp"":""sfh"",""pid"":""19652112"",""lot"":""3"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""6280920400469765971"",""sqftrange"":""2500-2999"",""price"":""2198000"",""sqft"":""2740"",""posting_url"":""http://www.michelletsellshomes.com"",""mlong"":""-121.997765"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""95070"",""mlat"":""37.28121"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7i52lgs7451n1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Quito"",""yrblt"":""1940-1959"",""zestimate"":""2130370"",""premieragent"":""no""}}","null","null","null","null"
"1572899015-811","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/14345-Saratoga-Ave-APT-31-Saratoga-CA-95070/19658547_zpid/","Saratoga, CA 95070","For sale","14345 Saratoga Ave APT 31,","2","https://www.zillow.com/saratoga-ca/2_p/","1,398","2","2","$937,993","$950,000","Condo","1962","Forced air","Other","Condo","$832/month","$3,350/mo","9","9","10","{""targetDiv"":""gpt-ad-1c6ad1f7-53a0-4934-b90f-b31cf4d291ec"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 31"",""aamgnrc1"":""14345 Saratoga Ave"",""bd"":""2"",""fsbid"":""16701"",""city"":""Saratoga"",""proptp"":""cnd"",""pid"":""19658547"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""880175301510222131"",""sqftrange"":""1000-1499"",""price"":""950000"",""sqft"":""1398"",""posting_url"":""http://www.tsegroup.com"",""mlong"":""-122.029813"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95070"",""mlat"":""37.26054"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb5agihb24du60000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Triangle_South"",""yrblt"":""1960-1969"",""zestimate"":""937993"",""premieragent"":""no""}}","null","null","null","null"
"1572899220-965","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/22000-Via-Regina-Saratoga-CA-95070/112097661_zpid/","Saratoga, CA 95070","For sale","22000 Via Regina,","","","8,630","6","7","$8,996,550","$9,499,000","Single Family","2010","Radiant","Central","Single Family","2.99 acres","$21,931/mo","9","9","10","{""targetDiv"":""gpt-ad-f4b9686d-494c-4e79-8276-193daa2f46d2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""22000 Via Regina"",""bd"":""6"",""fsbid"":""15050"",""city"":""Saratoga"",""proptp"":""sfh"",""pid"":""112097661"",""lot"":""7"",""zestibuck"":""8m-8_999m"",""listtp"":""buy_agent"",""zguidh"":""5651409350504821042"",""sqftrange"":""8000-8999"",""price"":""9499000"",""sqft"":""8630"",""posting_url"":""http://www.stefanwalker.com/"",""mlong"":""-122.053258"",""state"":""CA"",""park"":""yes"",""prange"":""9m-9_999m"",""zip"":""95070"",""mlat"":""37.271344"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfwd0j1y0af4m1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""8996550"",""premieragent"":""no""}}","null","null","null","null"
"1572898996-806","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/1-Mount-Eden-Rd-Saratoga-CA-95070/2087823102_zpid/","Saratoga, CA 95070","Lot/land","1 Mount Eden Rd,","2","https://www.zillow.com/saratoga-ca/2_p/","null","3.86 acres","null","null","$2,000,000","null","null","null","null","null","null","$3,200/mo","9","9","10","No Data","null","null","null","null"
"1572899011-810","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/24140-Booker-Creek-Rd-Saratoga-CA-95070/2107429514_zpid/","Saratoga, CA 95070","Lot/land","24140 Booker Creek Rd,","2","https://www.zillow.com/saratoga-ca/2_p/","null","46.13 acres","null","None","$1,499,000","null","null","null","null","null","null","$3,100/mo","9","9","10","{""targetDiv"":""gpt-ad-300eb4a9-6e87-4b16-8e65-6597de25df45"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95070"",""aamgnrc1"":""24140 Booker Creek Rd"",""mlat"":""37.252414"",""bd"":""0"",""fsbid"":""15050"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfgxs9315m8v70000000000.jpg"",""zusr"":""true"",""city"":""Saratoga"",""proptp"":""lot"",""pid"":""2107429514"",""lot"":""10"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6527584434484331531"",""premieragent"":""no"",""price"":""1499000"",""posting_url"":""http://www.jimmeech.com"",""mlong"":""-122.097007"",""state"":""CA"",""prange"":""1-1_499m""}}","null","null","null","null"
"1572899155-900","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/14345-Saratoga-Ave-APT-18-Saratoga-CA-95070/19658538_zpid/","Saratoga, CA 95070","For sale","14345 Saratoga Ave APT 18,","","","1,347","2","2","$968,153","$948,000","Condo","1962","Forced air","None","Condo","$830/month","$3,500/mo","9","9","10","{""targetDiv"":""gpt-ad-78b31501-2b1f-4aae-945a-707caed3f885"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 18"",""aamgnrc1"":""14345 Saratoga Ave"",""bd"":""2"",""fsbid"":""13698"",""city"":""Saratoga"",""proptp"":""cnd"",""pid"":""19658538"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""3971053283302249737"",""sqftrange"":""1000-1499"",""price"":""948000"",""sqft"":""1347"",""posting_url"":""http://www.jenniferxu.com"",""mlong"":""-122.030046"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95070"",""mlat"":""37.260463"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbp1bgsqi83sa0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Triangle_South"",""yrblt"":""1960-1969"",""zestimate"":""968153"",""premieragent"":""no""}}","null","null","null","null"
"1572899121-872","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/13391-Beaumont-Ave-Saratoga-CA-95070/19656586_zpid/","Saratoga, CA 95070","For sale","13391 Beaumont Ave,","","","2,204","3","3","$2,630,038","$2,698,000","Single Family","1963","Forced air","Central","Single Family","0.29 acres","$6,244/mo","9","9","10","{""targetDiv"":""gpt-ad-ecd749bd-48a8-4d70-97d3-5fd99061940c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""13391 Beaumont Ave"",""bd"":""3"",""fsbid"":""16701"",""city"":""Saratoga"",""proptp"":""sfh"",""pid"":""19656586"",""lot"":""3"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""-3161903252322149417"",""sqftrange"":""2000-2499"",""price"":""2698000"",""sqft"":""2204"",""posting_url"":""http://www.tsegroup.com"",""mlong"":""-122.023862"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""95070"",""mlat"":""37.27385"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzfut6myralom1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Triangle_South"",""yrblt"":""1960-1969"",""zestimate"":""2630038"",""premieragent"":""no""}}","null","null","null","null"
"1572899215-961","https://www.zillow.com/homes/saratoga-CA_rb/","","https://www.zillow.com/homedetails/19963-Baroni-Ct-Saratoga-CA-95070/19657091_zpid/","Saratoga, CA 95070","For sale","19963 Baroni Ct,","","","1,856","3","2","$2,418,259","$2,398,000","Single Family","1949","Forced air","Central","Single Family","10,349 sqft","$5,685/mo","9","9","10","{""targetDiv"":""gpt-ad-719add97-9aaf-4c3e-ae50-76bfc58d8bea"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""19963 Baroni Ct"",""bd"":""3"",""fsbid"":""13698"",""city"":""Saratoga"",""proptp"":""sfh"",""pid"":""19657091"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-5865820173066908226"",""sqftrange"":""1500-1999"",""price"":""2398000"",""sqft"":""1856"",""posting_url"":"""",""mlong"":""-122.021721"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""95070"",""mlat"":""37.268233"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbh3rratsigzm0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Triangle_South"",""yrblt"":""1940-1959"",""zestimate"":""2418259"",""premieragent"":""no""}}","null","null","null","null"
