web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572900845-1780","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/community/lighthouse/2082743744_zpid/","Newark, CA 94560","New construction","Buildable plan: Residence 3, Lighthouse,","","","","","2,018","4","4","$1,084,319","$1,095,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","3","4","6","{""targetDiv"":""gpt-ad-8322139c-a717-4830-b5b8-25ffca97e7c1"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" QH3GL0"",""aamgnrc1"":""37533 Willow St"",""bd"":""4"",""fsbid"":""11527"",""city"":""Newark"",""proptp"":""twn"",""pid"":""2082743744"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""1095880"",""sqft"":""2018"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/newark/lighthouse?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_lighthouse"",""state"":""CA"",""mlong"":""-122.049"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94560"",""mlat"":""37.5197"",""plid"":""29498"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfonydxc7qofs1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1084319"",""premieragent"":""no"",""builderChatId"":""11527-814440"",""dma"":""37""}}","null","null","null","null"
"1572900798-1744","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/homedetails/5665-Arbutus-Ct-Newark-CA-94560/24929517_zpid/","Newark, CA 94560","For sale","5665 Arbutus Ct,","","","","","1,347","3","2","$999,121","$989,999","Single Family","1971","Forced air","Central","Single Family","8,394 sqft","$3,295/mo","null","null","null","No Data","null","null","null","null"
"1572900865-1798","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/homedetails/37139-Edith-St-Newark-CA-94560/24928095_zpid/","Newark, CA 94560","Coming soon: Nov 16.","37139 Edith St,","","","","","1,006","3","1","$787,968","$749,888","Single Family","1958","Forced air","Central","Single Family","6,000 sqft","$2,950/mo","4","4","6","No Data","null","null","null","null"
"1572900876-1807","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/homedetails/7234-Dumas-Pl-Newark-CA-94560/24922641_zpid/","Newark, CA 94560","For sale","7234 Dumas Pl,","","","","","1,134","3","2","$813,959","$798,000","Single Family","1963","Forced air","No Data","Single Family","9,178 sqft","$3,100/mo","4","4","6","{""targetDiv"":""gpt-ad-f6c9d1a3-1f2a-48d3-adbf-164479eef2c0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7234 Dumas Pl"",""bd"":""3"",""fsbid"":""14106"",""city"":""Newark"",""proptp"":""sfh"",""pid"":""24922641"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""6289820010814506109"",""sqftrange"":""1000-1499"",""price"":""798000"",""sqft"":""1134"",""posting_url"":"""",""mlong"":""-122.045083"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94560"",""mlat"":""37.535"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf8nn41045a9u1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1960-1969"",""zestimate"":""813959"",""premieragent"":""no""}}","null","null","null","null"
"1572900766-1709","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/homedetails/8523-Preserve-Ave-Newark-CA-94560/241575686_zpid/","Newark, CA 94560","For sale","8523 Preserve Ave,","","","","","1,886","4","3","$1,039,409","$1,048,000","Single Family","2017","Forced air","Central","Single Family","2,151 sqft","$3,750/mo","3","4","6","{""targetDiv"":""gpt-ad-26dbc98d-8a25-4bb3-a770-d5891c2d6cbf"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""8523 Preserve Ave"",""bd"":""4"",""fsbid"":""16701"",""city"":""Newark"",""proptp"":""sfh"",""pid"":""241575686"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-7689200041474570703"",""sqftrange"":""1500-1999"",""price"":""1048000"",""sqft"":""1886"",""posting_url"":"""",""mlong"":""-122.048746"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94560"",""mlat"":""37.51796"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfcacyf0ld8ai1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1039409"",""premieragent"":""no""}}","null","null","null","null"
"1572900700-1631","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/homedetails/39588-Tomcod-St-Fremont-CA-94538/2083403650_zpid/","Fremont, CA 94538","New construction","39588 Tomcod St,","2","https://www.zillow.com/newark-ca/2_p/","","","3,356","5","5","$1,496,273","$1,524,234","Single Family","2019","No Data","No Data","Single Family","No Data","null","9","4","6","{""targetDiv"":""gpt-ad-cc59c6f9-569d-41f2-b201-fbb27ba9eab6"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""39588 Tomcod St"",""bd"":""5"",""fsbid"":""14581"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""2083403650"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""1524234"",""sqft"":""3356"",""posting_url"":""https://landseahomes.com/skylark-sanctuary-village/skylark-plan-two?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=572329&nhf_listing_type=plan&utm_term=plan_SkylarkPlanTwo&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.999444"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94538"",""mlat"":""37.513056"",""plid"":""26146367"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzj1ip3gembb00000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1496273"",""premieragent"":""no"",""builderChatId"":""14581-817871"",""dma"":""37""}}","null","null","null","null"
"1572900716-1646","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/homedetails/6633-Rochelle-Ave-Newark-CA-94560/24923961_zpid/","Newark, CA 94560","For sale","6633 Rochelle Ave,","2","https://www.zillow.com/newark-ca/2_p/","","","1,657","4","3","$973,366","$999,000","Single Family","1963","Forced air","None","Single Family","6,398 sqft","$3,290/mo","4","4","6","{""targetDiv"":""gpt-ad-cd5bec89-6418-43f3-8634-b8ad14bcc3e6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6633 Rochelle Ave"",""bd"":""4"",""fsbid"":""14106"",""city"":""Newark"",""proptp"":""sfh"",""pid"":""24923961"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7634948236622206380"",""sqftrange"":""1500-1999"",""price"":""999000"",""sqft"":""1657"",""posting_url"":"""",""mlong"":""-122.046442"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94560"",""mlat"":""37.540786"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISe83caqr58hye0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1960-1969"",""zestimate"":""973366"",""premieragent"":""no""}}","null","null","null","null"
"1572900872-1803","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/homedetails/6043-Joaquin-Murieta-Ave-APT-K-Newark-CA-94560/25060558_zpid/","Newark, CA 94560","For sale","6043 Joaquin Murieta Ave APT K,","","","","","1,045","2","1","$489,002","$489,000","Condo","1984","Forced air","None","Condo","$442/month","$2,550/mo","9","4","6","No Data","null","null","null","null"
"1572900810-1752","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/homedetails/36374-Bettencourt-St-Newark-CA-94560/24922969_zpid/","Newark, CA 94560","For sale","36374 Bettencourt St,","","","","","1,904","4","2","$781,930","$899,000","Single Family","1969","Forced air","Central","Single Family","8,925 sqft","$3,350/mo","8","4","6","No Data","null","null","null","null"
"1572900695-1623","https://www.zillow.com/homes/newark-ca_rb/","","https://www.zillow.com/homedetails/39464-Dragonfly-St-Newark-CA-94560/2083471832_zpid/","Newark, CA 94560","New construction","39464 Dragonfly St,","2","https://www.zillow.com/newark-ca/2_p/","","","3,679","4","5","$1,718,098","$1,735,169","Single Family","2019","No Data","No Data","Single Family","No Data","null","9","4","6","{""targetDiv"":""gpt-ad-db26d2dd-ba4b-4b5a-9a5e-405db00eb629"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""39464 Dragonfly St"",""bd"":""4"",""fsbid"":""12653"",""city"":""Newark"",""proptp"":""sfh"",""pid"":""2083471832"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""3500-3999"",""price"":""1735169"",""sqft"":""3679"",""posting_url"":""http://www.drhorton.com/california/bay-area/newark/camellia-at-sanctuary-village/qmis/39464-dragonfly-street.aspx"",""state"":""CA"",""mlong"":""-121.996"",""cnty"":""San_Mateo"",""prange"":""1_5-1_999m"",""zip"":""94560"",""mlat"":""37.5134"",""plid"":""14513931"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3r9g41grl5tc0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""St._Francis"",""yrblt"":""2010-2019"",""zestimate"":""1718098"",""premieragent"":""no"",""builderChatId"":""12653-812008"",""dma"":""37""}}","null","null","null","null"
