web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572901609-2202","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/1850-Church-Ave-San-Mateo-CA-94401/15530279_zpid/","San Mateo, CA 94401","Pre-foreclosure / auction","1850 Church Ave,","","","3","https://www.zillow.com/san-mateo-ca/3_p/","null","3","null","$858,402","$858,402","Single Family","1954","No Data","No Data","Single Family","6,403 sqft","null","6","NA","9","{""targetDiv"":""gpt-ad-96f055d6-47c7-4cb9-a18c-b222a6a8e558"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1850 Church Ave"",""bd"":""3"",""city"":""San_Mateo"",""proptp"":""sfh"",""pid"":""15530279"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-7320535705164724719"",""sqftrange"":""1000-1499"",""price"":""1160004"",""sqft"":""1080"",""posting_url"":"""",""mlong"":""-122.297873"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94401"",""mlat"":""37.564583"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""hood"":""South_Shoreview"",""yrblt"":""1940-1959"",""zestimate"":""1160004"",""premieragent"":""no""}}","null","null","null","null"
"1572901702-2308","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/511-Yale-Dr-San-Mateo-CA-94402/15526278_zpid/","San Mateo, CA 94402","For sale","511 Yale Dr,","2","https://www.zillow.com/san-mateo-ca/2_p/","","","1,650","3","2","$2,149,999","$2,188,000","Single Family","1941","Forced air","Central","Single Family","5,937 sqft","$5,623/mo","7","6","9","{""targetDiv"":""gpt-ad-b787f385-6cdb-4271-ae4e-7e1b820effbd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""511 Yale Dr"",""bd"":""3"",""fsbid"":""13698"",""city"":""San_Mateo"",""proptp"":""sfh"",""pid"":""15526278"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""6143851306494454973"",""sqftrange"":""1500-1999"",""price"":""2188000"",""sqft"":""1650"",""posting_url"":"""",""mlong"":""-122.336019"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94402"",""mlat"":""37.550076"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb9ddhy4tnsh80000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Baywood_Knolls"",""yrblt"":""1940-1959"",""zestimate"":""2149999"",""premieragent"":""no""}}","null","null","null","null"
"1572901707-2315","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/55-W-20th-Ave-APT-111-San-Mateo-CA-94403/15626376_zpid/","San Mateo, CA 94403","For sale","55 W 20th Ave APT 111,","2","https://www.zillow.com/san-mateo-ca/2_p/","","","1,211","2","2","$938,894","$899,500","Condo","1982","Forced air","None","Condo","$525/month","$3,521/mo","7","5","9","No Data","null","null","null","null"
"1572901711-2318","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/115-Blossom-Cir-UNIT-A-San-Mateo-CA-94403/15633204_zpid/","San Mateo, CA 94403","For sale by owner","115 Blossom Cir UNIT A,","2","https://www.zillow.com/san-mateo-ca/2_p/","","","528","1","1","$567,075","$558,000","Condo","1988","No Data","No Data","Condo","$249/month","$2,428/mo","6","5","8","No Data","null","null","null","null"
"1572901848-2448","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/123-Madison-Ave-San-Mateo-CA-94402/2140233971_zpid/","San Mateo, CA 94402","For sale","123 Madison Ave,","","","","","1,831","3","3","$1,665,448","$1,650,000","Single Family","2005","Forced air","None","Single Family","1,559 sqft","null","7","6","9","No Data","null","null","null","null"
"1572901643-2240","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/1534-Cobb-St-San-Mateo-CA-94401/15530068_zpid/","San Mateo, CA 94401","Auction","1534 Cobb St,","2","https://www.zillow.com/san-mateo-ca/2_p/","","","null","3","null","null","$871,597","Single Family","1953","No Data","No Data","Single Family","5,227 sqft","$3,800/mo","6","6","9","{""targetDiv"":""gpt-ad-a431a8ee-bd67-4809-ab06-8391d542a9ef"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1534 Cobb St"",""bd"":""3"",""fsbid"":""16886"",""city"":""San_Mateo"",""proptp"":""sfh"",""pid"":""15530068"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-5634639275723174589"",""sqftrange"":""1000-1499"",""price"":""871597"",""sqft"":""1000"",""posting_url"":""http://www.auction.com/details/1534-cobb-st-san-mateo-ca-94401-2842859-e_13963/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-122.302277"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94401"",""mlat"":""37.561921"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3zj128gsecgj1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""South_Shoreview"",""yrblt"":""1940-1959"",""zestimate"":""1177196"",""premieragent"":""no""}}","null","null","null","null"
"1572901725-2330","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/1239-Norton-St-San-Mateo-CA-94401/15529732_zpid/","San Mateo, CA 94401","Pre-foreclosure / auction","1239 Norton St,","2","https://www.zillow.com/san-mateo-ca/2_p/","","","1,070","3","2","$677,758","$677,758","Single Family","1953","Wall","None","Single Family","5,488 sqft","null","2","6","9","{""targetDiv"":""gpt-ad-0221d333-4ca4-47b4-b2eb-ac99eeee7a41"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1239 Norton St"",""bd"":""3"",""city"":""San_Mateo"",""proptp"":""sfh"",""pid"":""15529732"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_foreclosure"",""zguidh"":""2062723000750914295"",""sqftrange"":""1000-1499"",""price"":""925000"",""sqft"":""1070"",""posting_url"":"""",""mlong"":""-122.304286"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94401"",""mlat"":""37.563349"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfci6fnbikpjl1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""South_Shoreview"",""yrblt"":""1940-1959"",""zestimate"":""915890"",""premieragent"":""no""}}","null","null","null","null"
"1572901781-2382","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/518-S-Delaware-St-San-Mateo-CA-94402/15524753_zpid/","San Mateo, CA 94402","For sale","518 S Delaware St,","","","","","1,039","3","2","$1,442,023","$1,380,000","Single Family","1927","Forced air","None","Single Family","4,399 sqft","$3,700/mo","2","6","9","{""targetDiv"":""gpt-ad-7d4850f6-eb58-4df1-ab7f-535752beb952"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""518 S Delaware St"",""bd"":""3"",""fsbid"":""13698"",""city"":""San_Mateo"",""proptp"":""sfh"",""pid"":""15524753"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-7786098635460017179"",""sqftrange"":""1000-1499"",""price"":""1380000"",""sqft"":""1039"",""posting_url"":"""",""mlong"":""-122.3183"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94402"",""mlat"":""37.565137"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqer61dhqkm30000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Central_Business_District"",""yrblt"":""1920-1939"",""zestimate"":""1442023"",""premieragent"":""no""}}","null","null","null","null"
"1572901858-2456","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/3660-San-Benito-St-San-Mateo-CA-94403/15538864_zpid/","San Mateo, CA 94403","For sale","3660 San Benito St,","","","","","900","2","1","$1,224,692","$1,098,000","Single Family","1953","No Data","None","Single Family","7,601 sqft","$3,808/mo","6","5","8","No Data","null","null","null","null"
"1572901743-2348","https://www.zillow.com/homes/san-mateo-CA_rb/","","https://www.zillow.com/homedetails/215-Seville-Way-San-Mateo-CA-94402/15527471_zpid/","San Mateo, CA 94402","For sale","215 Seville Way,","2","https://www.zillow.com/san-mateo-ca/2_p/","","","2,780","3","3","$3,041,461","$2,998,000","Single Family","1936","Forced air","No Data","Single Family","6,599 sqft","$7,956/mo","7","6","9","No Data","null","null","null","null"
