web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919860-9787","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Sonoma-CA-95476/2082241879_zpid/","Sonoma, CA 95476","For sale","(undisclosed Address),","","","","","","","","","2,614","4","3","null","$1,470,000","Single Family","1988","No Data","No Data","Single Family","10,454 sqft","null","6","5","6","{""targetDiv"":""gpt-ad-89b175cf-d32d-488e-bc14-9d077258ec40"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""(undisclosed Address)"",""bd"":""4"",""fsbid"":""4398"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""2082241879"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""3654081351794356868"",""sqftrange"":""2500-2999"",""price"":""1470000"",""sqft"":""2614"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/0245250?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.44981"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""95476"",""mlat"":""38.28146"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb17rhkyq9sov1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1433209"",""premieragent"":""no""}}","null","null","null","null"
"1572919778-9706","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/17326-Hillside-Ave-Sonoma-CA-95476/15800560_zpid/","Sonoma, CA 95476","For sale","17326 Hillside Ave,","","","","","","","","","1,754","4","4","$995,913","$999,995","Multi Family","1966","Forced air","No Data","Multi Family","$570","$2,500/mo","4","5","6","{""targetDiv"":""gpt-ad-b2798bad-8325-4e5d-9b92-7782ba4fad20"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""17326 Hillside Ave"",""bd"":""4"",""fsbid"":""13601"",""city"":""Sonoma"",""proptp"":""mfh"",""pid"":""15800560"",""lot"":""3"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""8924868749831300176"",""sqftrange"":""1500-1999"",""price"":""999995"",""sqft"":""1754"",""posting_url"":""http://greathomes.org/mls/property/21926314"",""mlong"":""-122.482446"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95476"",""mlat"":""38.321236"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfk8ktms0y4zr1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1960-1969"",""zestimate"":""995913"",""premieragent"":""no""}}","null","null","null","null"
"1572919166-9014","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/621-Charles-Van-Damme-Way-Sonoma-CA-95476/15829059_zpid/","Sonoma, CA 95476","For sale","621 Charles Van Damme Way,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","3,793","4","4","null","$3,699,000","Single Family","2001","Other","No Data","Single Family","0.45 acres","$11,790/mo","6","5","6","{""targetDiv"":""gpt-ad-bbb208b2-47cc-4dea-8bd0-cb97cfc58c42"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""621 Charles Van Damme Way"",""bd"":""4"",""fsbid"":""4398"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15829059"",""lot"":""3"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8999461528325054186"",""sqftrange"":""3500-3999"",""price"":""3699000"",""sqft"":""3793"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/0244762-621-Charles-Van-Damme-Way-Sonoma-CA-95476?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.446527"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""95476"",""mlat"":""38.287279"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyve4xq313dpg1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2000-2009"",""zestimate"":""3454072"",""premieragent"":""no""}}","null","null","null","null"
"1572919053-8888","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/196-E-Spain-St-Sonoma-CA-95476/15769759_zpid/","Sonoma, CA 95476","For sale","196 E Spain St,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","1,927","4","1","None","$7,600,000","Single Family","1900","None","No Data","Single Family","1.05 acres","$3,300/mo","6","5","6","{""targetDiv"":""gpt-ad-dbb8f889-fa38-4ac9-a803-b60076b0a733"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""196 E Spain St"",""mlat"":""38.293877"",""bd"":""4"",""fsbid"":""14224"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzzlsjnznpyb60000000000.jpg"",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15769759"",""yrblt"":""1900-1919"",""lot"":""6"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8584028721321297057"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""price"":""7600000"",""sqft"":""1927"",""posting_url"":""http://www.WineCountry-RealEstate.com"",""mlong"":""-122.454338"",""state"":""CA"",""prange"":""7m-7_999m""}}","null","null","null","null"
"1572918989-8819","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/2500-Castle-Rd-Sonoma-CA-95476/2083090592_zpid/","Sonoma, CA 95476","Lot/land","2500 Castle Rd,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","null","30.24 acres","null","null","$3,795,000","null","null","null","null","null","null","$2,175/mo","6","5","6","{""targetDiv"":""gpt-ad-42b3c22d-0f89-45b2-bc41-bc1186535a82"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""2500 Castle Rd"",""mlat"":""38.311142"",""bd"":""0"",""fsbid"":""4398"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv08rwz9c5low0000000000.jpg"",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""lot"",""pid"":""2083090592"",""lot"":""10"",""listtp"":""buy_agent"",""zguidh"":""-3054517340442282918"",""premieragent"":""no"",""price"":""3795000"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/0245182-2500-Castle-Rd-Sonoma-CA-95476?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.419562"",""state"":""CA"",""prange"":""3m-3_999m""}}","null","null","null","null"
"1572919222-9074","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/17201-Hillside-Ave-Sonoma-CA-95476/96068521_zpid/","Sonoma, CA 95476","For sale by owner","17201 Hillside Ave,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","null","5,662 sqft","null","None","$135,000","null","null","null","null","null","null","null","4","5","6","{""targetDiv"":""gpt-ad-7e3fb1c4-84f8-410b-9503-53bfb5afd4a7"",""slot"":""zillow/property_details/buy_owner/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""17201 Hillside Ave"",""mlat"":""38.323478"",""bd"":""0"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrltuki3h2wde0000000000.jpg"",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""lot"",""pid"":""96068521"",""lot"":""2"",""listtp"":""buy_owner"",""zguidh"":""-4349565105238105140"",""premieragent"":""no"",""sqftrange"":""6000-6999"",""price"":""135000"",""sqft"":""6011"",""posting_url"":"""",""mlong"":""-122.482455"",""state"":""CA"",""prange"":""100-149k""}}","null","null","null","null"
"1572919848-9777","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/20732-Temelec-Dr-Sonoma-CA-95476/15837696_zpid/","Sonoma, CA 95476","For sale","20732 Temelec Dr,","","","","","","","","","1,376","2","2","null","$639,900","Single Family","1974","None","Central","Single Family","7,840 sqft","$2,750/mo","6","5","6","{""targetDiv"":""gpt-ad-a032a796-9c41-4952-95a2-f91e3a9875d4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""20732 Temelec Dr"",""bd"":""2"",""fsbid"":""6038"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15837696"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-2755272544886127366"",""sqftrange"":""1000-1499"",""price"":""639900"",""sqft"":""1376"",""posting_url"":""http://www.bhgre.com/property/20732-Temelec-Dr-Sonoma-CA-95476/11977139/detail"",""mlong"":""-122.502541"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""95476"",""mlat"":""38.266006"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvcp8vvb97cbt0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1970-1979"",""zestimate"":""638889"",""premieragent"":""no""}}","null","null","null","null"
"1572919480-9366","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/360-2nd-St-E-Sonoma-CA-95476/113502139_zpid/","Sonoma, CA 95476","For sale","360 2nd St E,","2","https://www.zillow.com/sonoma-ca/2_p/","","","","","","","3,780","3","4","null","$3,350,000","Single Family","1992","Forced air","Central","Single Family","0.35 acres","$3,000/mo","6","5","6","{""targetDiv"":""gpt-ad-4ea2523b-3007-4e5f-a2c9-098fbeda21b7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""360 2nd St E"",""bd"":""3"",""fsbid"":""4398"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""113502139"",""lot"":""3"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""-8736064764682336289"",""sqftrange"":""3500-3999"",""price"":""3350000"",""sqft"":""3780"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/0245215-360-2nd-St-E-Sonoma-CA-95476?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.453522"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""95476"",""mlat"":""38.294113"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrhqxt7odbk011000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1990-1999"",""zestimate"":""3137974"",""premieragent"":""no""}}","null","null","null","null"
"1572918994-8825","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/124-Boyes-Blvd-LOT-132-Sonoma-CA-95476/2082617316_zpid/","Sonoma, CA 95476","For sale","124 Boyes Blvd LOT 132,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","null","13","null","$2,255,298","$2,395,000","Multi Family","1946","No Data","No Data","Multi Family","$348","$2,650/mo","2","3","6","{""targetDiv"":""gpt-ad-fbdb4910-295f-432c-9715-92da1bf0e062"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Lot 132"",""aamgnrc1"":""124 Boyes Blvd"",""bd"":""10"",""fsbid"":""13601"",""city"":""Sonoma"",""proptp"":""mfh"",""pid"":""2082617316"",""lot"":""3"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""4436203282216218716"",""sqftrange"":""6000-6999"",""price"":""2395000"",""sqft"":""6885"",""posting_url"":""http://greathomes.org/mls/property/21925099"",""mlong"":""-122.483694"",""state"":""CA"",""prange"":""2-2_499m"",""zip"":""95476"",""mlat"":""38.314227"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbtoj5lmie42z0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1940-1959"",""zestimate"":""2255298"",""premieragent"":""no""}}","null","null","null","null"
"1572919417-9291","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/486-W-Macarthur-St-Sonoma-CA-95476/96073492_zpid/","Sonoma, CA 95476","For sale","486 W Macarthur St,","2","https://www.zillow.com/sonoma-ca/2_p/","","","","","","","2,196","2","3","null","$1,275,000","Single Family","2016","No Data","Central","Single Family","0.32 acres","$4,253/mo","2","3","6","{""targetDiv"":""gpt-ad-74b51979-3592-4cae-9b5a-0e76c3fb1c32"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""486 W Macarthur St"",""bd"":""2"",""fsbid"":""6038"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""96073492"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-4395099211716098732"",""sqftrange"":""2000-2499"",""price"":""1275000"",""sqft"":""2196"",""posting_url"":""http://www.bhgre.com/property/486-W-MacArthur-St-Sonoma-CA-95476/97326899/detail"",""mlong"":""-122.468557"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95476"",""mlat"":""38.285988"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjbol7i2ekjsa1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1249835"",""premieragent"":""no""}}","null","null","null","null"
"1572919496-9385","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/460-Bernice-Ln-Sonoma-CA-95476/15828906_zpid/","Sonoma, CA 95476","For sale","460 Bernice Ln,","2","https://www.zillow.com/sonoma-ca/2_p/","","","","","","","1,028","2","2","null","$440,000","Condo","1986","None","No Data","Condo","$404/month","$2,320/mo","2","3","6","{""targetDiv"":""gpt-ad-e79e04df-3792-44f6-b779-7c148e975595"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""460 Bernice Ln"",""bd"":""2"",""fsbid"":""2877"",""city"":""Sonoma"",""proptp"":""cnd"",""pid"":""15828906"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""1955436208580313466"",""sqftrange"":""1000-1499"",""price"":""440000"",""sqft"":""1028"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBGDW3RP/"",""mlong"":""-122.470323"",""state"":""CA"",""prange"":""400-449k"",""zip"":""95476"",""mlat"":""38.293828"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISne1h03vm7yq00000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""433602"",""premieragent"":""no""}}","null","null","null","null"
"1572919389-9266","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/2700-Thornsberry-Rd-Sonoma-CA-95476/15828166_zpid/","Sonoma, CA 95476","For sale","2700 Thornsberry Rd,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","3,421","4","4","null","$3,575,000","Single Family","1920","None","No Data","Single Family","25.28 acres","$6,000/mo","6","5","6","{""targetDiv"":""gpt-ad-5488bb0d-d17e-4b62-984e-f88690517dab"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2700 Thornsberry Rd"",""bd"":""4"",""fsbid"":""4398"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15828166"",""lot"":""10"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""1432101351103079568"",""sqftrange"":""3000-3499"",""price"":""3575000"",""sqft"":""3421"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/0245191-2700-Thornsberry-Rd-Sonoma-CA-95476?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.413808"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""95476"",""mlat"":""38.283467"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7eih2xmphqst0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1920-1939"",""zestimate"":""3348910"",""premieragent"":""no""}}","null","null","null","null"
"1572919024-8857","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/17209-Hillcrest-Ave-Sonoma-CA-95476/15800597_zpid/","Sonoma, CA 95476","Pre-foreclosure / auction","17209 Hillcrest Ave,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","null","1","null","$458,055","$458,055","Single Family","1930","Wall","Wall","Single Family","6,534 sqft","null","4","5","6","{""targetDiv"":""gpt-ad-354d4285-7f70-4ac1-8e2b-7f0928c238ba"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""17209 Hillcrest Ave"",""mlat"":""38.323391"",""bd"":""1"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnehh3qkherz41000000000.jpg"",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15800597"",""price_band"":""z600"",""yrblt"":""1920-1939"",""zestimate"":""618994"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""-1522998706416538705"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""618994"",""sqft"":""844"",""posting_url"":"""",""mlong"":""-122.4803"",""state"":""CA"",""prange"":""600-699k""}}","null","null","null","null"
"1572919320-9183","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/154-W-Spain-St-APT-K-Sonoma-CA-95476/15771239_zpid/","Sonoma, CA 95476","For sale","154 W Spain St APT K,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","1,372","2","2","null","$775,000","Condo","1982","None","Central","Condo","$576/month","$2,650/mo","2","3","6","{""targetDiv"":""gpt-ad-8614b2e2-183a-4c4f-a95b-c5ff3c63a105"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt K"",""aamgnrc1"":""154 W Spain St"",""bd"":""2"",""fsbid"":""6038"",""city"":""Sonoma"",""proptp"":""cnd"",""pid"":""15771239"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2649097548375879551"",""sqftrange"":""1000-1499"",""price"":""775000"",""sqft"":""1372"",""posting_url"":""http://www.bhgre.com/property/154-W-Spain-St-Apt-K-Sonoma-CA-95476/97095095/detail"",""mlong"":""-122.460499"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""95476"",""mlat"":""38.295173"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS62h8tuoari011000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1980-1989"",""zestimate"":""768487"",""premieragent"":""no""}}","null","null","null","null"
"1572918954-8779","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/2050-2046-2035-Hale-Rd-Sonoma-CA-95476/2084345963_zpid/","Sonoma, CA 95476","Lot/land","2050 2046 & 2035 Hale Rd,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","null","10 acres","null","null","$6,750,000","null","null","null","null","null","null","$2,000/mo","2","3","6","{""targetDiv"":""gpt-ad-6afbec43-66be-485f-a001-aa1550e37037"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""2050 2046 & 2035 Hale Rd"",""mlat"":""38.29355"",""bd"":""1"",""fsbid"":""4398"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2znchu9a2t3l1000000000.jpg"",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""lot"",""pid"":""2084345963"",""lot"":""8,9"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5919329850080485"",""premieragent"":""no"",""price"":""6750000"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/0244993-2050-2046-&-2035-Hale-Rd-Sonoma-CA-95476?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.4719"",""state"":""CA"",""prange"":""6m-6_999m""}}","null","null","null","null"
"1572919195-9046","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/63-2nd-St-E-Sonoma-CA-95476/15769587_zpid/","Sonoma, CA 95476","For sale","63 2nd St E,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","2,362","3","3","null","$1,595,000","Single Family","1987","None","No Data","Single Family","3,049 sqft","$5,357/mo","6","5","6","{""targetDiv"":""gpt-ad-327c2f3f-7fbd-43a3-8fc1-b5ed11c58e8c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""63 2nd St E"",""bd"":""3"",""fsbid"":""2877"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15769587"",""lot"":""1"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""7007073438175935892"",""sqftrange"":""2000-2499"",""price"":""1595000"",""sqft"":""2362"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBVBSP76/"",""mlong"":""-122.454307"",""state"":""CA"",""prange"":""1_5-1_999m"",""zip"":""95476"",""mlat"":""38.299239"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzjdzmiblii5h0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1571715"",""premieragent"":""no""}}","null","null","null","null"
"1572919067-8905","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/19378-Riverside-Dr-Sonoma-CA-95476/15797889_zpid/","Sonoma, CA 95476","Pre-foreclosure","19378 Riverside Dr,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","null","3","null","$631,001","$631,001","Single Family","1999","Forced air","No Data","Single Family","7,405 sqft","null","2","3","6","{""targetDiv"":""gpt-ad-8bb3bcd3-11a9-4acd-bae1-7ff4215e26aa"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""19378 Riverside Dr"",""mlat"":""38.295572"",""bd"":""3"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15797889"",""price_band"":""z800"",""yrblt"":""1990-1999"",""zestimate"":""852705"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""8619430305845741216"",""premieragent"":""no"",""sqftrange"":""2000-2499"",""price"":""852705"",""sqft"":""2200"",""posting_url"":"""",""mlong"":""-122.479988"",""state"":""CA"",""prange"":""800-899k""}}","null","null","null","null"
"1572919836-9770","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/885-Napa-Rd-Sonoma-CA-95476/15827411_zpid/","Sonoma, CA 95476","For sale","885 Napa Rd,","","","","","","","","","4,138","5","4","null","$3,295,000","Single Family","1900","Other","No Data","Single Family","3.55 acres","$5,100/mo","6","5","6","{""targetDiv"":""gpt-ad-7acc6bfc-7ff4-459f-9706-d4b1e84a7d7a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""885 Napa Rd"",""bd"":""5"",""fsbid"":""4398"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15827411"",""lot"":""7"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""-90744629311109834"",""sqftrange"":""4000-4499"",""price"":""3295000"",""sqft"":""4138"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/0245248-885-Napa-Rd-Sonoma-CA-95476?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.442194"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""95476"",""mlat"":""38.271955"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb9ljbgmk56x20000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1900-1919"",""zestimate"":""3075333"",""premieragent"":""no""}}","null","null","null","null"
