web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572904130-784","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1209-Cedar-St-Berkeley-CA-94702/24841295_zpid/","Berkeley, CA 94702","For sale","1209 Cedar St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","1,027","3","1","$1,233,964","$1,200,000","Single Family","1937","No Data","None","2 spaces","3,798 sqft","$3,600/mo","8","8","8","Floor Furnace","Wood","1937","null","$2,555"
"1572903879-717","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/968-Addison-St-Berkeley-CA-94710/299073586_zpid/","Berkeley, CA 94710","For sale","968 Addison St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","3","null","null","$4,250,000","Multi Family","1943","Wall","None","18 spaces","$370","$2,503/mo","8","8","8","Other","Composition","null","null","$44,815"
"1572903526-638","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1105A-Keeler-Ave-Berkeley-CA-94708/2085588725_zpid/","Berkeley, CA 94708","Lot/land","1105A Keeler Ave,","","","","","4","https://www.zillow.com/berkeley-ca/4_p/","null","6,451 sqft","null","None","$380,000","null","null","null","null","null","null","$2,499/mo","7","8","8","null","LOTS AND LAND","BERKELEY","null","null"
"1572904588-944","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/780-Creston-Rd-Berkeley-CA-94708/24848585_zpid/","Berkeley, CA 94708","For sale","780 Creston Rd,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","1,872","3","2","null","$1,195,000","Single Family","1965","Forced air","Central","Off street, Attached Garage","3,201 sqft","$4,200/mo","6","8","8","null","Composition","null","null","$12,210"
"1572904854-1035","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/743-Woodhaven-Rd-Berkeley-CA-94708/24849760_zpid/","Berkeley, CA 94708","For sale","743 Woodhaven Rd,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","null","6","null","$1,530,422","$1,350,000","Multi Family","1962","Forced air","None","6 spaces","$610","$4,697/mo","6","8","8","Ceiling Fan(s), Attic Fan","Stucco, Wood Siding","null","null","$9,531"
"1572904407-887","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2320-10th-St-Berkeley-CA-94710/24835714_zpid/","Berkeley, CA 94710","For sale","2320 10th St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","5","null","$1,408,997","$1,188,888","Multi Family","1911","Wall","Central","1 space","$474","$3,085/mo","8","8","8","No Air Conditioning","Stucco","Window Coverings","null","$7,696"
"1572904221-821","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/3240-Adeline-St-Berkeley-CA-94703/152901348_zpid/","Berkeley, CA 94703","Pre-foreclosure","3240 Adeline St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","5","null","null","null","Single Family","1904","No Data","No Data","No Data","6,500 sqft","null","6","7","8","null","No","null","null","$13,714"
"1572907179-1157","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2220-Mcgee-Ave-Berkeley-CA-94703/24836906_zpid/","Berkeley, CA 94703","For sale","2220 Mcgee Ave,","","","","","","","4,420","4","2","None","$799,000","Single Family","1920","No Data","No Data","Detached Garage","4,356 sqft","$3,200/mo","6","7","8","null","No","null","null","$6,591"
"1572903890-718","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2326-Mckinley-Ave-Berkeley-CA-94703/24834757_zpid/","Berkeley, CA 94703","For sale","2326 Mckinley Ave,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","7","null","$2,650,007","$2,650,000","Multi Family","1906","No Data","Central","4 spaces","$770","$3,200/mo","6","7","8","null","Wood Siding","null","null","$7,818"
"1572905013-1090","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/5-Roble-Ct-Berkeley-CA-94705/24850656_zpid/","Berkeley, CA 94705","For sale","5 Roble Ct,","","","","","","","4,536","7","6","$2,688,158","$2,495,000","Single Family","1927","Forced air","None","Detached Garage","0.34 acres","$8,145/mo","6","7","8","null","Stucco","1927","null","$11,000"
"1572903559-645","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1458-Grizzly-Peak-Blvd-Berkeley-CA-94708/2088449737_zpid/","Berkeley, CA 94708","Lot/land","1458 Grizzly Peak Blvd,","","","","","4","https://www.zillow.com/berkeley-ca/4_p/","null","5,823 sqft","null","None","$449,000","null","null","null","null","null","null","$2,295/mo","7","7","8","null","LOTS AND LAND","BERKELEY","null","null"
"1572903919-724","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1500-Ward-St-Berkeley-CA-94703/24832336_zpid/","Berkeley, CA 94703","For sale","1500 Ward St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","3,476","8","4","None","$1,354,000","Multi Family","1923","No Data","No Data","Detached Garage","$390","$3,200/mo","6","7","8","null","Composition","null","null","$5,778"
"1572904794-1013","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1321-Bay-View-Pl-Berkeley-CA-94708/24839997_zpid/","Berkeley, CA 94708","For sale","1321 Bay View Pl,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","3,250","5","3","$3,705,948","$3,695,000","Single Family","1907","Radiant","None","Detached Garage","0.57 acres","$11,336/mo","6","7","8","null","Stucco, Wood Shingles","Window Coverings","null","$5,740"
"1572904685-977","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2919-Fulton-St-Berkeley-CA-94705/24829869_zpid/","Berkeley, CA 94705","For sale","2919 Fulton St,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","null","9","null","$1,934,568","$1,695,000","Multi Family","1968","Baseboard, Wall","Central","4 spaces","$413","$3,450/mo","6","7","8","Ceiling Fan(s)","Wood Siding, Wood Shingles","null","null","$20,910"
"1572904952-1067","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1418-Bonita-Ave-Berkeley-CA-94709/24840573_zpid/","Berkeley, CA 94709","For sale","1418 Bonita Ave,","","","","","","","2,490","4","2","$2,303,516","$1,950,000","Single Family","1892","Forced air","Central","Detached Garage","8,102 sqft","$6,956/mo","6","8","8","null","Wood Siding, Wood Frame, Wood Shingles","Window Coverings","null","$7,357"
"1572905049-1103","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2139-Woolsey-St-Berkeley-CA-94705/24828825_zpid/","Berkeley, CA 94705","For sale","2139 Woolsey St,","","","","","","","2,367","4","3","$1,662,960","$1,295,000","Single Family","1910","Radiant","None","Attached Garage","3,798 sqft","$5,071/mo","6","7","8","Radiant","Wood Siding","Composition","null","$16,362"
"1572905004-1087","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1112-1114-Chaucer-St-Duplex-Berkeley-CA-94702/2082280065_zpid/","Berkeley, CA 94702","For sale","1112-1114 Chaucer St Duplex,","","","","","","","2,920","5","6","$1,699,116","$1,499,000","Single Family","1948","Forced air","None","No Data","4,800 sqft","null","8","8","8","null","No","null","Individual Electric Meters, Public Utilities, Individual Gas Meters","null"
"1572903567-646","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2032-Parker-St-Berkeley-CA-94704/24833613_zpid/","Berkeley, CA 94704","For sale","2032 Parker St,","","","","","4","https://www.zillow.com/berkeley-ca/4_p/","null","--","null","$2,500,773","$2,495,000","Multi Family","1936","No Data","No Data","No Data","$685","$3,750/mo","6","7","8","null","No","null","null","$21,596"
"1572903903-721","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2209-9th-St-Berkeley-CA-94710/68030029_zpid/","Berkeley, CA 94710","For sale","2209 9th St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","--","null","$2,362,311","$2,094,000","Multi Family","2007","Radiant","Central","4 spaces","$572","$2,600/mo","8","8","8","Laundry Room","Stucco","Window Coverings","null","$7,336"
"1572905087-1117","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1235-Carrison-St-Berkeley-CA-94702/24830806_zpid/","Berkeley, CA 94702","For sale","1235 Carrison St,","","","","","","","null","6","null","None","$999,000","Multi Family","1962","Wall","Central","4 spaces","$428","$3,200/mo","6","7","8","null","Stucco","null","null","$4,463"
"1572904924-1059","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/0-Tunnel-Berkeley-CA-94705/2082386386_zpid/","Berkeley, CA 94705","Lot/land","0 Tunnel,","","","","","","","null","0.45 acres","null","None","$499,000","null","null","null","null","null","null","$2,190/mo","9","6","8","null","Other, Premium Lot, Sloped UpSee all","null","Other","null"
"1572904655-965","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/38-Northampton-Ave-Berkeley-CA-94707/24847375_zpid/","Berkeley, CA 94707","For sale","38 Northampton Ave,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","2,397","4","2","$2,087,381","$1,850,000","Single Family","1926","Forced air","None","Attached Garage","6,242 sqft","$5,971/mo","8","8","8","null","Stucco","1926","null","$20,321"
"1572904580-943","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1805-5th-St-1529-Berkeley-CA-94710/24837947_zpid/","Berkeley, CA 94710","For sale by owner","1805 5th St # 1529,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","565","1","1","null","$799,000","Condo","1988","No Data","No Data","1 space","$363/month","$2,500/mo","8","8","8","null","Other","null","null","$3,724"
"1572903656-660","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1728-Ward-St-Berkeley-CA-94703/24832252_zpid/","Berkeley, CA 94703","Pre-foreclosure","1728 Ward St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","2","null","$815,162","$815,162","Single Family","1923","No Data","No Data","Detached Garage","5,400 sqft","null","6","7","8","null","No","null","null","$4,171"
"1572904914-1056","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1623-Russell-St-Berkeley-CA-94703/24831125_zpid/","Berkeley, CA 94703","For sale","1623 Russell St,","","","","","","","1,288","3","2","null","$650,000","Single Family","1945","Forced air","None","Detached Garage","4,791 sqft","$3,300/mo","6","7","8","Forced Air 1 Zone","Siding - Stucco","1945","null","$3,269"
"1572904474-909","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2631-Regent-St-Berkeley-CA-94704/24834063_zpid/","Berkeley, CA 94704","For sale","2631 Regent St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","8","null","$2,942,108","$2,995,000","Multi Family","1923","Forced air","Central","8 spaces","$785","$3,995/mo","6","7","8","No Air Conditioning","Stucco & Stone","null","null","$21,840"
"1572903833-700","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Berkeley-CA-94708/2084233978_zpid/","Berkeley, CA 94708","Lot/land","(undisclosed Address),","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","5,985 sqft","null","None","$595,000","null","null","null","null","null","null","null","6","7","8","null","Sloped UpSee all","null","null","null"
"1572907269-1174","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1733-Dwight-Way-Berkeley-CA-94703/24834823_zpid/","Berkeley, CA 94703","For sale","1733 Dwight Way,","","","","","","","1,707","3","2","None","$995,000","Single Family","1912","Forced air, Wall","None","Detached Garage","4,996 sqft","$3,900/mo","6","7","8","Gas Dryer Hookup","Wood Shingles","1912","null","$6,156"
"1572907361-1193","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1636-Delaware-St-Berkeley-CA-94703/24837398_zpid/","Berkeley, CA 94703","For sale","1636 Delaware St,","","","","","","","null","--","null","null","$899,000","Multi Family","1940","Forced air, Wall","None","2 spaces","$686","$3,200/mo","6","7","8","Common Area, Laundry Room, Gas Dryer Hookup, Washer/Dryer Hookups","Stucco","null","null","$4,529"
"1572904623-957","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1254-Virginia-St-Berkeley-CA-94702/24838248_zpid/","Berkeley, CA 94702","Auction","1254 Virginia St,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","null","3","null","null","$1,091,294","Single Family","1924","No Data","No Data","Detached Garage","4,356 sqft","$4,200/mo","8","8","8","null","No","null","null","$8,281"
"1572904153-794","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2018-9th-St-APT-D-Berkeley-CA-94710/24836117_zpid/","Berkeley, CA 94710","For sale","2018 9th St APT D,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","583","1","1","$503,185","$469,000","Condo","1986","Other","None","Detached Garage","$452/month","$2,500/mo","8","8","8","Electric","Wood Siding","Composition","null","$5,269"
"1572904055-758","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1311-Acton-St-Berkeley-CA-94706/24842771_zpid/","Berkeley, CA 94706","Pre-foreclosure / auction","1311 Acton St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","2","null","$954,655","$954,655","Single Family","1916","No Data","No Data","Detached Garage","5,227 sqft","null","8","8","8","null","No","null","null","$10,611"
"1572904749-998","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2643-Stuart-St-Berkeley-CA-94705/299072810_zpid/","Berkeley, CA 94705","For sale","2643 Stuart St,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","2,785","3","3","$1,746,426","$1,650,000","Single Family","1921","Forced air","None","No Data","4,299 sqft","$3,500/mo","6","7","8","Floor Furnace, Forced Air 1 Zone","Stucco","1921","null","$5,059"
"1572903538-640","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/57-Panoramic-Pl-Oakland-CA-94704/2083530261_zpid/","Oakland, CA 94704","Lot/land","57 Panoramic Pl,","","","","","4","https://www.zillow.com/berkeley-ca/4_p/","null","2,613 sqft","null","null","$57,000","null","null","null","null","null","null","$3,000/mo","null","null","null","null","City Street","null","Other","null"
"1572904695-979","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/200-Panoramic-Way-Berkeley-CA-94704/111403068_zpid/","Berkeley, CA 94704","For sale","200 Panoramic Way,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","5,598","5","4","None","$2,199,000","Single Family","1914","Forced air","Central, Other","Detached Garage","1.4 acres","$8,512/mo","9","6","8","Other, Gas, Forced Air 1 Zone","Other, Concrete, Wood Siding, Wood, Wood Frame","Other","null","$30,570"
"1572907383-1198","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1633-62nd-St-Berkeley-CA-94703/24828305_zpid/","Berkeley, CA 94703","For sale","1633 62nd St,","","","","","","","2,289","5","3","$1,111,654","$1,600,000","Single Family","1907","Wall","None","Detached Garage","6,751 sqft","$4,000/mo","6","7","8","null","Wood Siding","1907","null","$7,480"
"1572905132-1132","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2304-Sacramento-St-Berkeley-CA-94702/24835163_zpid/","Berkeley, CA 94702","For sale","2304 Sacramento St,","","","","","","","865","1","1","$853,342","$750,000","Single Family","1925","Wall","None","No Data","3,550 sqft","$2,900/mo","6","8","8","null","Composition","null","null","$1,838"
"1572907328-1188","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/91-Whitaker-Ave-Berkeley-CA-94708/24849090_zpid/","Berkeley, CA 94708","For sale","91 Whitaker Ave,","","","","","","","1,744","3","2","$1,712,243","$1,450,000","Single Family","1940","Forced air","None","Detached Garage","0.29 acres","$4,450/mo","6","8","8","null","Wood Shingles","1940","null","$6,963"
"1572904817-1023","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1933-Yolo-Ave-Berkeley-CA-94707/24844920_zpid/","Berkeley, CA 94707","For sale","1933 Yolo Ave,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","2,423","5","3","$2,088,552","$1,769,000","Single Family","1914","Forced air","None","1 space","5,000 sqft","$6,297/mo","6","8","8","null","Stucco","Skylight(s)","null","$15,827"
"1572904570-942","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2201-Eunice-St-Berkeley-CA-94709/24844650_zpid/","Berkeley, CA 94709","Pre-foreclosure / auction","2201 Eunice St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","2,128","4","2.5","$1,444,083","$1,444,083","Single Family","1912","No Data","No Data","No Data","5,998 sqft","null","6","8","8","null","No","null","null","$10,669"
"1572904633-958","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1311-Ward-St-Berkeley-CA-94702/24832448_zpid/","Berkeley, CA 94702","For sale","1311 Ward St,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","null","3","null","$1,156,487","$920,000","Single Family","1924","No Data","No Data","Detached Garage","3,497 sqft","$3,400/mo","6","8","8","null","No","null","null","$4,041"
"1572907368-1195","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/933-Addison-St-APT-D-Berkeley-CA-94710/24836109_zpid/","Berkeley, CA 94710","For sale","933 Addison St APT D,","","","","","","","583","1","1","$413,841","$399,000","Condo","1986","Electric","No Data","On street","$452/month","$2,500/mo","8","8","8","Coin Operated, Community Facility","Wood Siding","1986","null","$5,339"
"1572903810-697","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/0-Campus-Dr-Dr-Berkeley-CA-94708/2083285354_zpid/","Berkeley, CA 94708","Lot/land","0 Campus Dr. Dr,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","5,227 sqft","null","null","$349,000","null","null","null","null","null","null","$2,550/mo","6","7","8","null","Paved, Gutters, Storm Drains","Sloped UpSee all","Electricity Available, Natural Gas Available, Other, Water Available, Sewer Available","null"
"1572903686-666","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/933-Addison-St-APT-B-Berkeley-CA-94710/24836106_zpid/","Berkeley, CA 94710","Pre-foreclosure / auction","933 Addison St APT B,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","2","null","$535,249","$535,249","Condo","1986","No Data","No Data","Detached Garage","$476/month","null","8","8","8","null","No","null","null","$2,749"
"1572904778-1009","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/891-Jones-St-Berkeley-CA-94710/24841576_zpid/","Berkeley, CA 94710","For sale","891 Jones St,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","902","3","2","None","$925,000","Single Family","1941","Forced air","None","Detached Garage","3,497 sqft","$3,500/mo","8","8","8","null","Wood Siding, Cement Siding","Skylight(s), Skylight Tube(s)","null","$2,125"
"1572904723-989","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1409-Oxford-St-APT-1-Berkeley-CA-94709/24840330_zpid/","Berkeley, CA 94709","For sale","1409 Oxford St APT 1,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","954","2","2","$831,181","$795,000","Condo","1962","Forced air","None","Attached Garage","$247/month","$3,000/mo","7","8","8","null","Stucco","Window Coverings","null","$6,625"
"1572904865-1038","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2435-Bonar-St-Berkeley-CA-94702/24835364_zpid/","Berkeley, CA 94702","For sale","2435 Bonar St,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","1,581","3","2","$1,807,560","$1,465,000","Single Family","1919","Forced air","None","2 spaces","3,219 sqft","$5,445/mo","6","8","8","null","Stucco","1919","null","$10,888"
"1572904006-745","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1030-Camelia-St-Berkeley-CA-94710/24841654_zpid/","Berkeley, CA 94710","Pre-foreclosure","1030 Camelia St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","2","null","$785,771","$785,771","Single Family","1919","No Data","No Data","Attached Garage","2,550 sqft","null","8","8","8","null","No","null","null","$3,674"
"1572904557-939","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/3035-Colby-St-Berkeley-CA-94705/24829727_zpid/","Berkeley, CA 94705","Pre-foreclosure / auction","3035 Colby St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","2","null","null","null","Single Family","1918","No Data","No Data","No Data","1,306 sqft","null","6","7","8","null","No","null","null","$4,397"
"1572904786-1011","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2770-Dohr-St-Berkeley-CA-94702/24832416_zpid/","Berkeley, CA 94702","For sale","2770 Dohr St,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","1,773","4","2","$1,068,680","$975,000","Single Family","1956","Forced air","None","Carport","3,497 sqft","$3,800/mo","6","8","8","null","Composition","null","Individual Gas Meters","$6,448"
"1572904163-796","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1915-Berryman-St-Berkeley-CA-94709/24843221_zpid/","Berkeley, CA 94709","For sale","1915 Berryman St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","--","null","$1,779,030","$1,625,000","Multi Family","1900","No Data","No Data","No Data","$824","$3,200/mo","6","8","8","null","No","null","null","$6,237"
"1572904977-1078","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/530-The-Alameda-Berkeley-CA-94707/24847216_zpid/","Berkeley, CA 94707","For sale","530 The Alameda,","","","","","","","3,360","6","4","$2,401,203","$2,198,000","Single Family","1929","Other","No Data","Carport","0.53 acres","$7,249/mo","8","8","8","null","Tile","null","null","$4,747"
"1572907337-1189","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1207-Francisco-St-Berkeley-CA-94702/24838273_zpid/","Berkeley, CA 94702","For sale","1207 Francisco St,","","","","","","","952","2","1","$913,663","$810,000","Single Family","1925","Gas","None","1 space","5,810 sqft","$3,000/mo","8","8","8","Gas, Floor Furnace","Stucco","Window Coverings","null","null"
"1572903955-736","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2131-Spaulding-Ave-Berkeley-CA-94703/24836733_zpid/","Berkeley, CA 94703","Pre-foreclosure / auction","2131 Spaulding Ave,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","1,227","2","1","$812,839","$812,839","Single Family","1939","Gas","None","1 space","5,227 sqft","null","6","7","8","null","Stucco","1939","null","$2,510"
"1572904731-992","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2812-Hillegass-Ave-B3-Berkeley-CA-94705/54788900_zpid/","Berkeley, CA 94705","For sale","2812 Hillegass Ave # B3,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","857","2","2","$744,618","$699,000","Condo","1966","Forced air","None","1 space","$262/month","$3,000/mo","6","7","8","Community Facility","Stucco","1966","null","$6,574"
"1572904291-849","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1811-Delaware-St-Berkeley-CA-94703/299073978_zpid/","Berkeley, CA 94703","Pre-foreclosure","1811 Delaware St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","3","null","null","null","Apartment","1909","No Data","No Data","Detached Garage","No Data","null","6","7","8","null","No","null","null","$5,994"
"1572904716-987","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2350-Cedar-St-Berkeley-CA-94708/79535015_zpid/","Berkeley, CA 94708","For sale","2350 Cedar St,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","975","1","1","$798,245","$749,000","Condo","1957","Forced air","None","No Data","$292/month","$2,847/mo","6","7","8","Forced Air 1 Zone","Stucco","1957","null","$2,635"
"1572907353-1192","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1092-Keith-Ave-Berkeley-CA-94708/24849390_zpid/","Berkeley, CA 94708","New construction","1092 Keith Ave,","","","","","","","2,349","4","4","None","$1,445,000","Single Family","2019","Forced air","Central","1 space","4,643 sqft","$5,083/mo","6","8","8","null","Stucco, Wood Siding, Siding - Stucco","Double Pane Windows, Skylight(s)","null","$10,495"
"1572905100-1123","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1171-Sterling-Ave-Berkeley-CA-94708/24849244_zpid/","Berkeley, CA 94708","For sale","1171 Sterling Ave,","","","","","","","3,818","7","5","None","$1,195,000","Single Family","1947","Forced air","None","Attached Garage, Detached Garage","0.29 acres","$4,135/mo","6","8","8","null","Stucco, Wood Siding","1947","null","$7,076"
"1572903645-657","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1418-67th-St-Berkeley-CA-94702/24828596_zpid/","Berkeley, CA 94702","Pre-foreclosure","1418 67th St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","4","null","$1,033,735","$1,033,735","Multiple Occupancy","1896","No Data","No Data","No Data","null","null","6","7","8","null","No","null","null","$9,703"
"1572904831-1027","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/2412-8th-St-Berkeley-CA-94710/24835854_zpid/","Berkeley, CA 94710","For sale","2412 8th St,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","960","2","2","None","$889,000","Single Family","1915","Baseboard, Forced air","Central","1 space","3,916 sqft","$3,500/mo","8","8","8","Central AC","Composition","null","Public Utilities","$7,144"
"1572903782-691","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/55-Panoramic-Pl-Oakland-CA-94704/2083531354_zpid/","Oakland, CA 94704","Lot/land","55 Panoramic Pl,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","2,613 sqft","null","null","$57,000","null","null","null","null","null","null","$3,000/mo","6","7","8","null","City Street","null","Other","null"
"1572904807-1021","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1415-Hawthorne-Ter-Berkeley-CA-94708/24840049_zpid/","Berkeley, CA 94708","For sale","1415 Hawthorne Ter,","2","https://www.zillow.com/berkeley-ca/2_p/","","","","","2,335","4","3","$2,090,697","$1,798,000","Single Family","1924","Forced air","None","2 spaces","4,673 sqft","$6,391/mo","6","7","8","null","Stucco, Wood Frame","1924","null","$9,936"
"1572904420-892","https://www.zillow.com/homes/berkeley-CA_rb/","","https://www.zillow.com/homedetails/1440-Parker-St-Berkeley-CA-94702/24833038_zpid/","Berkeley, CA 94702","For sale","1440 Parker St,","","","3","https://www.zillow.com/berkeley-ca/3_p/","","","null","3","null","$1,698,331","$1,395,000","Single Family","1924","No Data","No Data","Detached Garage","5,318 sqft","$4,000/mo","6","8","8","null","No","null","null","$5,516"
