web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572918960-8784","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/9460-Eagle-View-Way-Gilroy-CA-95020/19853289_zpid/","Gilroy, CA 95020","Pre-foreclosure","9460 Eagle View Way,","","","3","https://www.zillow.com/gilroy-ca/3_p/","","","","","null","3","null","$626,352","$626,352","Single Family","1989","Other","No Data","Single Family","6,200 sqft","null","7","5","7","{""targetDiv"":""gpt-ad-558226dd-b360-4f5b-a12d-74988a07f6ce"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""9460 Eagle View Way"",""bd"":""3"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19853289"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_foreclosure"",""zguidh"":""2573635075540405712"",""sqftrange"":""1000-1499"",""price"":""754642"",""sqft"":""1477"",""posting_url"":"""",""mlong"":""-121.60629"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""95020"",""mlat"":""37.029474"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1980-1989"",""zestimate"":""754642"",""premieragent"":""no""}}","null","null","null","null"
"1572918804-8660","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/7413-Hoylake-Ct-Gilroy-CA-95020/153561387_zpid/","Gilroy, CA 95020","Lot/land","7413 Hoylake Ct,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","null","1.77 acres","null","None","$385,000","null","null","null","null","null","null","$2,850/mo","6","6","5","{""targetDiv"":""gpt-ad-88cf0573-68f6-4891-bb57-bc79bbbc1cf8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95020"",""aamgnrc1"":""7413 Hoylake Ct"",""mlat"":""37.002391"",""bd"":""0"",""fsbid"":""13698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvoy3jeswn96r0000000000.jpg"",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""lot"",""pid"":""153561387"",""lot"":""6"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""4224935410208493514"",""premieragent"":""no"",""price"":""385000"",""posting_url"":""http://www.wesellhollister.com"",""mlong"":""-121.619831"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null"
"1572919020-8853","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/7620-Gennaro-Way-Gilroy-CA-95020/82959546_zpid/","Gilroy, CA 95020","For sale","7620 Gennaro Way,","","","3","https://www.zillow.com/gilroy-ca/3_p/","","","","","1,397","2","3","$564,753","$564,750","Townhouse","2013","Forced air","Central","Townhouse","1,306 sqft","$2,800/mo","4","5","5","{""targetDiv"":""gpt-ad-0b607dfa-c66c-4b8b-a80a-8fb7039b4979"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7620 Gennaro Way"",""bd"":""2"",""fsbid"":""9318"",""city"":""Gilroy"",""proptp"":""twn"",""pid"":""82959546"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-3347639016844002709"",""sqftrange"":""1000-1499"",""price"":""564750"",""sqft"":""1397"",""posting_url"":""http://www.windermere.com/listing/101075952"",""mlong"":""-121.567343"",""state"":""CA"",""prange"":""500-599k"",""zip"":""95020"",""mlat"":""37.010851"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbl2l95y6b3w20000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""564753"",""premieragent"":""no""}}","null","null","null","null"
"1572918742-8627","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/7416-Crews-Rd-7450-Gilroy-CA-95020/2084116113_zpid/","Gilroy, CA 95020","Lot/land","7416 Crews Rd # 7450,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","null","31.94 acres","null","null","$2,490,000","null","null","null","null","null","null","$2,750/mo","6","6","5","{""targetDiv"":""gpt-ad-c198c368-43de-44bb-b364-5dd6200871d1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 7450"",""zip"":""95020"",""aamgnrc1"":""7416 Crews Rd"",""mlat"":""37.022214"",""bd"":""0"",""fsbid"":""4383"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISewt4px7fhl9j1000000000.jpg"",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""lot"",""pid"":""2084116113"",""lot"":""10"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8184341056684921617"",""premieragent"":""no"",""price"":""2490000"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/gilroy/7416-7450-crews-rd/pid_30717205/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.51632"",""state"":""CA"",""prange"":""2-2_499m""}}","null","null","null","null"
"1572918834-8682","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/6411-Tannat-Ln-Gilroy-CA-95020/243211258_zpid/","Gilroy, CA 95020","For sale","6411 Tannat Ln,","","","","","4","https://www.zillow.com/gilroy-ca/4_p/","","","3,632","4","3","$995,735","$999,000","Single Family","2017","Forced air","Central","Single Family","5,945 sqft","$3,700/mo","6","6","5","{""targetDiv"":""gpt-ad-3514e075-dfeb-46e9-adbe-b1b680ba027a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6411 Tannat Ln"",""bd"":""4"",""fsbid"":""13698"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""243211258"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""5202307796044079232"",""sqftrange"":""3500-3999"",""price"":""999000"",""sqft"":""3632"",""posting_url"":"""",""mlong"":""-121.584035"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95020"",""mlat"":""36.988435"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3v8y0vgld7o60000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""995735"",""premieragent"":""no""}}","null","null","null","null"
"1572919142-8987","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/276-Carlyle-Ct-Gilroy-CA-95020/19855616_zpid/","Gilroy, CA 95020","For sale","276 Carlyle Ct,","","","3","https://www.zillow.com/gilroy-ca/3_p/","","","","","991","2","1","$580,000","$580,000","Single Family","1972","Other","None","Single Family","4,351 sqft","$2,640/mo","4","6","7","{""targetDiv"":""gpt-ad-00b95402-ca2b-4b57-8fab-0981a067a71c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""276 Carlyle Ct"",""bd"":""2"",""fsbid"":""13698"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19855616"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-7368313445170352999"",""sqftrange"":""500-999"",""price"":""580000"",""sqft"":""991"",""posting_url"":"""",""mlong"":""-121.580842"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95020"",""mlat"":""37.024189"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzn4b1sgcc52s0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1970-1979"",""zestimate"":""580000"",""premieragent"":""no""}}","null","null","null","null"
"1572918809-8663","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/2320-Wildrose-Ct-Gilroy-CA-95020/153551808_zpid/","Gilroy, CA 95020","Lot/land","2320 Wildrose Ct,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","null","1.52 acres","null","None","$498,000","null","null","null","null","null","null","$2,850/mo","7","5","7","{""targetDiv"":""gpt-ad-53c92a18-e25c-40b3-ba6a-850002c8f833"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95020"",""aamgnrc1"":""2320 Wildrose Ct"",""mlat"":""37.020933"",""bd"":""0"",""fsbid"":""16701"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISahjbityxn4o00000000000.jpg"",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""lot"",""pid"":""153551808"",""lot"":""6"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-1820593762598979988"",""premieragent"":""no"",""price"":""498000"",""posting_url"":""http://www.terifortino.com"",""mlong"":""-121.620119"",""state"":""CA"",""prange"":""450-499k""}}","null","null","null","null"
"1572918761-8637","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/12385-Watsonville-Rd-Gilroy-CA-95020/300477459_zpid/","Gilroy, CA 95020","For sale","12385 Watsonville Rd,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","4,029","5","4","$2,136,278","$2,200,000","Single Family","1901","Forced air","Central","Single Family","36.8 acres","$3,755/mo","6","6","7","{""targetDiv"":""gpt-ad-927222a7-b7f4-4d09-a638-9155f25f84df"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""12385 Watsonville Rd"",""bd"":""5"",""fsbid"":""16701"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""300477459"",""lot"":""10"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""8318571632498817401"",""sqftrange"":""4000-4499"",""price"":""2200000"",""sqft"":""4029"",""posting_url"":""http://www.interorealestate.com/agents/Dan.Gluhaic"",""mlong"":""-121.663115"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""95020"",""mlat"":""37.047956"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33z7kvqn8wqo0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1900-1919"",""zestimate"":""2136278"",""premieragent"":""no""}}","null","null","null","null"
"1572919308-9170","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/1290-Sunrise-Dr-Gilroy-CA-95020/63066890_zpid/","Gilroy, CA 95020","For sale","1290 Sunrise Dr,","2","https://www.zillow.com/gilroy-ca/2_p/","","","","","","","3,020","5","3","$888,892","$888,888","Single Family","2004","Forced air","Central","Single Family","6,006 sqft","$3,750/mo","7","5","7","{""targetDiv"":""gpt-ad-1ede7125-0b1d-4405-874f-6a5293930197"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1290 Sunrise Dr"",""bd"":""5"",""fsbid"":""13698"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""63066890"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-1274874991382590117"",""sqftrange"":""3000-3499"",""price"":""888888"",""sqft"":""3020"",""posting_url"":"""",""mlong"":""-121.606252"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""95020"",""mlat"":""37.032797"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7euijcbl3k1o1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2000-2009"",""zestimate"":""888892"",""premieragent"":""no""}}","null","null","null","null"
"1572919557-9455","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/8761-Evergreen-Ct-Gilroy-CA-95020/79841401_zpid/","Gilroy, CA 95020","For sale","8761 Evergreen Ct,","","","","","","","","","2,299","4","3","$964,605","$964,600","Single Family","2019","Forced air","Central","Single Family","8,768 sqft","$3,495/mo","7","5","7","{""targetDiv"":""gpt-ad-8d662b5b-685a-473f-9562-3b874b2246ee"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""8761 Evergreen Ct"",""bd"":""4"",""fsbid"":""13698"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""79841401"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-2951402281328442440"",""sqftrange"":""2000-2499"",""price"":""964600"",""sqft"":""2299"",""posting_url"":""http://www.LivingInMorganHill.com"",""mlong"":""-121.606964"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95020"",""mlat"":""37.021851"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjf73xtu6u70x0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""964605"",""premieragent"":""no""}}","null","null","null","null"
"1572919208-9059","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/1158-Teresa-Ln-Morgan-Hill-CA-95037/19850513_zpid/","Morgan Hill, CA 95037","For sale","1158 Teresa Ln,","2","https://www.zillow.com/gilroy-ca/2_p/","","","","","","","4,972","5","5","$1,894,630","$1,948,000","Single Family","1998","Forced air","Central","Single Family","2.22 acres","$6,200/mo","2","6","8","{""targetDiv"":""gpt-ad-34060a5e-0e2d-4244-b8ea-ee31cffe3ddc"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1158 Teresa Ln"",""bd"":""5"",""fsbid"":""3020"",""city"":""Morgan_Hill"",""proptp"":""sfh"",""pid"":""19850513"",""lot"":""7"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3957311703626857492"",""sqftrange"":""4500-4999"",""price"":""1948000"",""sqft"":""4972"",""posting_url"":""http://www.homeresearch.com/Listing/Detail/141733?src=zillow"",""mlong"":""-121.681612"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""95037"",""mlat"":""37.128632"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrd3x6imlgoac0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1894630"",""premieragent"":""no""}}","null","null","null","null"
"1572919769-9696","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/community/cambridge-place/2082505415_zpid/","Gilroy, CA 95020","New construction","Buildable plan: Residence Four, Cambridge Place,","","","","","","","","","2,815","4","3","$837,000","$837,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-80d5968c-61b5-4f72-bdc0-ca0f09622060"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" WV6TCZ"",""aamgnrc1"":""7070 Spumante Way"",""bd"":""4"",""fsbid"":""16644"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""2082505415"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""837000"",""sqft"":""2815"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/gilroy/cambridge-place?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahcal_listing_zillowtrulia_cambridge-place"",""state"":""CA"",""mlong"":""-121.586"",""cnty"":""Santa_Clara"",""prange"":""800-899k"",""zip"":""95020"",""mlat"":""37.0181"",""plid"":""14224114"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbvbm9z5pnxy0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""837000"",""premieragent"":""no"",""builderChatId"":""16644-808632"",""dma"":""37""}}","null","null","null","null"
"1572918838-8684","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/2273-Banyan-Ct-Gilroy-CA-95020/2102851592_zpid/","Gilroy, CA 95020","Lot/land","2273 Banyan Ct,","","","","","4","https://www.zillow.com/gilroy-ca/4_p/","","","null","0.75 acres","null","None","$310,000","null","null","null","null","null","null","$2,950/mo","7","5","7","{""targetDiv"":""gpt-ad-a3e879df-164e-4688-8a14-cd0d027c95a6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95020"",""aamgnrc1"":""2273 Banyan Ct"",""mlat"":""37.025534"",""bd"":""0"",""fsbid"":""13698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6uqi1l5dphrk1000000000.jpg"",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""lot"",""pid"":""2102851592"",""lot"":""4,5"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4157627399930258447"",""premieragent"":""no"",""price"":""310000"",""posting_url"":""http://www.TrietRealtor.com"",""mlong"":""-121.61845"",""state"":""CA"",""prange"":""300-349k""}}","null","null","null","null"
"1572919446-9324","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/1820-Hollyhock-Ln-Gilroy-CA-95020/19853402_zpid/","Gilroy, CA 95020","For sale","1820 Hollyhock Ln,","2","https://www.zillow.com/gilroy-ca/2_p/","","","","","","","3,327","3","3","$1,243,917","$1,249,000","Single Family","1991","Forced air","Central","Single Family","0.43 acres","$3,995/mo","null","null","null","{""targetDiv"":""gpt-ad-bc5a6541-c6bb-4a3e-9fed-696531318212"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1820 Hollyhock Ln"",""bd"":""3"",""fsbid"":""13698"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19853402"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""3548572322117544632"",""sqftrange"":""3000-3499"",""price"":""1249000"",""sqft"":""3327"",""posting_url"":"""",""mlong"":""-121.610503"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95020"",""mlat"":""37.020073"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbpl665livuof0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1243917"",""premieragent"":""no""}}","null","null","null","null"
"1572918825-8676","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/7465-Aberdeen-Ct-Gilroy-CA-95020/51076297_zpid/","Gilroy, CA 95020","Pre-foreclosure","7465 Aberdeen Ct,","","","","","4","https://www.zillow.com/gilroy-ca/4_p/","","","null","5","null","$1,020,436","$1,020,436","Single Family","2000","None","None","Single Family","0.26 acres","null","6","6","5","{""targetDiv"":""gpt-ad-845b6d1f-4d4d-4727-91ce-8f76572a2f5f"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7465 Aberdeen Ct"",""bd"":""5"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""51076297"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""7462818376827204602"",""sqftrange"":""3500-3999"",""price"":""1229442"",""sqft"":""3693"",""posting_url"":"""",""mlong"":""-121.604411"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95020"",""mlat"":""37.002912"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2000-2009"",""zestimate"":""1229442"",""premieragent"":""no""}}","null","null","null","null"
"1572918798-8655","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/341-Lewis-St-Gilroy-CA-95020/19863759_zpid/","Gilroy, CA 95020","Lot/land","341 Lewis St,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","null","1.47 acres","null","None","$1,000,000","null","null","null","null","null","null","$3,000/mo","4","5","5","{""targetDiv"":""gpt-ad-74c90968-afc8-426d-97c9-608d2bc81fa8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95020"",""aamgnrc1"":""341 Lewis St"",""mlat"":""37.012038"",""bd"":""0"",""fsbid"":""13698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzrnof8ybkowm0000000000.jpg"",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""lot"",""pid"":""19863759"",""yrblt"":""1920-1939"",""lot"":""6"",""listtp"":""buy_agent"",""zguidh"":""-4127513107953667078"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""1000000"",""sqft"":""1220"",""posting_url"":"""",""mlong"":""-121.565873"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m""}}","null","null","null","null"
"1572919080-8922","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/400-Kennedy-Ct-Gilroy-CA-95020/19863604_zpid/","Gilroy, CA 95020","Pre-foreclosure / auction","400 Kennedy Ct,","","","3","https://www.zillow.com/gilroy-ca/3_p/","","","","","null","3","null","$479,734","$479,734","Single Family","1971","None","None","Single Family","4,690 sqft","null","6","6","7","{""targetDiv"":""gpt-ad-0e791e98-22cb-4d63-9f48-41403cc289cb"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""400 Kennedy Ct"",""bd"":""3"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19863604"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-5615683426166430388"",""sqftrange"":""1000-1499"",""price"":""577993"",""sqft"":""1120"",""posting_url"":"""",""mlong"":""-121.571763"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95020"",""mlat"":""37.026799"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1970-1979"",""zestimate"":""577993"",""premieragent"":""no""}}","null","null","null","null"
"1572919386-9261","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/9363-Benbow-Dr-Gilroy-CA-95020/19853591_zpid/","Gilroy, CA 95020","For sale","9363 Benbow Dr,","2","https://www.zillow.com/gilroy-ca/2_p/","","","","","","","1,605","3","3","$734,901","$734,900","Single Family","1997","Forced air","Central","Single Family","3,968 sqft","$3,395/mo","7","5","7","{""targetDiv"":""gpt-ad-c451b6a6-8157-4988-8323-9e23083c34c2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""9363 Benbow Dr"",""bd"":""3"",""fsbid"":""16701"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19853591"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""1381389069904310467"",""sqftrange"":""1500-1999"",""price"":""734900"",""sqft"":""1605"",""posting_url"":""http://www.SouthCountyLifestyles.com"",""mlong"":""-121.598981"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""95020"",""mlat"":""37.029208"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnaifbaagq14z0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1990-1999"",""zestimate"":""734901"",""premieragent"":""no""}}","null","null","null","null"
"1572919326-9193","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/9220-Burchell-Rd-Gilroy-CA-95020/19852627_zpid/","Gilroy, CA 95020","For sale","9220 Burchell Rd,","2","https://www.zillow.com/gilroy-ca/2_p/","","","","","","","960","2","2","$885,051","$899,950","Single Family","1985","Other","Wall","Single Family","4.17 acres","$3,100/mo","6","6","7","{""targetDiv"":""gpt-ad-dd1999ad-fa8f-422f-993f-e85fb870e3cb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""9220 Burchell Rd"",""bd"":""2"",""fsbid"":""16701"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19852627"",""lot"":""7"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""3722624030681256807"",""sqftrange"":""500-999"",""price"":""899950"",""sqft"":""960"",""posting_url"":"""",""mlong"":""-121.638546"",""state"":""CA"",""prange"":""800-899k"",""zip"":""95020"",""mlat"":""37.029488"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjrkp06vezash0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1980-1989"",""zestimate"":""885051"",""premieragent"":""no""}}","null","null","null","null"
