web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572900914-1834","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/49-Hillside-Ave-Mill-Valley-CA-94941/19256514_zpid/","Mill Valley, CA 94941","For sale","49 Hillside Ave,","","","","","3,230","5","3","$3,732,046","$3,595,000","Single Family","1900","Forced air, Other","No Data","Single Family","8,999 sqft","$12,946/mo","9","9","9","{""targetDiv"":""gpt-ad-446a2566-3f45-43fc-ab66-7e49affcbba9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""49 Hillside Ave"",""bd"":""5"",""fsbid"":""13753"",""city"":""Mill_Valley"",""proptp"":""sfh"",""pid"":""19256514"",""lot"":""2"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""-2742125414384824347"",""sqftrange"":""3000-3499"",""price"":""3595000"",""sqft"":""3230"",""posting_url"":""https://www.pacificunion.com/real-estate/49-hillside-avenue-mill-valley-ca-94941/21926198/78892849"",""mlong"":""-122.546744"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94941"",""mlat"":""37.908512"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz7g1tiftxc9m0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Warner_Canyon/Kite_Hill"",""yrblt"":""1900-1919"",""zestimate"":""3732046"",""premieragent"":""no""}}","null","null","null","null"
"1572900923-1838","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/352-W-Blithedale-Ave-Mill-Valley-CA-94941/80734503_zpid/","Mill Valley, CA 94941","For sale","352 W Blithedale Ave,","","","","","1,065","2","2","$824,797","$799,000","Single Family","1924","Wall","No Data","Single Family","8,712 sqft","$3,500/mo","9","9","9","{""targetDiv"":""gpt-ad-92d3190f-7230-4e96-8663-c83a5575dfb4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""352 W Blithedale Ave"",""bd"":""2"",""fsbid"":""14224"",""city"":""Mill_Valley"",""proptp"":""sfh"",""pid"":""80734503"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""614969704781004547"",""sqftrange"":""1000-1499"",""price"":""799000"",""sqft"":""1065"",""posting_url"":"""",""mlong"":""-122.553127"",""state"":""CA"",""prange"":""700-799k"",""zip"":""94941"",""mlat"":""37.917705"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv08nh90ewrgs0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Blithedale_Canyon"",""yrblt"":""1920-1939"",""zestimate"":""824797"",""premieragent"":""no""}}","null","null","null","null"
"1572900863-1795","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/330-Durant-Way-Mill-Valley-CA-94941/19307658_zpid/","Mill Valley, CA 94941","For sale","330 Durant Way,","","","","","2,947","4","2","null","$1,689,000","Single Family","1972","Baseboard","No Data","Single Family","0.26 acres","$6,500/mo","9","9","9","{""targetDiv"":""gpt-ad-fdd5325a-5591-44f9-8005-051d44fe3cbc"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""330 Durant Way"",""bd"":""4"",""fsbid"":""4383"",""city"":""Mill_Valley"",""proptp"":""sfh"",""pid"":""19307658"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-8333578780201562055"",""sqftrange"":""2500-2999"",""price"":""1689000"",""sqft"":""2947"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/mill-valley/330-durant-way/pid_32475001/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.531335"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94941"",""mlat"":""37.871414"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISma62h43kmirb1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Tamalpais_Valley"",""yrblt"":""1970-1979"",""zestimate"":""1752445"",""premieragent"":""no""}}","null","null","null","null"
"1572900625-1541","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/331-Richardson-Way-Mill-Valley-CA-94941/80751766_zpid/","Mill Valley, CA 94941","Pre-foreclosure / auction","331 Richardson Way,","2","https://www.zillow.com/mill-valley-ca/2_p/","","","null","3","null","$1,060,720","$1,060,720","Multiple Occupancy","1935","Wall","No Data","Multiple Occupancy","null","null","9","9","9","{""targetDiv"":""gpt-ad-b05bd6da-292b-422c-9d76-a27ca555ed97"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""331 Richardson Way"",""bd"":""3"",""city"":""Mill_Valley"",""pid"":""80751766"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-6815223597896722554"",""sqftrange"":""1500-1999"",""price"":""1433406"",""sqft"":""1667"",""posting_url"":"""",""mlong"":""-122.529725"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94941"",""mlat"":""37.875724"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Tamalpais_Valley"",""yrblt"":""1920-1939"",""zestimate"":""1433406"",""premieragent"":""no""}}","null","null","null","null"
"1572900755-1694","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/16-Blithedale-Ter-Mill-Valley-CA-94941/19256116_zpid/","Mill Valley, CA 94941","For sale","16 Blithedale Ter,","","","","","2,325","4","3","$1,881,169","$1,795,000","Single Family","1937","Forced air","No Data","Single Family","0.4 acres","$8,600/mo","null","null","null","{""targetDiv"":""gpt-ad-d81f48b4-ee95-4c2e-9799-64f1bd919bab"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""16 Blithedale Ter"",""bd"":""4"",""fsbid"":""13753"",""city"":""Mill_Valley"",""proptp"":""sfh"",""pid"":""19256116"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""1255726231764600281"",""sqftrange"":""2000-2499"",""price"":""1795000"",""sqft"":""2325"",""posting_url"":""https://www.pacificunion.com/real-estate/16-blithedale-terrace-mill-valley-ca-94941/21922941/77386365"",""mlong"":""-122.547555"",""state"":""CA"",""prange"":""1_5-1_999m"",""zip"":""94941"",""mlat"":""37.914116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjfjg3do851tg1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Blithedale_Canyon"",""yrblt"":""1920-1939"",""zestimate"":""1881169"",""premieragent"":""no""}}","null","null","null","null"
"1572900574-1488","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/0-Dots-Ln-Mill-Valley-CA-94941/2083899291_zpid/","Mill Valley, CA 94941","Lot/land","0 Dots Ln,","","","3","https://www.zillow.com/mill-valley-ca/3_p/","null","0.59 acres","null","null","$459,000","null","null","null","null","null","null","$2,800/mo","9","9","9","{""targetDiv"":""gpt-ad-0bd4a249-3413-4133-9f0f-c23fd6200339"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94941"",""aamgnrc1"":""0 Dots Ln"",""mlat"":""37.904396"",""bd"":""0"",""fsbid"":""4383"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb9pi91mum7321000000000.jpg"",""zusr"":""true"",""city"":""Mill_Valley"",""proptp"":""lot"",""pid"":""2083899291"",""hood"":""Cascade_Canyon"",""lot"":""4"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8545442831248350059"",""premieragent"":""no"",""price"":""459000"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/mill-valley/0-dots-ln/pid_30966638/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.559799"",""state"":""CA"",""prange"":""450-499k""}}","null","null","null","null"
"1572900833-1771","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/548-Montford-Ave-Mill-Valley-CA-94941/19263064_zpid/","Mill Valley, CA 94941","Pre-foreclosure / auction","548 Montford Ave,","","","","","null","2","null","$620,298","$620,298","Single Family","1969","Wall","No Data","Single Family","0.4 acres","null","9","9","9","{""targetDiv"":""gpt-ad-7e38dc37-8f0f-4e90-88c7-e29f49757ff9"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""548 Montford Ave"",""bd"":""2"",""city"":""Mill_Valley"",""proptp"":""sfh"",""pid"":""19263064"",""lot"":""3"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""4661400785587919368"",""sqftrange"":""500-999"",""price"":""838241"",""sqft"":""849"",""posting_url"":"""",""mlong"":""-122.552531"",""state"":""CA"",""prange"":""800-899k"",""zip"":""94941"",""mlat"":""37.899881"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvoecwq2n47yb1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Homestead_Valley"",""yrblt"":""1960-1969"",""zestimate"":""838241"",""premieragent"":""no""}}","null","null","null","null"
"1572900817-1758","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/112-Edgewood-Ave-Mill-Valley-CA-94941/19255716_zpid/","Mill Valley, CA 94941","For sale","112 Edgewood Ave,","","","","","3,105","3","4","null","$2,595,000","Single Family","1951","Other","No Data","Single Family","0.39 acres","$9,059/mo","null","null","null","{""targetDiv"":""gpt-ad-b57833ef-39db-4a46-b4c4-a019c899c5f1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""112 Edgewood Ave"",""bd"":""3"",""fsbid"":""4383"",""city"":""Mill_Valley"",""proptp"":""sfh"",""pid"":""19255716"",""lot"":""3"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""2599928030292799623"",""sqftrange"":""3000-3499"",""price"":""2595000"",""sqft"":""3105"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/mill-valley/112-edgewood-ave/pid_32350343/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.549615"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94941"",""mlat"":""37.900884"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsms3mev0spf0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Miller/Molino"",""yrblt"":""1940-1959"",""zestimate"":""2628464"",""premieragent"":""no""}}","null","null","null","null"
"1572900909-1832","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/914-Ventura-Way-Mill-Valley-CA-94941/19264831_zpid/","Mill Valley, CA 94941","For sale","914 Ventura Way,","","","","","1,727","3","3","$1,407,546","$1,375,000","Single Family","1991","Other","No Data","Single Family","5,662 sqft","$5,600/mo","9","9","9","No Data","null","null","null","null"
"1572900694-1622","https://www.zillow.com/homes/mill-valley-CA_rb/","","https://www.zillow.com/homedetails/192-Adams-Ave-Mill-Valley-CA-94941/19262767_zpid/","Mill Valley, CA 94941","Lot/land","192 Adams Ave,","2","https://www.zillow.com/mill-valley-ca/2_p/","","","null","0.55 acres","null","$748,723","$745,000","null","null","null","null","null","null","$3,750/mo","9","9","9","{""targetDiv"":""gpt-ad-726572e0-afef-40cc-b6f3-b8c2f6e8e220"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""192 Adams Ave"",""bd"":""2"",""fsbid"":""14224"",""city"":""Mill_Valley"",""proptp"":""lot"",""pid"":""19262767"",""lot"":""4"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-2407340620623571581"",""sqftrange"":""1000-1499"",""price"":""745000"",""sqft"":""1052"",""posting_url"":""http://www.ethanmoeller.com"",""mlong"":""-122.568784"",""state"":""CA"",""prange"":""700-799k"",""zip"":""94941"",""mlat"":""37.903759"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfwph08wz14xd0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Muir_Woods_Park"",""yrblt"":""1900-1919"",""zestimate"":""748723"",""premieragent"":""no""}}","null","null","null","null"
