web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572902512-2619","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/513-F-St-Union-City-CA-94587/25002307_zpid/","Union City, CA 94587","Pre-foreclosure","513 F St,","2","https://www.zillow.com/union-city-ca/2_p/","","","null","4","null","$602,646","$602,646","Single Family","1948","No Data","No Data","Single Family","5,000 sqft","null","5","3","7","{""targetDiv"":""gpt-ad-e3a15a55-fa5f-4a92-aadb-0c4f97007723"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""513 F St"",""bd"":""4"",""city"":""Union_City"",""proptp"":""sfh"",""pid"":""25002307"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""757844734974272530"",""sqftrange"":""1000-1499"",""price"":""692697"",""sqft"":""1256"",""posting_url"":"""",""mlong"":""-122.020571"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94587"",""mlat"":""37.60168"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1940-1959"",""zestimate"":""692697"",""premieragent"":""no""}}","null","null","null","null"
"1572902526-2631","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/4972-Bridgepointe-Pl-Union-City-CA-94587/25053388_zpid/","Union City, CA 94587","For sale","4972 Bridgepointe Pl,","","","","","888","2","2","null","$520,000","Condo","1985","Gas","None","Condo","$378/month","$2,500/mo","5","3","7","{""targetDiv"":""gpt-ad-24bc1079-43d9-45a0-a995-7b9039b13724"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94587"",""aamgnrc1"":""4972 Bridgepointe Pl"",""mlat"":""37.566624"",""bd"":""2"",""fsbid"":""14641"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn2oq1ogawzbx0000000000.jpg"",""zusr"":""true"",""city"":""Union_City"",""proptp"":""cnd"",""pid"":""25053388"",""price_band"":""z500"",""yrblt"":""1980-1989"",""zestimate"":""525208"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""7121192170826982337"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""520000"",""sqft"":""888"",""posting_url"":""http://www.BayRealtor.com"",""mlong"":""-122.068935"",""state"":""CA"",""prange"":""500-599k""}}","null","null","null","null"
"1572902634-2739","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/4512-Via-Madrid-Union-City-CA-94587/24999065_zpid/","Union City, CA 94587","For sale","4512 Via Madrid,","","","","","1,298","3","2","$550,000","$549,000","Condo","1970","Forced air","Central","Condo","$248/month","$2,900/mo","9","6","7","{""targetDiv"":""gpt-ad-96b6c90b-3ecf-48f0-bb2d-5fd11b5efeec"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4512 Via Madrid"",""bd"":""3"",""fsbid"":""13599"",""city"":""Union_City"",""proptp"":""cnd"",""pid"":""24999065"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""3542326921143583826"",""sqftrange"":""1000-1499"",""price"":""549000"",""sqft"":""1298"",""posting_url"":""https://www.bhhs.com/franciscanproperties-ca321/ca/4512-via-madrid-union-city-94587/pid-2190364716?lead=MemberKey%3D43988%26LeadBrand%3D11413101001000010000"",""mlong"":""-122.079335"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94587"",""mlat"":""37.5892"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjr8gladinj0l1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1970-1979"",""zestimate"":""550000"",""premieragent"":""no""}}","null","null","null","null"
"1572902626-2731","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/community/monarch-at-soares-ranch/2085275335_zpid/","Union City, CA 94587","New construction","Buildable plan: Residence 4, Monarch at Soares Ranch,","","","","","1,816","3","4","$910,354","$923,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","3","7","{""targetDiv"":""gpt-ad-9e9bcb85-3e35-4774-a385-e314e28ed861"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" C99U2U"",""aamgnrc1"":""33495 Alvarado Niles Rd"",""bd"":""3"",""fsbid"":""12653"",""city"":""Union_City"",""proptp"":""twn"",""pid"":""2085275335"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""923880"",""sqft"":""1816"",""posting_url"":""http://www.drhorton.com/california/bay-area/union-city/monarch/floor-plans/residence-4.aspx"",""state"":""CA"",""mlong"":""-122.0366"",""cnty"":""Santa_Clara"",""prange"":""900-999k"",""zip"":""94587"",""mlat"":""37.5908"",""plid"":""38077"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr1aujrbk1ak60000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""910354"",""premieragent"":""no"",""builderChatId"":""12653-812011"",""dma"":""37""}}","null","null","null","null"
"1572902458-2581","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/2511-Gramarcy-Ave-212-Union-City-CA-94587/122160966_zpid/","Union City, CA 94587","For sale","2511 Gramarcy Ave # 212,","2","https://www.zillow.com/union-city-ca/2_p/","","","896","2","1","$189,004","$189,000","Mobile / Manufactured","2013","No Data","No Data","Mobile / Manufactured","$211","$2,350/mo","6","3","7","{""targetDiv"":""gpt-ad-af78c1e6-5f45-4de6-9be8-6ea022ad4486"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 212"",""aamgnrc1"":""2511 Gramarcy Ave"",""bd"":""2"",""fsbid"":""14106"",""city"":""Union_City"",""proptp"":""mm"",""pid"":""122160966"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""zguidh"":""-1829170472138396314"",""sqftrange"":""500-999"",""price"":""189000"",""sqft"":""896"",""posting_url"":"""",""mlong"":""-122.060719"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94587"",""mlat"":""37.60131"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfcyqtw5lepbl1000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""yrblt"":""2010-2019"",""zestimate"":""189004"",""premieragent"":""no""}}","null","null","null","null"
"1572902585-2689","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/2458-Balmoral-St-Union-City-CA-94587/24995242_zpid/","Union City, CA 94587","For sale","2458 Balmoral St,","","","","","1,888","4","2","null","$929,000","Single Family","1967","Forced air","No Data","Single Family","6,969 sqft","$3,500/mo","null","null","null","{""targetDiv"":""gpt-ad-f68a7817-0ce8-4f42-9803-32a34d983711"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2458 Balmoral St"",""bd"":""4"",""fsbid"":""4383"",""city"":""Union_City"",""proptp"":""sfh"",""pid"":""24995242"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""7463788290595247894"",""sqftrange"":""1500-1999"",""price"":""929000"",""sqft"":""1888"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/union-city/2458-balmoral-st/pid_33245942/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.058573"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94587"",""mlat"":""37.598795"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz3hvx5amyfhm0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1960-1969"",""zestimate"":""890923"",""premieragent"":""no""}}","null","null","null","null"
"1572902592-2696","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/community/monarch-at-soares-ranch/2085275347_zpid/","Union City, CA 94587","New construction","Buildable plan: Residence 2, Monarch at Soares Ranch,","","","","","1,441","2","3","$842,310","$851,516","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","3","7","{""targetDiv"":""gpt-ad-0fa08ae8-bac3-4680-b7c4-ee45d4a6d0e9"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" CADF9M"",""aamgnrc1"":""33495 Alvarado Niles Rd"",""bd"":""2"",""fsbid"":""12653"",""city"":""Union_City"",""proptp"":""twn"",""pid"":""2085275347"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""851516"",""sqft"":""1441"",""posting_url"":""http://www.drhorton.com/california/bay-area/union-city/monarch/floor-plans/0002.aspx?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=548341&nhf_listing_type=plan&utm_term=plan_Residence2&utm_campaign=Union+City%2FCA"",""state"":""CA"",""mlong"":""-122.0366"",""cnty"":""Santa_Clara"",""prange"":""800-899k"",""zip"":""94587"",""mlat"":""37.5908"",""plid"":""38077"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISe834cqapedpt1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""842310"",""premieragent"":""no"",""builderChatId"":""12653-812011"",""dma"":""37""}}","null","null","null","null"
"1572902646-2749","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/3306-San-Carlos-Way-Union-City-CA-94587/24997367_zpid/","Union City, CA 94587","New construction","3306 San Carlos Way,","","","","","1,306","3","2","$858,623","$850,000","Single Family","2015","Forced air","Central","Single Family","6,534 sqft","$3,100/mo","6","6","7","{""targetDiv"":""gpt-ad-a891db5c-3ca9-4040-91a2-0c81b5068287"",""slot"":""zillow/property_details/buy_new_home/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3306 San Carlos Way"",""bd"":""3"",""fsbid"":""14106"",""city"":""Union_City"",""proptp"":""sfh"",""pid"":""24997367"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_new_home"",""zguidh"":""658132542441167799"",""sqftrange"":""1000-1499"",""price"":""850000"",""sqft"":""1306"",""posting_url"":"""",""mlong"":""-122.071176"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94587"",""mlat"":""37.595738"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfobpavpjg5pk1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""858623"",""premieragent"":""no""}}","null","null","null","null"
"1572902426-2563","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/32749-Jean-Dr-Union-City-CA-94587/25052829_zpid/","Union City, CA 94587","Pre-foreclosure / auction","32749 Jean Dr,","2","https://www.zillow.com/union-city-ca/2_p/","","","null","4","null","$1,093,371","$1,093,371","Single Family","1984","No Data","No Data","Single Family","6,000 sqft","null","5","6","7","{""targetDiv"":""gpt-ad-a8cd1038-e5ea-4454-a521-d8a35437665a"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""32749 Jean Dr"",""bd"":""4"",""city"":""Union_City"",""proptp"":""sfh"",""pid"":""25052829"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""8513771370393639425"",""sqftrange"":""2000-2499"",""price"":""1256749"",""sqft"":""2315"",""posting_url"":"""",""mlong"":""-122.069802"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94587"",""mlat"":""37.574006"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1256749"",""premieragent"":""no""}}","null","null","null","null"
"1572902391-2539","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/33420-Eileen-Ter-Union-City-CA-94587/2084102563_zpid/","Union City, CA 94587","New construction","33420 Eileen Ter,","","","3","https://www.zillow.com/union-city-ca/3_p/","1,479","2","2.5","$843,081","$843,888","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","3","7","{""targetDiv"":""gpt-ad-209033f8-4751-4a3c-8887-178f98970e6b"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""33420 Eileen Ter"",""bd"":""2"",""fsbid"":""12653"",""city"":""Union_City"",""proptp"":""twn"",""pid"":""2084102563"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""843888"",""sqft"":""1479"",""posting_url"":""http://www.drhorton.com/california/bay-area/union-city/monarch/qmis/33420-eileen-terrace.aspx"",""state"":""CA"",""mlong"":""-122.0366"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94587"",""mlat"":""37.5908"",""plid"":""38077"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS27ylh7vbmhas0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""843081"",""premieragent"":""no"",""builderChatId"":""12653-812011"",""dma"":""37""}}","null","null","null","null"
"1572902417-2557","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/2579-Maraschino-Ct-Union-City-CA-94587/25003853_zpid/","Union City, CA 94587","Pre-foreclosure","2579 Maraschino Ct,","2","https://www.zillow.com/union-city-ca/2_p/","","","null","4","null","$819,633","$819,633","Single Family","1970","No Data","No Data","Single Family","6,565 sqft","null","null","null","null","{""targetDiv"":""gpt-ad-c7ba589b-7ff0-4621-88f1-b678e874f0fb"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2579 Maraschino Ct"",""bd"":""4"",""city"":""Union_City"",""proptp"":""sfh"",""pid"":""25003853"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_foreclosure"",""zguidh"":""-3387495618167217518"",""sqftrange"":""1500-1999"",""price"":""942107"",""sqft"":""1888"",""posting_url"":"""",""mlong"":""-122.026252"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94587"",""mlat"":""37.583401"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1970-1979"",""zestimate"":""942107"",""premieragent"":""no""}}","null","null","null","null"
"1572902415-2555","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/467-Riviera-Dr-Union-City-CA-94587/299077329_zpid/","Union City, CA 94587","Lot/land","467 Riviera Dr,","2","https://www.zillow.com/union-city-ca/2_p/","","","null","1.1 acres","null","None","$599,988","null","null","null","null","null","null","null","5","3","7","{""targetDiv"":""gpt-ad-b003049d-248a-4425-8259-34deeddd5932"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94587"",""aamgnrc1"":""467 Riviera Dr"",""mlat"":""37.597556"",""bd"":""0"",""fsbid"":""14106"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Union_City"",""proptp"":""lot"",""pid"":""299077329"",""lot"":""6"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2137528027576828877"",""premieragent"":""no"",""price"":""599988"",""posting_url"":"""",""mlong"":""-121.998251"",""state"":""CA"",""prange"":""500-599k""}}","null","null","null","null"
"1572902379-2532","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/30793-Vallejo-St-Union-City-CA-94587/2082603785_zpid/","Union City, CA 94587","Lot/land","30793 Vallejo St,","","","3","https://www.zillow.com/union-city-ca/3_p/","null","1.2 acres","null","None","$2,999,000","null","null","null","null","null","null","$2,200/mo","6","6","7","{""targetDiv"":""gpt-ad-b0efa266-71d5-4d8a-abd2-167aeb231499"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94587"",""aamgnrc1"":""30793 Vallejo St"",""mlat"":""37.598787"",""bd"":""0"",""fsbid"":""13698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjv3jnjwdj5gn1000000000.jpg"",""zusr"":""true"",""city"":""Union_City"",""proptp"":""lot"",""pid"":""2082603785"",""lot"":""6"",""listtp"":""buy_agent"",""zguidh"":""8321385957737897331"",""premieragent"":""no"",""price"":""2999000"",""posting_url"":"""",""mlong"":""-122.079808"",""state"":""CA"",""prange"":""2_5-2_999m""}}","null","null","null","null"
"1572902522-2627","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/32018-Paloma-Ct-Union-City-CA-94587/24998737_zpid/","Union City, CA 94587","For sale","32018 Paloma Ct,","","","","","1,126","2","3","$605,667","$599,000","Townhouse","1982","Forced air","Other, None","Townhouse","No Data","$2,700/mo","5","6","7","{""targetDiv"":""gpt-ad-2e3a43f1-329a-4537-b202-27e294569b96"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""32018 Paloma Ct"",""bd"":""2"",""fsbid"":""14106"",""city"":""Union_City"",""proptp"":""twn"",""pid"":""24998737"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""8420035960487387520"",""sqftrange"":""1000-1499"",""price"":""599000"",""sqft"":""1126"",""posting_url"":""http://www.mytricityhome.com"",""mlong"":""-122.071153"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94587"",""mlat"":""37.58669"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbt0p9tr3p85l1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1980-1989"",""zestimate"":""605667"",""premieragent"":""no""}}","null","null","null","null"
"1572902443-2574","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/33834-Washington-Ave-Union-City-CA-94587/25003669_zpid/","Union City, CA 94587","Pre-foreclosure / auction","33834 Washington Ave,","2","https://www.zillow.com/union-city-ca/2_p/","","","null","4","null","$688,986","$688,986","Single Family","1964","No Data","No Data","Single Family","6,000 sqft","null","3","3","7","{""targetDiv"":""gpt-ad-050cc16e-a5f8-4063-b271-a922fa74cf18"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""33834 Washington Ave"",""bd"":""4"",""city"":""Union_City"",""proptp"":""sfh"",""pid"":""25003669"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_foreclosure"",""zguidh"":""2718747550683521405"",""sqftrange"":""1000-1499"",""price"":""791938"",""sqft"":""1415"",""posting_url"":"""",""mlong"":""-122.031866"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94587"",""mlat"":""37.589423"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1960-1969"",""zestimate"":""791938"",""premieragent"":""no""}}","null","null","null","null"
"1572902669-2764","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/519-Tamarack-Dr-APT-26-Union-City-CA-94587/2082220257_zpid/","Union City, CA 94587","For sale","519 Tamarack Dr APT 26,","","","","","1,312","3","3","$624,002","$624,000","Condo","1976","Forced air","Central","Condo","$380/month","null","3","3","7","{""targetDiv"":""gpt-ad-5690eee9-d954-48d2-b544-8821bda35bdf"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 26"",""aamgnrc1"":""519 Tamarack Dr"",""bd"":""3"",""fsbid"":""14073"",""city"":""Union_City"",""proptp"":""cnd"",""pid"":""2082220257"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-4639479978857957584"",""sqftrange"":""1000-1499"",""price"":""624000"",""sqft"":""1312"",""posting_url"":"""",""mlong"":""-122.02233"",""state"":""CA"",""prange"":""600-699k"",""zip"":""94587"",""mlat"":""37.609544"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISned68v1m4w290000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1970-1979"",""zestimate"":""624002"",""premieragent"":""no""}}","null","null","null","null"
"1572902463-2584","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/30701-Sugarmill-Ln-Union-City-CA-94587/2087193686_zpid/","Union City, CA 94587","New construction","30701 Sugarmill Ln,","2","https://www.zillow.com/union-city-ca/2_p/","","","1,646","3","2.5","None","$799,000","Townhouse","2019","Forced air","Central","Townhouse","No Data","null","6","6","7","{""targetDiv"":""gpt-ad-20ce247c-39c9-423e-8219-3231849b1563"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""30701 Sugarmill Ln"",""bd"":""3"",""fsbid"":""14638"",""city"":""Union_City"",""proptp"":""twn"",""pid"":""2087193686"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""799000"",""sqft"":""1646"",""posting_url"":""https://cityventures.com/union-city/?utm_medium=Ad&utm_source=Zillow&nhf_channel=6&nhf_listing_id=678366&nhf_listing_type=home&utm_term=home_30701SugarmillLane&utm_campaign=Union+City&utm_content=UTM"",""state"":""CA"",""mlong"":""-122.081283"",""cnty"":""Alameda"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94587"",""mlat"":""37.59851"",""plid"":""8810464"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyfy4qv4mm16r1000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""14638-787974"",""dma"":""37""}}","null","null","null","null"
"1572902563-2668","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/4319-Planet-Cir-Union-City-CA-94587/24998542_zpid/","Union City, CA 94587","For sale","4319 Planet Cir,","","","","","1,137","3","2","$597,234","$589,995","Townhouse","1971","Forced air","Central","Townhouse","1,624 sqft","$2,850/mo","5","6","7","No Data","null","null","null","null"
"1572902518-2623","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/4861-Delores-Dr-Union-City-CA-94587/25001237_zpid/","Union City, CA 94587","For sale","4861 Delores Dr,","2","https://www.zillow.com/union-city-ca/2_p/","","","1,632","4","2","$1,105,445","$1,090,000","Single Family","1977","Forced air","Other","Single Family","6,054 sqft","$3,500/mo","9","6","7","{""targetDiv"":""gpt-ad-f3852c9e-faa5-47c4-bb5b-580f9aa9c84f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4861 Delores Dr"",""bd"":""4"",""fsbid"":""13698"",""city"":""Union_City"",""proptp"":""sfh"",""pid"":""25001237"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""3759368904393496049"",""sqftrange"":""1500-1999"",""price"":""1090000"",""sqft"":""1632"",""posting_url"":"""",""mlong"":""-122.076816"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94587"",""mlat"":""37.571311"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3vk7sj1noz870000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1105445"",""premieragent"":""no""}}","null","null","null","null"
"1572902421-2559","https://www.zillow.com/homes/union-city-CA_rb/","","https://www.zillow.com/homedetails/30703-Dulcet-Ter-Union-City-CA-94587/2083201098_zpid/","Union City, CA 94587","New construction","30703 Dulcet Ter,","2","https://www.zillow.com/union-city-ca/2_p/","","","1,964","4","3","$872,155","$881,930","Townhouse","2019","Forced air","Central, Solar","Townhouse","No Data","null","6","6","7","{""targetDiv"":""gpt-ad-94fa6605-7a99-4ee4-93ef-d9b5df7b613b"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""30703 Dulcet Ter"",""bd"":""4"",""fsbid"":""14638"",""city"":""Union_City"",""proptp"":""twn"",""pid"":""2083201098"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""881930"",""sqft"":""1964"",""posting_url"":""https://www.cityventures.com/union-city/?utm_medium=Zillow&utm_source=Union+City&nhf_channel=6&nhf_listing_id=37967&nhf_listing_type=community&utm_term=comm_UnionCity-TheSugarmill&utm_campaign=Union+City%2FCA"",""state"":""CA"",""mlong"":""-122.080361"",""cnty"":""Sacramento"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94587"",""mlat"":""37.59931"",""plid"":""8810464"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqiufppnj1040000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""872155"",""premieragent"":""no"",""builderChatId"":""14638-787974"",""dma"":""35""}}","null","null","null","null"
