web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572900620-1534","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/101-Cherry-Wood-Ct-Los-Gatos-CA-95032/19667163_zpid/","Los Gatos, CA 95032","For sale","101 Cherry Wood Ct,","","","","","1,520","3","3","$1,188,005","$1,188,000","Townhouse","1972","Forced air","Central","Townhouse","1,790 sqft","$3,800/mo","9","7","8","{""targetDiv"":""gpt-ad-eb979a54-c638-4221-a791-a0c093631d4b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""101 Cherry Wood Ct"",""bd"":""3"",""fsbid"":""16701"",""city"":""Los_Gatos"",""proptp"":""twn"",""pid"":""19667163"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-6123679469904627179"",""sqftrange"":""1500-1999"",""price"":""1188000"",""sqft"":""1520"",""posting_url"":""http://www.tsegroup.com"",""mlong"":""-121.973576"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95032"",""mlat"":""37.263373"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ajrb2vhws3j0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1188005"",""premieragent"":""no""}}","null","null","null","null"
"1572900469-1399","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/15358-Santella-Ct-Los-Gatos-CA-95032/243210720_zpid/","Los Gatos, CA 95032","For sale","15358 Santella Ct,","2","https://www.zillow.com/los-gatos-ca/2_p/","","","5,096","4","4","$7,345,871","$7,900,000","Single Family","2018","Forced air","Central","Single Family","2.64 acres","$3,700/mo","8","9","9","{""targetDiv"":""gpt-ad-7d6c7300-5c19-4cb9-9662-7c6d2fe0ce4a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""15358 Santella Ct"",""bd"":""4"",""fsbid"":""16701"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""243210720"",""lot"":""7"",""zestibuck"":""7m-7_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7486316669703366402"",""sqftrange"":""5000-5999"",""price"":""7900000"",""sqft"":""5096"",""posting_url"":""http://www.SlaterThomson.com"",""mlong"":""-121.938115"",""state"":""CA"",""park"":""yes"",""prange"":""7m-7_999m"",""zip"":""95032"",""mlat"":""37.231588"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzjd7p9sy8cz81000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""7345871"",""premieragent"":""no""}}","null","null","null","null"
"1572900583-1497","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/15631-Loma-Vista-Ave-Los-Gatos-CA-95032/19745990_zpid/","Los Gatos, CA 95032","For sale","15631 Loma Vista Ave,","","","","","2,121","3","3","null","$2,195,000","Single Family","1946","Forced air","Central","Single Family","7,400 sqft","$5,995/mo","8","9","9","{""targetDiv"":""gpt-ad-8a514971-99d2-4a38-8e12-d6c6991149c9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""15631 Loma Vista Ave"",""bd"":""3"",""fsbid"":""4383"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""19745990"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-141566195048689876"",""sqftrange"":""2000-2499"",""price"":""2195000"",""sqft"":""2121"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/los-gatos/15631-loma-vista-ave/pid_32298000/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.950845"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""95032"",""mlat"":""37.241224"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb5iaf95gdxka1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1940-1959"",""zestimate"":""2164848"",""premieragent"":""no""}}","null","null","null","null"
"1572900426-1368","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/0-Happy-Acres-Rd-Los-Gatos-CA-95032/2101300728_zpid/","Los Gatos, CA 95032","Lot/land","0 Happy Acres Rd,","","","3","https://www.zillow.com/los-gatos-ca/3_p/","null","2.78 acres","null","None","$1,725,000","null","null","null","null","null","null","$3,100/mo","9","9","10","{""targetDiv"":""gpt-ad-81463a37-33c2-4aee-8aca-abb22c8f09ac"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95032"",""aamgnrc1"":""0 Happy Acres Rd"",""mlat"":""37.223915"",""bd"":""0"",""fsbid"":""14224"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmutpu7odb39k0000000000.jpg"",""zusr"":""true"",""city"":""Los_Gatos"",""proptp"":""lot"",""pid"":""2101300728"",""lot"":""7"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2362865787606290289"",""premieragent"":""no"",""price"":""1725000"",""posting_url"":""http://www.kimrichmanteam.com"",""mlong"":""-121.941094"",""state"":""CA"",""prange"":""1_5-1_999m""}}","null","null","null","null"
"1572900491-1421","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/16033-Matilija-Dr-Los-Gatos-CA-95030/19743960_zpid/","Los Gatos, CA 95030","For sale","16033 Matilija Dr,","2","https://www.zillow.com/los-gatos-ca/2_p/","","","5,007","5","5","$4,193,899","$4,375,000","Single Family","1919","Forced air","Central","Single Family","1.19 acres","$11,000/mo","9","9","10","{""targetDiv"":""gpt-ad-e2d6db36-4bea-4319-842f-27e9dacac9f7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""16033 Matilija Dr"",""bd"":""5"",""fsbid"":""13698"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""19743960"",""lot"":""6"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7744064927887746165"",""sqftrange"":""5000-5999"",""price"":""4375000"",""sqft"":""5007"",""posting_url"":"""",""mlong"":""-122.004388"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""95030"",""mlat"":""37.235782"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISble2b72dyepg1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1900-1919"",""zestimate"":""4193899"",""premieragent"":""no""}}","null","null","null","null"
"1572900664-1585","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/214-Creekside-Village-Dr-Los-Gatos-CA-95032/79845094_zpid/","Los Gatos, CA 95032","For sale","214 Creekside Village Dr,","","","","","1,512","3","3","$1,564,244","$1,563,000","Single Family","2005","Forced air","Central","Single Family","2,779 sqft","$3,980/mo","10","9","10","{""targetDiv"":""gpt-ad-16d4aade-a2c6-466c-90d0-307d05ed5c58"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""214 Creekside Village Dr"",""bd"":""3"",""fsbid"":""13698"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""79845094"",""lot"":""1"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""8728624686796817695"",""sqftrange"":""1500-1999"",""price"":""1563000"",""sqft"":""1512"",""posting_url"":""http://www.vicsellsrealestate.com"",""mlong"":""-121.976081"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""95032"",""mlat"":""37.228603"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzjhqe5u9hdn40000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2000-2009"",""zestimate"":""1564244"",""premieragent"":""no""}}","null","null","null","null"
"1572900409-1358","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/18081-Los-Gatos-Saratoga-Rd-Monte-Sereno-CA-95030/2082925428_zpid/","Monte Sereno, CA 95030","Lot/land","18081 Los Gatos Saratoga Rd,","","","3","https://www.zillow.com/los-gatos-ca/3_p/","null","0.96 acres","null","None","$3,500,000","null","null","null","null","null","null","$3,200/mo","10","9","10","{""targetDiv"":""gpt-ad-d8e09a35-8c07-4918-8476-4f1e8b593528"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95030"",""aamgnrc1"":""18081 Los Gatos Saratoga Rd"",""mlat"":""37.23044"",""bd"":""0"",""fsbid"":""13698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb91ccklx05bx1000000000.jpg"",""zusr"":""true"",""city"":""Monte_Sereno"",""proptp"":""lot"",""pid"":""2082925428"",""lot"":""5"",""listtp"":""buy_agent"",""zguidh"":""3833517997701618789"",""premieragent"":""no"",""price"":""3500000"",""posting_url"":"""",""mlong"":""-121.983764"",""state"":""CA"",""prange"":""3m-3_999m""}}","null","null","null","null"
"1572900697-1626","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/359-Blackwell-Dr-Los-Gatos-CA-95032/19678899_zpid/","Los Gatos, CA 95032","For sale","359 Blackwell Dr,","","","","","2,112","4","3","null","$1,699,000","Single Family","1961","Forced air","Central","Single Family","6,181 sqft","$4,200/mo","9","9","9","{""targetDiv"":""gpt-ad-02a15f20-40a4-4203-958d-d44cd8abacf8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""359 Blackwell Dr"",""bd"":""4"",""fsbid"":""4383"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""19678899"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-7930828571192036072"",""sqftrange"":""2000-2499"",""price"":""1699000"",""sqft"":""2112"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/los-gatos/359-blackwell-dr/pid_33021189/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.95144"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""95032"",""mlat"":""37.244786"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISny8gcszbzobi1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1723271"",""premieragent"":""no""}}","null","null","null","null"
"1572900462-1394","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/125-Alerche-Dr-Los-Gatos-CA-95032/19754359_zpid/","Los Gatos, CA 95032","For sale","125 Alerche Dr,","2","https://www.zillow.com/los-gatos-ca/2_p/","","","2,275","3","3","$4,002,515","$4,300,000","Single Family","1953","Forced air","None","Single Family","2.03 acres","$9,427/mo","8","9","9","{""targetDiv"":""gpt-ad-b8b1a829-bb4e-46de-9176-aab5eab9bdbf"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""125 Alerche Dr"",""bd"":""3"",""fsbid"":""13698"",""city"":""Los_gatos"",""proptp"":""sfh"",""pid"":""19754359"",""lot"":""7"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""8966999845181871309"",""sqftrange"":""2000-2499"",""price"":""4300000"",""sqft"":""2275"",""posting_url"":""http://tigerteerlink.com"",""mlong"":""-121.912161"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""95032"",""mlat"":""37.226968"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISy31bz0mtanu21000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1940-1959"",""zestimate"":""4002515"",""premieragent"":""no""}}","null","null","null","null"
"1572900517-1445","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/19366-Overlook-Rd-Los-Gatos-CA-95030/19744163_zpid/","Los Gatos, CA 95030","For sale","19366 Overlook Rd,","2","https://www.zillow.com/los-gatos-ca/2_p/","","","1,943","3","3","$2,123,924","$2,149,950","Single Family","1920","Heat pump","Central","Single Family","3.33 acres","$3,950/mo","8","9","10","{""targetDiv"":""gpt-ad-34041c6a-0eda-49b3-8767-9935bf266df5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""19366 Overlook Rd"",""bd"":""3"",""fsbid"":""13698"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""19744163"",""lot"":""7"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-9158439419902016285"",""sqftrange"":""1500-1999"",""price"":""2149950"",""sqft"":""1943"",""posting_url"":""http://www.danfurtadorealestate.com"",""mlong"":""-122.009527"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""95030"",""mlat"":""37.225256"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjvzf2eyhmvo80000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1920-1939"",""zestimate"":""2123924"",""premieragent"":""no""}}","null","null","null","null"
"1572900475-1406","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/224-Bella-Vista-Ave-Los-Gatos-CA-95030/166731857_zpid/","Los Gatos, CA 95030","For sale","224 Bella Vista Ave,","2","https://www.zillow.com/los-gatos-ca/2_p/","","","3,104","4","4","$4,015,887","$4,200,000","Single Family","2017","Other","Central","Single Family","9,535 sqft","$9,515/mo","10","9","10","{""targetDiv"":""gpt-ad-924ef5ff-6495-4ed0-9131-b8bc9f0982fe"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""224 Bella Vista Ave"",""bd"":""4"",""fsbid"":""13698"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""166731857"",""lot"":""2"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4826059934563159771"",""sqftrange"":""3000-3499"",""price"":""4200000"",""sqft"":""3104"",""posting_url"":""http://www.synoptic-reg.com"",""mlong"":""-121.971021"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""95030"",""mlat"":""37.224721"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISuspf5u7s58fj0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""4015887"",""premieragent"":""no""}}","null","null","null","null"
"1572900521-1448","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/9-Palm-Ave-Los-Gatos-CA-95030/19744346_zpid/","Los Gatos, CA 95030","For sale","9 Palm Ave,","2","https://www.zillow.com/los-gatos-ca/2_p/","","","5,036","5","5","$4,449,399","$4,595,000","Single Family","1885","Forced air","Central","Single Family","0.3 acres","$12,500/mo","10","9","10","{""targetDiv"":""gpt-ad-d9ed0f39-140a-4bca-b62a-0c41827a0919"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""9 Palm Ave"",""bd"":""5"",""fsbid"":""15050"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""19744346"",""lot"":""3"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8527611180427112101"",""sqftrange"":""5000-5999"",""price"":""4595000"",""oh"":""yes"",""sqft"":""5036"",""posting_url"":""http://www.TomYore.com"",""mlong"":""-121.990657"",""state"":""CA"",""prange"":""4m-4_999m"",""zip"":""95030"",""mlat"":""37.226664"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxn9ki0a207n0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""pre1900"",""zestimate"":""4449399"",""premieragent"":""no""}}","null","null","null","null"
"1572900466-1396","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/209-Mistletoe-Rd-Los-Gatos-CA-95032/19666331_zpid/","Los Gatos, CA 95032","For sale","209 Mistletoe Rd,","2","https://www.zillow.com/los-gatos-ca/2_p/","","","2,912","4","4","null","$2,600,000","Single Family","1974","Forced air","Central","Single Family","9,713 sqft","$5,987/mo","9","7","8","{""targetDiv"":""gpt-ad-a6e5c018-cc60-471b-bb4c-35a6223d08d5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""209 Mistletoe Rd"",""bd"":""4"",""fsbid"":""4383"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""19666331"",""lot"":""2"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""6576889080558545621"",""sqftrange"":""2500-2999"",""price"":""2600000"",""sqft"":""2912"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/los-gatos/209-mistletoe-rd/pid_30938367/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.990106"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""95032"",""mlat"":""37.255886"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqxas3tme3jq30000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1970-1979"",""zestimate"":""2535254"",""premieragent"":""no""}}","null","null","null","null"
"1572900605-1516","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/289-De-Soto-Dr-Los-Gatos-CA-95032/19678454_zpid/","Los Gatos, CA 95032","For sale","289 De Soto Dr,","","","","","1,528","2","3","$1,058,005","$1,058,000","Condo","1979","Forced air","Central","Condo","$400/month","$3,595/mo","9","9","9","{""targetDiv"":""gpt-ad-26c2ffd5-c5be-421e-b034-a426a1016dda"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""289 De Soto Dr"",""bd"":""2"",""fsbid"":""16701"",""city"":""Los_Gatos"",""proptp"":""cnd"",""pid"":""19678454"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-8646685031805242666"",""sqftrange"":""1500-1999"",""price"":""1058000"",""sqft"":""1528"",""posting_url"":""http://agent.interorealestate.com/home/?ID=7179&clicksource=AgentAchieve"",""mlong"":""-121.948987"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95032"",""mlat"":""37.245238"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3j3qxyqzzo150000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1058005"",""premieragent"":""no""}}","null","null","null","null"
"1572900610-1523","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/140-Foster-Rd-Los-Gatos-CA-95030/153436809_zpid/","Los Gatos, CA 95030","For sale","140 Foster Rd,","","","","","4,932","4","4","$8,828,274","$8,975,000","Single Family","2018","Forced air","Central","Single Family","5.07 acres","$20,789/mo","10","9","10","{""targetDiv"":""gpt-ad-165ef2cf-7f66-42a7-a90e-3363aecc21f4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""140 Foster Rd"",""bd"":""4"",""fsbid"":""14224"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""153436809"",""lot"":""8"",""zestibuck"":""8m-8_999m"",""listtp"":""buy_agent"",""zguidh"":""5074409343808358202"",""sqftrange"":""4500-4999"",""price"":""8975000"",""sqft"":""4932"",""posting_url"":"""",""mlong"":""-121.971369"",""state"":""CA"",""park"":""yes"",""prange"":""8m-8_999m"",""zip"":""95030"",""mlat"":""37.214964"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3r5ltwrujyry0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""8828274"",""premieragent"":""no""}}","null","null","null","null"
"1572900449-1384","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/341-Bella-Vista-Ave-Los-Gatos-CA-95032/2083268161_zpid/","Los Gatos, CA 95032","Lot/land","341 Bella Vista Ave,","2","https://www.zillow.com/los-gatos-ca/2_p/","","","null","10,153 sqft","null","null","$1,399,000","null","null","null","null","null","null","$3,175/mo","10","9","10","{""targetDiv"":""gpt-ad-a47bf9b7-1c91-4fcb-b3e3-ae910b48a55b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95032"",""aamgnrc1"":""341 Bella Vista Ave"",""mlat"":""37.2268"",""bd"":""0"",""fsbid"":""4383"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjffx10dr6v1w1000000000.jpg"",""zusr"":""true"",""city"":""Los_Gatos"",""proptp"":""lot"",""pid"":""2083268161"",""yrblt"":""2010-2019"",""lot"":""2"",""listtp"":""buy_agent"",""zguidh"":""-1649473338119393188"",""premieragent"":""no"",""sqftrange"":""2000-2499"",""price"":""1399000"",""sqft"":""2412"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/los-gatos/341-bella-vista-ave/pid_31687862/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.97041"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m""}}","null","null","null","null"
"1572900791-1736","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/100-Westhill-Dr-Los-Gatos-CA-95032/19747325_zpid/","Los Gatos, CA 95032","For sale","100 Westhill Dr,","","","","","2,432","4","3","$1,800,458","$1,796,000","Single Family","1965","Forced air","Central","Single Family","0.29 acres","$6,000/mo","8","9","9","{""targetDiv"":""gpt-ad-dee56652-f87d-4b58-9178-2db0f6c7037d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""100 Westhill Dr"",""bd"":""4"",""fsbid"":""13698"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""19747325"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""5152658201080074075"",""sqftrange"":""2000-2499"",""price"":""1796000"",""oh"":""yes"",""sqft"":""2432"",""posting_url"":""http://www.karenlistrealtor.com"",""mlong"":""-121.924106"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""95032"",""mlat"":""37.235864"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnaybnlxueauj0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1800458"",""premieragent"":""no""}}","null","null","null","null"
"1572900754-1693","https://www.zillow.com/homes/los-gatos-CA_rb/","","https://www.zillow.com/homedetails/15720-El-Gato-Ln-Los-Gatos-CA-95032/19746111_zpid/","Los Gatos, CA 95032","For sale","15720 El Gato Ln,","","","","","2,964","6","7","$2,603,338","$2,599,000","Single Family","1955","Forced air","Central","Single Family","8,154 sqft","$3,800/mo","8","9","9","{""targetDiv"":""gpt-ad-b34eb753-e8d9-4582-9dc4-2395d04603d3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""15720 El Gato Ln"",""bd"":""6"",""fsbid"":""13698"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""19746111"",""lot"":""2"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""7049612955064292956"",""sqftrange"":""2500-2999"",""price"":""2599000"",""sqft"":""2964"",""posting_url"":""http://christinaksells.com"",""mlong"":""-121.947573"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""95032"",""mlat"":""37.240432"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb1nbsab25wje1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1940-1959"",""zestimate"":""2603338"",""premieragent"":""no""}}","null","null","null","null"
