web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572901502-2087","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/2234-Stars-Dr-Rio-Vista-CA-94571/300242864_zpid/","Rio Vista, CA 94571","For sale","2234 Stars Dr,","","","","","1,255","2","2","$378,027","$379,900","Single Family","2019","No Data","No Data","Single Family","5,227 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-92ae0446-5186-4fc2-bcdd-a302dd16ab66"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2234 Stars Dr"",""bd"":""2"",""fsbid"":""13601"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""300242864"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-1697947723176452478"",""sqftrange"":""1000-1499"",""price"":""379900"",""sqft"":""1255"",""posting_url"":""http://greathomes.org/mls/property/21926518"",""mlong"":""-121.714226"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94571"",""mlat"":""38.20185"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn24zijchw44p0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""2010-2019"",""zestimate"":""378027"",""premieragent"":""no""}}","null","null","null","null"
"1572901688-2289","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/community/trilogy-at-rio-vista/2082523055_zpid/","Rio Vista, CA 94571","New construction","Buildable plan: Vensa, Trilogy at Rio Vista,","","","","","2,397","2","3","$564,167","$575,105","Single Family","2019","No Data","No Data","Single Family","No Data","null","4","3","5","{""targetDiv"":""gpt-ad-870f6f79-3c8c-43ee-834d-3269ec40c053"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" Q8FG18"",""aamgnrc1"":""1200 Clubhouse Dr"",""bd"":""2"",""fsbid"":""13022"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""2082523055"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""575105"",""sqft"":""2397"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/rio-vista/trilogy-at-rio-vista/vensa/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=522384&nhf_listing_type=plan&utm_term=plan_Vensa&utm_campaign=Rio+Vista%2FCA"",""state"":""CA"",""mlong"":""-121.720328"",""cnty"":""Sonoma"",""prange"":""500-599k"",""zip"":""94571"",""mlat"":""38.185402"",""plid"":""4342"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr559bkgfodru0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""564167"",""premieragent"":""no"",""builderChatId"":""13022-807186"",""dma"":""37""}}","null","null","null","null"
"1572901543-2130","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/220-Summerset-Dr-3050-Rio-Vista-CA-94571/2082374573_zpid/","Rio Vista, CA 94571","For sale","220 Summerset Dr # 3050,","","","","","2,397","3","3","$564,969","$575,105","Single Family","2019","No Data","No Data","Single Family","6,969 sqft","null","null","null","null","{""targetDiv"":""gpt-ad-a19213b6-3184-4f52-b56d-874b7bb71851"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 3050"",""aamgnrc1"":""220 Summerset Dr"",""bd"":""3"",""fsbid"":""13601"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""2082374573"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""2552265569990651390"",""sqftrange"":""2000-2499"",""price"":""575105"",""sqft"":""2397"",""posting_url"":""http://greathomes.org/mls/property/21926738"",""mlong"":""-121.704424"",""state"":""CA"",""prange"":""500-599k"",""zip"":""94571"",""mlat"":""38.180734"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7qbgadcsqpct1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""564969"",""premieragent"":""no""}}","null","null","null","null"
"1572901353-1932","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/2282-Stars-Dr-Rio-Vista-CA-94571/300242870_zpid/","Rio Vista, CA 94571","New construction","2282 Stars Dr,","","","3","https://www.zillow.com/rio-vista-ca/3_p/","1,255","2","2","$377,222","$379,900","Single Family","2019","Forced air","Central","Single Family","5,227 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-02a9ad8c-dfdd-475f-9a10-c08e85b7a805"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2282 Stars Dr"",""bd"":""2"",""fsbid"":""14987"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""300242870"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""379900"",""sqft"":""1255"",""posting_url"":""https://www.lgihomes.com/community.cfm?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=56407&nhf_listing_type=community&utm_term=comm_SummitatLiberty&utm_campaign=Rio+Vista%2FCA&id=summitatliberty"",""state"":""CA"",""mlong"":""-121.714226"",""cnty"":""Solano"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94571"",""mlat"":""38.202674"",""plid"":""28740799"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrllgkuuchr3s0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""2010-2019"",""zestimate"":""377222"",""premieragent"":""no"",""builderChatId"":""14987-824092"",""dma"":""35""}}","null","null","null","null"
"1572901457-2033","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/324-Silver-Ridge-Dr-Rio-Vista-CA-94571/241450592_zpid/","Rio Vista, CA 94571","New construction","324 Silver Ridge Dr,","","","","","1,448","2","2","$410,999","$414,228","Single Family","2019","No Data","No Data","Single Family","4,675 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-d09e2776-1f3a-455b-b379-128a7de5e237"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""324 Silver Ridge Dr"",""bd"":""2"",""fsbid"":""13022"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""241450592"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""414228"",""sqft"":""1448"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/rio-vista/trilogy-at-rio-vista/solana/"",""state"":""CA"",""mlong"":""-121.702943"",""cnty"":""Sonoma"",""prange"":""400-449k"",""zip"":""94571"",""mlat"":""38.17619"",""plid"":""4342"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS72txwjqw6jqu0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2010-2019"",""zestimate"":""410999"",""premieragent"":""no"",""builderChatId"":""13022-807186"",""dma"":""37""}}","null","null","null","null"
"1572901409-1985","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/424-Western-Hills-Dr-Rio-Vista-CA-94571/63058340_zpid/","Rio Vista, CA 94571","For sale","424 Western Hills Dr,","2","https://www.zillow.com/rio-vista-ca/2_p/","","","2,178","2","4","null","$465,000","Single Family","2004","Other","Central","Single Family","6,398 sqft","$2,150/mo","4","3","5","{""targetDiv"":""gpt-ad-da323920-c992-4637-ba07-b9bb19893572"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""424 Western Hills Dr"",""bd"":""2"",""fsbid"":""3031"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""63058340"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-8557198437587208449"",""sqftrange"":""2000-2499"",""price"":""465000"",""sqft"":""2178"",""posting_url"":""http://www.century21.com/property/424-Western-Hills-Dr-Rio-Vista-CA-94571/11913869/detail"",""mlong"":""-121.705884"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94571"",""mlat"":""38.179787"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISznoau5p7uk9m1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""460042"",""premieragent"":""no""}}","null","null","null","null"
"1572901692-2296","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/891-Inverness-Dr-Rio-Vista-CA-94571/15650885_zpid/","Rio Vista, CA 94571","For sale","891 Inverness Dr,","","","","","1,451","2","2","$344,615","$350,000","Single Family","1997","Other","Central","Single Family","4,791 sqft","$1,850/mo","4","3","5","{""targetDiv"":""gpt-ad-59e3f285-0987-4dad-8c7f-72b3ed455e8a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""891 Inverness Dr"",""bd"":""2"",""fsbid"":""13601"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""15650885"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""-6014957956968348721"",""sqftrange"":""1000-1499"",""price"":""350000"",""sqft"":""1451"",""posting_url"":""http://greathomes.org/mls/property/21927844"",""mlong"":""-121.713018"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94571"",""mlat"":""38.181208"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbtgp0fof3dm10000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1990-1999"",""zestimate"":""344615"",""premieragent"":""no""}}","null","null","null","null"
"1572901482-2062","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/2650-Twitchell-Island-Rd-Isleton-CA-95641/96036980_zpid/","Isleton, CA 95641","Pre-foreclosure","2650 Twitchell Island Rd,","","","","","null","--","null","null","null","Single Family","No Data","No Data","No Data","Single Family","0.41 acres","null","8","3","5","{""targetDiv"":""gpt-ad-acb22091-ae40-4c67-bbfd-21378c29d3c1"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95641"",""aamgnrc1"":""2650 Twitchell Island Rd"",""mlat"":""38.123384"",""bd"":""0"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Isleton"",""proptp"":""sfh"",""pid"":""96036980"",""lot"":""3"",""listtp"":""buy_foreclosure"",""zguidh"":""4214672728501874217"",""premieragent"":""no"",""posting_url"":"""",""mlong"":""-121.674745"",""state"":""CA""}}","null","null","null","null"
"1572901675-2274","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/community/trilogy-at-rio-vista/2082523057_zpid/","Rio Vista, CA 94571","New construction","Buildable plan: Verano, Trilogy at Rio Vista,","","","","","2,091","2","3","$534,403","$544,716","Single Family","2019","No Data","No Data","Single Family","No Data","null","4","3","5","{""targetDiv"":""gpt-ad-b1791b96-a400-464b-bae2-0ab7712f369c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" BAV8AG"",""aamgnrc1"":""1200 Clubhouse Dr"",""bd"":""2"",""fsbid"":""13022"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""2082523057"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""544716"",""sqft"":""2091"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/rio-vista/trilogy-at-rio-vista/verano-2/"",""state"":""CA"",""mlong"":""-121.720328"",""cnty"":""Solano"",""prange"":""500-599k"",""zip"":""94571"",""mlat"":""38.185402"",""plid"":""4342"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbt0la78z7jru0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""534403"",""premieragent"":""no"",""builderChatId"":""13022-807186"",""dma"":""35""}}","null","null","null","null"
"1572901615-2209","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/973-Olympic-Dr-Rio-Vista-CA-94571/15650809_zpid/","Rio Vista, CA 94571","For sale","973 Olympic Dr,","","","","","1,657","2","2","null","$405,000","Single Family","1997","Other","Central","Single Family","4,791 sqft","$1,850/mo","4","3","5","{""targetDiv"":""gpt-ad-989a6e5f-0301-4f61-ae25-6ccee91db9aa"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""973 Olympic Dr"",""bd"":""2"",""fsbid"":""3031"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""15650809"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-3607615691056518364"",""sqftrange"":""1500-1999"",""price"":""405000"",""sqft"":""1657"",""posting_url"":""http://www.century21.com/property/973-Olympic-Dr-Rio-Vista-CA-94571/11914056/detail"",""mlong"":""-121.714501"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94571"",""mlat"":""38.18189"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISznwcp1nsak9b1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1990-1999"",""zestimate"":""397787"",""premieragent"":""no""}}","null","null","null","null"
"1572901389-1964","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/527-Arlington-Dr-Rio-Vista-CA-94571/63157625_zpid/","Rio Vista, CA 94571","For sale","527 Arlington Dr,","2","https://www.zillow.com/rio-vista-ca/2_p/","","","2,031","2","2","null","$439,900","Single Family","2004","Forced air","Central","Single Family","6,969 sqft","$2,000/mo","4","3","5","{""targetDiv"":""gpt-ad-ba2c6982-ec70-431a-808d-a0f6f59b1873"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""527 Arlington Dr"",""bd"":""2"",""fsbid"":""9457"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""63157625"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""7411062686380114498"",""sqftrange"":""2000-2499"",""price"":""439900"",""sqft"":""2031"",""posting_url"":""https://www.sothebysrealty.com/id/smpjyz"",""mlong"":""-121.704732"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94571"",""mlat"":""38.184055"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfwd0rz1xm11h0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""433132"",""premieragent"":""no""}}","null","null","null","null"
"1572901477-2057","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/2266-Stars-Dr-Rio-Vista-CA-94571/300242868_zpid/","Rio Vista, CA 94571","New construction","2266 Stars Dr,","","","","","2,054","3","2","$431,971","$434,900","Single Family","2019","Forced air","Central","Single Family","5,227 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-be0a0a39-1f13-4920-b0d2-75782ea178da"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2266 Stars Dr"",""bd"":""3"",""fsbid"":""14987"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""300242868"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""434900"",""sqft"":""2054"",""posting_url"":""https://www.lgihomes.com/community.cfm?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=56407&nhf_listing_type=community&utm_term=comm_SummitatLiberty&utm_campaign=Rio+Vista%2FCA&id=summitatliberty"",""state"":""CA"",""mlong"":""-121.714226"",""cnty"":""Solano"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94571"",""mlat"":""38.202399"",""plid"":""28740799"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7yp4l73txl3s0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2010-2019"",""zestimate"":""431971"",""premieragent"":""no"",""builderChatId"":""14987-824092"",""dma"":""35""}}","null","null","null","null"
"1572901366-1944","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Rio-Vista-CA-94571/2083042622_zpid/","Rio Vista, CA 94571","For sale","(undisclosed Address),","2","https://www.zillow.com/rio-vista-ca/2_p/","","","1,448","2","2","$408,829","$413,675","Single Family","2019","No Data","No Data","Single Family","4,791 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-26ed3f68-b07d-4780-83d4-dcb87ef0bae1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""(undisclosed Address)"",""bd"":""2"",""fsbid"":""13601"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""2083042622"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-4391817457708698453"",""sqftrange"":""1000-1499"",""price"":""413675"",""sqft"":""1448"",""posting_url"":""http://greathomes.org/mls/property/21921832"",""mlong"":""-121.6961"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94571"",""mlat"":""38.18065"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7qrsqe3sg6bg0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2010-2019"",""zestimate"":""408829"",""premieragent"":""no""}}","null","null","null","null"
"1572901667-2265","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/community/summit-at-liberty/2082796865_zpid/","Rio Vista, CA 94571","New construction","Buildable plan: Baldwin, Summit at Liberty,","","","","","1,446","2","3","$375,496","$379,900","Single Family","2019","Forced air","Central","Single Family","No Data","null","4","3","5","{""targetDiv"":""gpt-ad-28a90b8a-6b4f-40dd-ae2a-3526749e848e"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" BV0RWA"",""aamgnrc1"":""2079 Stars Dr"",""bd"":""2"",""fsbid"":""14987"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""2082796865"",""zestibuck"":""350-399k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""379900"",""sqft"":""1446"",""posting_url"":""https://www.lgihomes.com/community.cfm?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=56407&nhf_listing_type=community&utm_term=comm_SummitatLiberty&utm_campaign=Rio+Vista%2FCA&id=summitatliberty"",""state"":""CA"",""mlong"":""-121.714574"",""cnty"":""Santa_Clara"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94571"",""mlat"":""38.199849"",""plid"":""28740799"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfk8gir50484s0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Midtown"",""yrblt"":""2010-2019"",""zestimate"":""375496"",""premieragent"":""no"",""builderChatId"":""14987-824092"",""dma"":""37""}}","null","null","null","null"
"1572901344-1924","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/1910-Market-Place-Sq-Rio-Vista-CA-94571/300243190_zpid/","Rio Vista, CA 94571","Pre-foreclosure","1910 Market Place Sq,","","","3","https://www.zillow.com/rio-vista-ca/3_p/","null","--","null","null","null","Single Family","No Data","No Data","No Data","Single Family","8,400 sqft","null","4","3","5","No Data","null","null","null","null"
"1572901416-1992","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/324-Silver-Ridge-Dr-0016-Rio-Vista-CA-94571/2083365882_zpid/","Rio Vista, CA 94571","For sale","324 Silver Ridge Dr # 0016,","2","https://www.zillow.com/rio-vista-ca/2_p/","","","1,448","2","2","$407,501","$414,228","Single Family","2019","No Data","No Data","Single Family","4,791 sqft","$1,870/mo","4","3","5","{""targetDiv"":""gpt-ad-2216aad3-2b5d-4cdc-a8c7-5eeae22a56f6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 0016"",""aamgnrc1"":""324 Silver Ridge Dr"",""bd"":""2"",""fsbid"":""13601"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""2083365882"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-8264894824682013774"",""sqftrange"":""1000-1499"",""price"":""414228"",""sqft"":""1448"",""posting_url"":""http://greathomes.org/mls/property/21919456"",""mlong"":""-121.702943"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94571"",""mlat"":""38.17619"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzn47m5u49ttg0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2010-2019"",""zestimate"":""407501"",""premieragent"":""no""}}","null","null","null","null"
"1572901683-2283","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/411-Branchwood-Dr-Rio-Vista-CA-94571/69027758_zpid/","Rio Vista, CA 94571","For sale","411 Branchwood Dr,","","","","","1,579","2","2","$379,499","$385,000","Single Family","2005","Forced air","Central","Single Family","5,227 sqft","$1,850/mo","4","3","5","{""targetDiv"":""gpt-ad-86eb8f76-4542-4112-94ab-e31fa5ffa3b2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""411 Branchwood Dr"",""bd"":""2"",""fsbid"":""13601"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""69027758"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-4553453869002489330"",""sqftrange"":""1500-1999"",""price"":""385000"",""sqft"":""1579"",""posting_url"":""http://greathomes.org/mls/property/21927836"",""mlong"":""-121.715433"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94571"",""mlat"":""38.185361"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxvngnz6vp0w1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""2000-2009"",""zestimate"":""379499"",""premieragent"":""no""}}","null","null","null","null"
"1572901652-2248","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/920-Saint-Andrews-Dr-Rio-Vista-CA-94571/15650878_zpid/","Rio Vista, CA 94571","For sale","920 Saint Andrews Dr,","","","","","1,105","2","2","$304,647","$309,000","Single Family","1996","Other","Central","Single Family","4,791 sqft","$1,600/mo","4","3","5","{""targetDiv"":""gpt-ad-cb0f5075-8923-4cf1-aa8c-3d78edf61b97"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""920 Saint Andrews Dr"",""bd"":""2"",""fsbid"":""13601"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""15650878"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""1767362274151233677"",""sqftrange"":""1000-1499"",""price"":""309000"",""sqft"":""1105"",""posting_url"":""http://greathomes.org/mls/property/21927685"",""mlong"":""-121.714467"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94571"",""mlat"":""38.18062"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv8ed097zycyj1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1990-1999"",""zestimate"":""304647"",""premieragent"":""no""}}","null","null","null","null"
"1572901421-1996","https://www.zillow.com/homes/Rio-Vista-CA_rb/","","https://www.zillow.com/homedetails/321-Crystal-Downs-Dr-Rio-Vista-CA-94571/61721022_zpid/","Rio Vista, CA 94571","For sale","321 Crystal Downs Dr,","2","https://www.zillow.com/rio-vista-ca/2_p/","","","1,689","2","2","$377,743","$382,000","Single Family","2003","Other","Central","Single Family","5,227 sqft","$1,850/mo","4","3","5","{""targetDiv"":""gpt-ad-d34236ff-77c3-443a-954d-599b87d88dbb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""321 Crystal Downs Dr"",""bd"":""2"",""fsbid"":""13601"",""city"":""Rio_Vista"",""proptp"":""sfh"",""pid"":""61721022"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""5169523918118954477"",""sqftrange"":""1500-1999"",""price"":""382000"",""sqft"":""1689"",""posting_url"":""http://greathomes.org/mls/property/21920350"",""mlong"":""-121.722993"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94571"",""mlat"":""38.184925"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnuthkm67a29k0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""2000-2009"",""zestimate"":""377743"",""premieragent"":""no""}}","null","null","null","null"
