web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572898511-617","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/1070-Mercedes-Ave-APT-20-Los-Altos-CA-94022/19523979_zpid/","Los Altos, CA 94022","For sale","1070 Mercedes Ave APT 20,","","","1,055","2","2","$1,024,945","$975,000","Condo","1972","Baseboard","Wall","Condo","$550/month","$3,700/mo","8","9","9","{""targetDiv"":""gpt-ad-1b5ba720-54bd-42ff-b04f-1fc642d9adcb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 20"",""aamgnrc1"":""1070 Mercedes Ave"",""bd"":""2"",""fsbid"":""13698"",""city"":""Los_Altos"",""proptp"":""cnd"",""pid"":""19523979"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-4443832552062005982"",""sqftrange"":""1000-1499"",""price"":""975000"",""sqft"":""1055"",""posting_url"":""http://www.JuliaLaquer.com"",""mlong"":""-122.117709"",""state"":""CA"",""prange"":""900-999k"",""zip"":""94022"",""mlat"":""37.402496"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf8nvqrtg3n0b0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1024945"",""premieragent"":""no""}}","null","null","null","null"
"1572898464-593","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/1441-Fallen-Leaf-Ln-Los-Altos-CA-94024/19534529_zpid/","Los Altos, CA 94024","For sale","1441 Fallen Leaf Ln,","","","1,625","3","2","$2,291,022","$2,398,888","Single Family","1954","Forced air","None","Single Family","10,410 sqft","$4,800/mo","9","10","9","{""targetDiv"":""gpt-ad-69f350bb-6471-413e-87c0-fe63dec28cd5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1441 Fallen Leaf Ln"",""bd"":""3"",""fsbid"":""13698"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19534529"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-5032165392665446076"",""sqftrange"":""1500-1999"",""price"":""2398888"",""sqft"":""1625"",""posting_url"":"""",""mlong"":""-122.065764"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94024"",""mlat"":""37.355711"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr9827gwhgxdv1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1940-1959"",""zestimate"":""2291022"",""premieragent"":""no""}}","null","null","null","null"
"1572898550-640","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/311-Quinnhill-Rd-Los-Altos-CA-94024/19629620_zpid/","Los Altos, CA 94024","For sale","311 Quinnhill Rd,","","","2,924","3","2","$3,546,157","$3,498,000","Single Family","1984","Forced air","Central","Single Family","0.48 acres","$8,360/mo","9","10","9","{""targetDiv"":""gpt-ad-ad22f542-8701-4412-872f-3e32df53d4de"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""311 Quinnhill Rd"",""bd"":""3"",""fsbid"":""13698"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19629620"",""lot"":""3"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""-2533877160457239223"",""sqftrange"":""2500-2999"",""price"":""3498000"",""sqft"":""2924"",""posting_url"":"""",""mlong"":""-122.108424"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94024"",""mlat"":""37.36488"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfk4xocmblzx10000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1980-1989"",""zestimate"":""3546157"",""premieragent"":""no""}}","null","null","null","null"
"1572898537-632","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/540-Pine-Ln-Los-Altos-CA-94022/19523885_zpid/","Los Altos, CA 94022","For sale","540 Pine Ln,","","","3,644","5","4","$4,124,350","$4,198,000","Single Family","1969","Forced air","Central","Single Family","0.61 acres","$10,500/mo","8","9","9","{""targetDiv"":""gpt-ad-0603cc7d-bef9-45fb-8a58-5e2e7ac7d573"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""540 Pine Ln"",""bd"":""5"",""fsbid"":""16701"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19523885"",""lot"":""4"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""zguidh"":""2828227774353015161"",""sqftrange"":""3500-3999"",""price"":""4198000"",""sqft"":""3644"",""posting_url"":"""",""mlong"":""-122.12802"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""94022"",""mlat"":""37.392027"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjboh49qkc1jt0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1960-1969"",""zestimate"":""4124350"",""premieragent"":""no""}}","null","null","null","null"
"1572898555-643","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/948-Altos-Oaks-Dr-Los-Altos-CA-94024/19530110_zpid/","Los Altos, CA 94024","For sale","948 Altos Oaks Dr,","","","2,370","4","3","null","$3,495,000","Single Family","2013","Forced air","Central","Single Family","10,236 sqft","$8,325/mo","9","10","9","{""targetDiv"":""gpt-ad-fe0977a8-89ce-498b-8c65-908e5df366e0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""948 Altos Oaks Dr"",""bd"":""4"",""fsbid"":""4383"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19530110"",""lot"":""2"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""3200261629533775773"",""sqftrange"":""2000-2499"",""price"":""3495000"",""sqft"":""2370"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/los-altos/948-altos-oaks-dr/pid_33550380/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.088761"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94024"",""mlat"":""37.359072"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7qzam1ruz33r1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""3495020"",""premieragent"":""no""}}","null","null","null","null"
"1572898508-614","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/1478-Truman-Ave-Los-Altos-CA-94024/19535097_zpid/","Los Altos, CA 94024","For sale","1478 Truman Ave,","","","2,195","4","4","$2,850,950","$2,850,000","Single Family","1957","Forced air","None","Single Family","10,750 sqft","$6,860/mo","9","10","9","{""targetDiv"":""gpt-ad-aeec62d5-0a02-40f8-85c2-815b2548b2fc"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1478 Truman Ave"",""bd"":""4"",""fsbid"":""16701"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19535097"",""lot"":""2"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""4432993594012455063"",""sqftrange"":""2000-2499"",""price"":""2850000"",""oh"":""yes"",""sqft"":""2195"",""posting_url"":""http://www.DavidTroyer.com"",""mlong"":""-122.068962"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94024"",""mlat"":""37.355479"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn6fe16sefyeg0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1940-1959"",""zestimate"":""2850950"",""premieragent"":""no""}}","null","null","null","null"
"1572898410-574","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/780-S-El-Monte-Ave-Los-Altos-CA-94022/61322805_zpid/","Los Altos, CA 94022","For sale","780 S El Monte Ave,","2","https://www.zillow.com/los-altos-ca/2_p/","4,450","5","6","$5,223,292","$5,395,888","Single Family","2009","Forced air","Central","Single Family","0.41 acres","$12,336/mo","9","10","9","{""targetDiv"":""gpt-ad-7a06958b-7504-4c6f-b8b5-7b755ef983a7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""780 S El Monte Ave"",""bd"":""5"",""fsbid"":""15050"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""61322805"",""lot"":""3"",""zestibuck"":""5m-5_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-9019878407210016493"",""sqftrange"":""4000-4499"",""price"":""5395888"",""sqft"":""4450"",""posting_url"":"""",""mlong"":""-122.113416"",""state"":""CA"",""park"":""yes"",""prange"":""5m-5_999m"",""zip"":""94022"",""mlat"":""37.367304"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS76sftp43wp4j1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2000-2009"",""zestimate"":""5223292"",""premieragent"":""no""}}","null","null","null","null"
"1572898450-585","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/1346-Arbor-Ave-Los-Altos-CA-94024/19627694_zpid/","Los Altos, CA 94024","For sale","1346 Arbor Ave,","","","4,936","6","8","$5,748,083","$5,998,000","Single Family","2019","Forced air","None","Single Family","0.41 acres","$13,504/mo","9","10","9","{""targetDiv"":""gpt-ad-74e8fdf0-84a6-4e8c-9b21-11bdda5b0f08"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1346 Arbor Ave"",""bd"":""6"",""fsbid"":""15050"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19627694"",""lot"":""3"",""zestibuck"":""5m-5_999m"",""listtp"":""buy_agent"",""zguidh"":""6095360819579749909"",""sqftrange"":""4500-4999"",""price"":""5998000"",""sqft"":""4936"",""posting_url"":""http://www.VKREGroup.com"",""mlong"":""-122.095616"",""state"":""CA"",""park"":""yes"",""prange"":""5m-5_999m"",""zip"":""94024"",""mlat"":""37.356478"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjnhkzxo3h9f30000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Loyola"",""yrblt"":""2010-2019"",""zestimate"":""5748083"",""premieragent"":""no""}}","null","null","null","null"
"1572898404-571","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/17-Los-Altos-Sq-Los-Altos-CA-94022/19526339_zpid/","Los Altos, CA 94022","Pre-foreclosure","17 Los Altos Sq,","2","https://www.zillow.com/los-altos-ca/2_p/","null","2","null","$1,170,952","$1,170,952","Condo","1964","Other","No Data","Condo","$640/month","null","9","9","9","{""targetDiv"":""gpt-ad-9acb3b4b-20bc-4272-89bd-ae7751023e41"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""17 Los Altos Sq"",""bd"":""2"",""city"":""Los_Altos"",""proptp"":""cnd"",""pid"":""19526339"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-624232491956571639"",""sqftrange"":""1000-1499"",""price"":""1410786"",""sqft"":""1444"",""posting_url"":"""",""mlong"":""-122.110683"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94022"",""mlat"":""37.39814"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1410786"",""premieragent"":""no""}}","null","null","null","null"
"1572898497-608","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/31-Otis-Way-Los-Altos-CA-94022/19531429_zpid/","Los Altos, CA 94022","For sale","31 Otis Way,","","","3,377","4","3","$4,407,960","$4,350,000","Single Family","1951","Forced air","Central","Single Family","0.26 acres","$10,359/mo","9","9","9","{""targetDiv"":""gpt-ad-88b3bf82-70e9-4437-8ffd-57eefee4f968"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""31 Otis Way"",""bd"":""4"",""fsbid"":""13698"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19531429"",""lot"":""3"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""zguidh"":""-8226785318333165404"",""sqftrange"":""3000-3499"",""price"":""4350000"",""sqft"":""3377"",""posting_url"":""http://www.kathybridgman.com"",""mlong"":""-122.098128"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""94022"",""mlat"":""37.38197"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfs6w3cs1krwc1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1940-1959"",""zestimate"":""4407960"",""premieragent"":""no""}}","null","null","null","null"
"1572898518-621","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/417-Los-Altos-Ave-Los-Altos-CA-94022/19523229_zpid/","Los Altos, CA 94022","For sale","417 Los Altos Ave,","","","3,681","4","4","$4,112,046","$3,995,000","Single Family","1969","Forced air","Central","Single Family","0.26 acres","$12,000/mo","8","9","9","{""targetDiv"":""gpt-ad-e7bc6886-6497-479b-b3b6-8d7eab0db0bf"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""417 Los Altos Ave"",""bd"":""4"",""fsbid"":""13698"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19523229"",""lot"":""3"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""zguidh"":""-6561315431486952343"",""sqftrange"":""3500-3999"",""price"":""3995000"",""sqft"":""3681"",""posting_url"":""http://www.kathybridgman.com"",""mlong"":""-122.120524"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94022"",""mlat"":""37.389155"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfo7ejbewj9ab0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1960-1969"",""zestimate"":""4112046"",""premieragent"":""no""}}","null","null","null","null"
"1572898455-589","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/5100-El-Camino-Real-APT-102-Los-Altos-CA-94022/82959342_zpid/","Los Altos, CA 94022","For sale","5100 El Camino Real APT 102,","","","1,467","3","2","$1,623,934","$1,595,000","Condo","2007","Forced air","Central","Condo","$724/month","$4,400/mo","9","9","9","{""targetDiv"":""gpt-ad-c9a473a5-9ceb-465e-a8d0-a1bbeda6dd9f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 102"",""aamgnrc1"":""5100 El Camino Real"",""bd"":""3"",""fsbid"":""13698"",""city"":""Los_Altos"",""proptp"":""cnd"",""pid"":""82959342"",""lot"":""1"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-3117976264071018142"",""sqftrange"":""1000-1499"",""price"":""1595000"",""sqft"":""1467"",""posting_url"":""http://www.shellyroberson.com"",""mlong"":""-122.103091"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94022"",""mlat"":""37.395932"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnuxsvd9od5ff1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2000-2009"",""zestimate"":""1623934"",""premieragent"":""no""}}","null","null","null","null"
"1572898469-596","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/189-Osage-Ave-Los-Altos-CA-94022/19525635_zpid/","Los Altos, CA 94022","For sale","189 Osage Ave,","","","4,128","5","4","$5,582,034","$5,900,000","Single Family","1940","Other","No Data","Single Family","0.49 acres","$13,275/mo","9","9","9","{""targetDiv"":""gpt-ad-14cea10b-ec84-4903-9009-4fd8a03f814f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""189 Osage Ave"",""bd"":""5"",""fsbid"":""3020"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19525635"",""lot"":""3"",""zestibuck"":""5m-5_999m"",""listtp"":""buy_agent"",""zguidh"":""-8020720281735073713"",""sqftrange"":""4000-4499"",""price"":""5900000"",""sqft"":""4128"",""posting_url"":""http://www.homeresearch.com/Listing/Detail/150592?src=zillow"",""mlong"":""-122.105513"",""state"":""CA"",""park"":""yes"",""prange"":""5m-5_999m"",""zip"":""94022"",""mlat"":""37.378772"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxfr0hx4x9nb0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1940-1959"",""zestimate"":""5582034"",""premieragent"":""no""}}","null","null","null","null"
"1572898534-630","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/2165-Sierra-Ventura-Dr-Los-Altos-CA-94024/19630958_zpid/","Los Altos, CA 94024","For sale","2165 Sierra Ventura Dr,","","","2,563","4","2","$3,282,754","$3,200,000","Single Family","1960","Forced air","None","Single Family","0.28 acres","$7,687/mo","9","8","9","{""targetDiv"":""gpt-ad-24a96a29-abf4-4e25-83d4-4dcbff9c3ab8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2165 Sierra Ventura Dr"",""bd"":""4"",""fsbid"":""13698"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19630958"",""lot"":""3"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""-3635243926688787202"",""sqftrange"":""2500-2999"",""price"":""3200000"",""sqft"":""2563"",""posting_url"":"""",""mlong"":""-122.079866"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94024"",""mlat"":""37.33874"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb1ram8adn4p60000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1960-1969"",""zestimate"":""3282754"",""premieragent"":""no""}}","null","null","null","null"
"1572898413-576","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/Bay-Views-Entertainer's-Est-Los-Altos-Hills-CA-94024/2083147290_zpid/","Los Altos Hills, CA 94024","For sale","Bay Views Entertainer's Est,","","","11,093","7","11","null","$22,000,000","Single Family","No Data","No Data","No Data","Single Family","No Data","$49,301/mo","9","10","9","{""targetDiv"":""gpt-ad-6170798d-220c-41ef-9e61-9b870a3fb0d2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94024"",""aamgnrc1"":""Bay Views Entertainer's Est"",""mlat"":""37.349919"",""bd"":""7"",""fsbid"":""9457"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfg1oc5i8px6t1000000000.jpg"",""zusr"":""true"",""city"":""Los_Altos_Hills"",""proptp"":""sfh"",""pid"":""2083147290"",""price_band"":""z3m"",""hood"":""Loyola"",""zestimate"":""20934890"",""zestibuck"":""15m_and_up"",""listtp"":""buy_agent"",""zguidh"":""6762038950632661701"",""premieragent"":""no"",""sqftrange"":""10000_and_up"",""price"":""22000000"",""sqft"":""11093"",""posting_url"":""https://www.sothebysrealty.com/id/jfpxdl"",""mlong"":""-122.092704"",""state"":""CA"",""prange"":""15m_and_up""}}","null","null","null","null"
"1572898502-611","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/10776-Mora-Dr-Los-Altos-Hills-CA-94024/19628294_zpid/","Los Altos Hills, CA 94024","For sale","10776 Mora Dr,","","","2,166","4","2","$3,840,247","$3,788,000","Single Family","1941","Forced air","None","Single Family","1.23 acres","$9,036/mo","9","10","9","{""targetDiv"":""gpt-ad-fe37f256-1890-487c-8320-a5383aad350b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""10776 Mora Dr"",""bd"":""4"",""fsbid"":""13698"",""city"":""Los_Altos_Hills"",""proptp"":""sfh"",""pid"":""19628294"",""lot"":""6"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""4195904362202580839"",""sqftrange"":""2000-2499"",""price"":""3788000"",""sqft"":""2166"",""posting_url"":""http://www.deleonrealty.com"",""mlong"":""-122.100397"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94024"",""mlat"":""37.338935"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbz2ijib2wwo1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Loyola"",""yrblt"":""1940-1959"",""zestimate"":""3840247"",""premieragent"":""no""}}","null","null","null","null"
"1572898402-569","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/10700-Mora-Dr-Los-Altos-CA-94024/153302930_zpid/","Los Altos, CA 94024","Pre-foreclosure / auction","10700 Mora Dr,","2","https://www.zillow.com/los-altos-ca/2_p/","null","1.44 acres","null","null","null","null","null","null","null","null","null","null","9","10","9","{""targetDiv"":""gpt-ad-eb7251c2-99fa-4eb1-a85d-e7d6e3583038"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94024"",""aamgnrc1"":""10700 Mora Dr"",""mlat"":""37.33907"",""bd"":""0"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Los_altos"",""proptp"":""lot"",""pid"":""153302930"",""hood"":""Loyola"",""lot"":""6"",""listtp"":""buy_foreclosure"",""zguidh"":""-4551742290997140065"",""premieragent"":""no"",""posting_url"":"""",""mlong"":""-122.097375"",""state"":""CA""}}","null","null","null","null"
"1572898505-612","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/1617-Corte-Via-Los-Altos-CA-94024/19628088_zpid/","Los Altos, CA 94024","For sale","1617 Corte Via,","","","2,932","4","3","$4,008,041","$3,995,000","Single Family","2018","Forced air","Central","Single Family","9,526 sqft","$4,745/mo","9","10","9","{""targetDiv"":""gpt-ad-7600f9a0-8299-4983-a400-a21625db09d3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1617 Corte Via"",""bd"":""4"",""fsbid"":""13698"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19628088"",""lot"":""2"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""zguidh"":""-623582810115463702"",""sqftrange"":""2500-2999"",""price"":""3995000"",""sqft"":""2932"",""posting_url"":""http://www.serenogroup.com"",""mlong"":""-122.089284"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94024"",""mlat"":""37.350017"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfw5egqf9d0m51000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Loyola"",""yrblt"":""2010-2019"",""zestimate"":""4008041"",""premieragent"":""no""}}","null","null","null","null"
"1572898486-602","https://www.zillow.com/homes/los-altos,-ca_rb/","","https://www.zillow.com/homedetails/10536-Ainsworth-Dr-Los-Altos-CA-94024/19625322_zpid/","Los Altos, CA 94024","For sale","10536 Ainsworth Dr,","","","2,408","3","3","$2,600,019","$2,600,000","Single Family","1955","Forced air, Radiant","Central","Single Family","0.31 acres","$6,221/mo","9","9","10","{""targetDiv"":""gpt-ad-e5313052-ad7f-415c-8f2d-24e0b12a6812"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""10536 Ainsworth Dr"",""bd"":""3"",""fsbid"":""16701"",""city"":""Los_Altos"",""proptp"":""sfh"",""pid"":""19625322"",""lot"":""3"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""656686233561772871"",""sqftrange"":""2000-2499"",""price"":""2600000"",""oh"":""yes"",""sqft"":""2408"",""posting_url"":""http://www.DavidTroyer.com"",""mlong"":""-122.063864"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94024"",""mlat"":""37.330578"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7a3jee2is1oe1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1940-1959"",""zestimate"":""2600019"",""premieragent"":""no""}}","null","null","null","null"
