web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572896874-313","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/744-Colusa-Ave-El-Cerrito-CA-94530/18527416_zpid/","El Cerrito, CA 94530","For sale","744 Colusa Ave,","","","2,949","3","4","$1,281,457","$988,000","Single Family","1936","Forced air","None","Single Family","10,432 sqft","null","9","5","5","{""targetDiv"":""gpt-ad-bfec97bd-94d1-4538-9a59-a7567a9c7cf6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""744 Colusa Ave"",""bd"":""3"",""fsbid"":""15263"",""city"":""El_Cerrito"",""proptp"":""sfh"",""pid"":""18527416"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-2102508095349676758"",""sqftrange"":""2500-2999"",""price"":""988000"",""sqft"":""2949"",""posting_url"":""http://www.majrealtors.com"",""mlong"":""-122.294534"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94530"",""mlat"":""37.910608"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjr8whq389s2t1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1920-1939"",""zestimate"":""1281457"",""premieragent"":""no""}}","null","null","null","null"
"1572896798-292","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/8631-Thors-Bay-Rd-El-Cerrito-CA-94530/18530631_zpid/","El Cerrito, CA 94530","For sale","8631 Thors Bay Rd,","","","3,958","4","3","None","$1,875,000","Single Family","1968","Forced air","None","Single Family","9,901 sqft","null","7","5","5","{""targetDiv"":""gpt-ad-a3d828a5-7412-46a0-9d64-b76dd9733126"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94530"",""aamgnrc1"":""8631 Thors Bay Rd"",""mlat"":""37.925723"",""bd"":""4"",""fsbid"":""15263"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjvrxywxi6fh61000000000.jpg"",""zusr"":""true"",""city"":""El_Cerrito"",""proptp"":""sfh"",""pid"":""18530631"",""yrblt"":""1960-1969"",""lot"":""2"",""listtp"":""buy_agent"",""zguidh"":""-991477770844468561"",""premieragent"":""no"",""sqftrange"":""3500-3999"",""price"":""1875000"",""sqft"":""3958"",""posting_url"":"""",""mlong"":""-122.291763"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m""}}","null","null","null","null"
"1572896859-307","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/300-Seaview-Dr-El-Cerrito-CA-94530/18529502_zpid/","El Cerrito, CA 94530","For sale","300 Seaview Dr,","","","1,206","2","1","$996,156","$789,000","Single Family","1942","Forced air","None","Single Family","3,998 sqft","$3,000/mo","9","5","5","No Data","null","null","null","null"
"1572896825-297","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/7022-Donal-Ave-El-Cerrito-CA-94530/18526106_zpid/","El Cerrito, CA 94530","For sale","7022 Donal Ave,","","","1,460","4","2","$984,875","$829,900","Single Family","1948","Forced air, Wall","None","Single Family","4,477 sqft","$3,450/mo","7","5","5","No Data","null","null","null","null"
"1572896828-298","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/824-Park-Way-El-Cerrito-CA-94530/18530151_zpid/","El Cerrito, CA 94530","For sale","824 Park Way,","","","2,767","4","4","$1,613,130","$1,590,000","Single Family","2018","Forced air","Central","Single Family","10,079 sqft","null","9","5","5","No Data","null","null","null","null"
"1572896867-310","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/1525-Elm-St-El-Cerrito-CA-94530/18525777_zpid/","El Cerrito, CA 94530","For sale","1525 Elm St,","","","1,877","4","3","$1,124,537","$949,000","Single Family","1926","Forced air, Wall","Central, Other","Single Family","7,501 sqft","null","7","5","5","{""targetDiv"":""gpt-ad-58a9b1fa-0813-4422-9074-2300bd678783"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1525 Elm St"",""bd"":""4"",""fsbid"":""14106"",""city"":""El_Cerrito"",""proptp"":""sfh"",""pid"":""18525777"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""7368308262570078153"",""sqftrange"":""1500-1999"",""price"":""949000"",""oh"":""yes"",""sqft"":""1877"",""posting_url"":"""",""mlong"":""-122.311418"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94530"",""mlat"":""37.920995"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzrfe29bsi9sq0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1920-1939"",""zestimate"":""1124537"",""premieragent"":""no""}}","null","null","null","null"
"1572896809-296","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/2641-Yuba-Ave-El-Cerrito-CA-94530/18523558_zpid/","El Cerrito, CA 94530","For sale","2641 Yuba Ave,","","","null","4","null","$1,004,459","$899,000","Single Family","1955","Forced air","Central","Single Family","8,359 sqft","null","4","5","5","No Data","null","null","null","null"
"1572896789-289","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/8403-Wildcat-Dr-El-Cerrito-CA-94530/18552145_zpid/","El Cerrito, CA 94530","For sale","8403 Wildcat Dr,","","","534","3","2","null","$948,000","Single Family","1978","Forced air","Central","Single Family","1,864 sqft","null","7","5","5","{""targetDiv"":""gpt-ad-e9f449dc-5c6a-4b0a-8b92-08a5ed09c0a6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""8403 Wildcat Dr"",""bd"":""3"",""fsbid"":""3031"",""city"":""El_Cerrito"",""proptp"":""sfh"",""pid"":""18552145"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7315634266316406093"",""sqftrange"":""500-999"",""price"":""948000"",""sqft"":""534"",""posting_url"":""http://www.century21.com/property/8403-Wildcat-Dr-El-Cerrito-CA-94530/4324594/detail"",""mlong"":""-122.294499"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94530"",""mlat"":""37.931158"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3zbbkar1cpmd1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1970-1979"",""zestimate"":""950716"",""premieragent"":""no""}}","null","null","null","null"
"1572896849-305","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/5818-El-Dorado-Ave-UNIT-9-El-Cerrito-CA-94530/2082458205_zpid/","El Cerrito, CA 94530","New construction","5818 El Dorado Ave UNIT 9,","","","1,347","3","3","$850,010","$831,304","Condo","2019","No Data","No Data","Condo","No Data","null","4","5","5","{""targetDiv"":""gpt-ad-fb316d49-e7f7-4502-a320-6b8ae9ca6efd"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 9"",""aamgnrc1"":""5818 El Dorado Ave"",""bd"":""3"",""fsbid"":""15378"",""city"":""El_Cerrito"",""proptp"":""cnd"",""pid"":""2082458205"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""831304"",""sqft"":""1347"",""posting_url"":""http://laffertycommunities.com/find-your-home/village-29/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=617263&nhf_listing_type=plan&utm_term=plan_Plan1&utm_campaign=El+Cerrito%2FCA"",""state"":""CA"",""mlong"":""-122.306832"",""cnty"":""Contra_Costa"",""prange"":""800-899k"",""zip"":""94530"",""mlat"":""37.902789"",""plid"":""23225349"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbhjj0lycnye11000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""850010"",""premieragent"":""no"",""builderChatId"":""15378-811205"",""dma"":""37""}}","null","null","null","null"
"1572896891-319","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/6816-Blake-St-El-Cerrito-CA-94530/18525652_zpid/","El Cerrito, CA 94530","For sale","6816 Blake St,","","","1,616","3","3","$1,218,547","$998,000","Single Family","1950","Forced air","None","Single Family","4,800 sqft","null","7","5","5","{""targetDiv"":""gpt-ad-374ecf80-0491-4b06-8b7f-8e0703a168f5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6816 Blake St"",""bd"":""3"",""fsbid"":""13273"",""city"":""El_Cerrito"",""proptp"":""sfh"",""pid"":""18525652"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""2725244451397194343"",""sqftrange"":""1500-1999"",""price"":""998000"",""sqft"":""1616"",""posting_url"":"""",""mlong"":""-122.311076"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94530"",""mlat"":""37.923447"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvclph91z4zch1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1940-1959"",""zestimate"":""1218547"",""premieragent"":""no""}}","null","null","null","null"
"1572896795-291","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/2077-Key-Blvd-El-Cerrito-CA-94530/18524740_zpid/","El Cerrito, CA 94530","For sale","2077 Key Blvd,","","","null","8","null","None","$1,650,000","Multi Family","1959","No Data","Other","Multi Family","$470","$2,550/mo","7","5","5","Good solar potential
Sun Number™: 68.76","null","null","null","null"
"1572896897-321","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/6730-Potrero-Ave-El-Cerrito-CA-94530/18525778_zpid/","El Cerrito, CA 94530","For sale","6730 Potrero Ave,","","","845","2","1","null","$699,000","Single Family","1930","Wall","None","Single Family","3,750 sqft","null","7","5","5","No Data","null","null","null","null"
"1572896833-300","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/7127-Blake-St-El-Cerrito-CA-94530/18525495_zpid/","El Cerrito, CA 94530","Pre-foreclosure","7127 Blake St,","","","null","2","null","$839,117","$839,117","Single Family","1983","No Data","No Data","Single Family","0.34 acres","null","7","5","5","{""targetDiv"":""gpt-ad-ec1762e9-1c95-4752-84bf-761a23d316d2"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7127 Blake St"",""bd"":""2"",""city"":""El_Cerrito"",""proptp"":""sfh"",""pid"":""18525495"",""lot"":""3"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""3786373468586747587"",""sqftrange"":""1000-1499"",""price"":""865070"",""sqft"":""1364"",""posting_url"":"""",""mlong"":""-122.310025"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94530"",""mlat"":""37.924733"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1980-1989"",""zestimate"":""865070"",""premieragent"":""no""}}","null","null","null","null"
"1572896917-328","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/533-Clayton-Ave-El-Cerrito-CA-94530/18528279_zpid/","El Cerrito, CA 94530","For sale","533 Clayton Ave,","","","1,110","3","1","$882,505","$699,000","Single Family","1941","Forced air","None","Single Family","3,698 sqft","null","5","5","5","No Data","null","null","null","null"
"1572896844-303","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/5808-El-Dorado-Ave-UNIT-4-El-Cerrito-CA-94530/2082458211_zpid/","El Cerrito, CA 94530","New construction","5808 El Dorado Ave UNIT 4,","","","1,347","3","3","$850,010","$831,304","Condo","2019","No Data","No Data","Condo","No Data","null","4","5","5","{""targetDiv"":""gpt-ad-46f2cbca-c627-4282-8e24-00ad8f39aa80"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 4"",""aamgnrc1"":""5808 El Dorado Ave"",""bd"":""3"",""fsbid"":""15378"",""city"":""El_Cerrito"",""proptp"":""cnd"",""pid"":""2082458211"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""831304"",""sqft"":""1347"",""posting_url"":""http://laffertycommunities.com/find-your-home/village-29/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=617263&nhf_listing_type=plan&utm_term=plan_Plan1&utm_campaign=El+Cerrito%2FCA"",""state"":""CA"",""mlong"":""-122.306832"",""cnty"":""Contra_Costa"",""prange"":""800-899k"",""zip"":""94530"",""mlat"":""37.902789"",""plid"":""23225349"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7m8vgod8icf11000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""850010"",""premieragent"":""no"",""builderChatId"":""15378-811205"",""dma"":""37""}}","null","null","null","null"
"1572896861-308","https://www.zillow.com/homes/el-cerrito_rb/","","https://www.zillow.com/homedetails/1641-Arlington-Blvd-El-Cerrito-CA-94530/18529859_zpid/","El Cerrito, CA 94530","New construction","1641 Arlington Blvd,","","","3,528","4","4","None","$1,598,000","Single Family","2019","Radiant","None","Single Family","8,903 sqft","$6,083/mo","7","5","5","{""targetDiv"":""gpt-ad-ceaf70ec-8b6d-460b-bc65-db4b11cca297"",""slot"":""zillow/property_details/buy_new_home/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94530"",""aamgnrc1"":""1641 Arlington Blvd"",""mlat"":""37.929456"",""bd"":""4"",""fsbid"":""15263"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS995jg75akage0000000000.jpg"",""zusr"":""true"",""city"":""El_Cerrito"",""proptp"":""sfh"",""pid"":""18529859"",""yrblt"":""2010-2019"",""lot"":""2"",""listtp"":""buy_new_home"",""zguidh"":""4193070434134594393"",""premieragent"":""no"",""sqftrange"":""3500-3999"",""price"":""1598000"",""sqft"":""3528"",""posting_url"":""http://www.grubbco.com"",""mlong"":""-122.303355"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m""}}","null","null","null","null"
